sample_name	species	likely_resistant	fq_resistance_mutations	qrdr_mutations	genes_affected
ZJH_N25_1_2	Streptococcus_pneumoniae	False	0	167	gyrA,gyrB,parC,parE
ZJH_N25_1_3	Enterococcus_faecalis	False	0	0	gyrA,gyrB
ZJH_N25_1_3	Escherichia_coli	False	0	0	gyrB
ZJH_N25_1_3	Pseudomonas_aeruginosa	False	0	16	gyrB
ZJH_N25_1_3	Staphylococcus_aureus	False	0	0	gyrA
ZJH_N25_1_4	Enterococcus_faecalis	False	0	2	gyrA,gyrB
ZJH_N25_1_4	Escherichia_coli	False	0	0	gyrA,gyrB,parC
ZJH_N25_1_4	Klebsiella_oxytoca	False	0	1	gyrA,gyrB,parC
ZJH_N25_1_4	Klebsiella_pneumoniae	True	1	0	gyrA,gyrB,parE
ZJH_N25_1_4	Pseudomonas_aeruginosa	False	0	0	gyrB,parC
ZJH_N25_1_4	Staphylococcus_aureus	True	2	9	gyrA,gyrB,parC,parE
ZJH_N25_1_4	Streptococcus_mitis	True	13	22	gyrA,gyrB,parC,parE
ZJH_N25_1_4	Streptococcus_oralis	True	7	18	gyrA,gyrB,parC,parE
ZJH_N25_1_4	Streptococcus_pneumoniae	False	0	16	gyrA,gyrB,parC,parE
ZJH_N25_2_2	Enterococcus_faecalis	False	0	230	gyrA,gyrB,parE
ZJH_N25_2_2	Enterococcus_faecium	False	0	9	gyrA,gyrB,parC
ZJH_N25_2_2	Escherichia_coli	False	0	230	gyrA,gyrB,parC
ZJH_N25_2_2	Klebsiella_oxytoca	False	0	0	gyrA,gyrB,parC
ZJH_N25_2_2	Klebsiella_pneumoniae	False	0	230	gyrA,gyrB
ZJH_N25_2_2	Pseudomonas_aeruginosa	False	0	1386	gyrA,gyrB,parC,parE
ZJH_N25_2_2	Staphylococcus_aureus	True	4	1018	gyrA,gyrB,parC,parE
ZJH_N25_2_2	Streptococcus_mitis	False	0	11	gyrA,gyrB,parC,parE
ZJH_N25_2_2	Streptococcus_oralis	False	0	533	gyrA,gyrB,parE
ZJH_N25_2_2	Streptococcus_pneumoniae	False	0	401	gyrA,gyrB,parC,parE
ZJH_N25_2_4	Enterococcus_faecalis	True	1	191	gyrA,gyrB,parC,parE
ZJH_N25_2_4	Enterococcus_faecium	True	1	1310	gyrA,gyrB,parC,parE
ZJH_N25_2_4	Escherichia_coli	False	0	4	gyrA,gyrB,parC
ZJH_N25_2_4	Klebsiella_oxytoca	False	0	0	gyrA,gyrB,parC
ZJH_N25_2_4	Klebsiella_pneumoniae	False	0	4	gyrA,gyrB
ZJH_N25_2_4	Pseudomonas_aeruginosa	False	0	20	gyrA,gyrB,parC,parE
ZJH_N25_2_4	Staphylococcus_aureus	False	0	1	gyrA
ZJH_N25_2_4	Streptococcus_mitis	True	9	290	gyrA,gyrB,parC,parE
ZJH_N25_2_4	Streptococcus_oralis	True	9	418	gyrA,gyrB,parE
ZJH_N25_2_4	Streptococcus_pneumoniae	False	0	300	gyrA,gyrB,parC,parE
ZJH_N26_1_2	Enterococcus_faecalis	False	0	2	gyrA,gyrB,parE
ZJH_N26_1_2	Enterococcus_faecium	False	0	12	gyrA
ZJH_N26_1_2	Escherichia_coli	True	1	4	gyrA,gyrB,parE
ZJH_N26_1_2	Klebsiella_oxytoca	False	0	0	gyrA,gyrB,parE
ZJH_N26_1_2	Klebsiella_pneumoniae	False	0	4	gyrA,gyrB,parE
ZJH_N26_1_2	Pseudomonas_aeruginosa	False	0	9	gyrA,gyrB,parC,parE
ZJH_N26_1_2	Staphylococcus_aureus	True	3	29	gyrA,gyrB,parC,parE
ZJH_N26_1_2	Streptococcus_mitis	False	0	0	gyrA,gyrB
ZJH_N26_1_2	Streptococcus_oralis	False	0	5	gyrA,gyrB,parC
ZJH_N26_1_2	Streptococcus_pneumoniae	False	0	4	gyrA,gyrB
ZJH_N26_1_4	Enterococcus_faecalis	False	0	2	parE
ZJH_N26_1_4	Enterococcus_faecium	False	0	6	gyrA,parE
ZJH_N26_1_4	Escherichia_coli	False	0	2	gyrB,parC
ZJH_N26_1_4	Klebsiella_pneumoniae	False	0	2	gyrB
ZJH_N26_1_4	Pseudomonas_aeruginosa	False	0	0	parC
ZJH_N26_1_4	Staphylococcus_aureus	True	2	14	gyrA,parE
ZJH_N26_1_4	Streptococcus_mitis	False	0	2	gyrA,parC
ZJH_N26_1_4	Streptococcus_oralis	False	0	4	gyrA,gyrB,parC,parE
ZJH_N26_1_4	Streptococcus_pneumoniae	False	0	4	gyrA,gyrB,parE
ZJH_N26_2_2	Enterococcus_faecalis	False	0	79	gyrA,gyrB,parE
ZJH_N26_2_2	Enterococcus_faecium	False	0	0	gyrA
ZJH_N26_2_2	Escherichia_coli	False	0	82	gyrA,gyrB,parC
ZJH_N26_2_2	Klebsiella_oxytoca	False	0	0	gyrA,gyrB
ZJH_N26_2_2	Klebsiella_pneumoniae	False	0	82	gyrA,gyrB
ZJH_N26_2_2	Pseudomonas_aeruginosa	False	0	314	gyrA,gyrB,parC,parE
ZJH_N26_2_2	Staphylococcus_aureus	True	3	229	gyrA,gyrB,parC,parE
ZJH_N26_2_2	Streptococcus_mitis	True	11	26	gyrA,gyrB,parC,parE
ZJH_N26_2_2	Streptococcus_oralis	False	0	168	gyrA,gyrB,parC,parE
ZJH_N26_2_2	Streptococcus_pneumoniae	False	0	98	gyrA,gyrB,parC,parE
ZJH_N26_2_4	Enterococcus_faecalis	True	1	1	gyrA,gyrB,parC,parE
ZJH_N26_2_4	Enterococcus_faecium	True	1	24	gyrA,gyrB,parC,parE
ZJH_N26_2_4	Escherichia_coli	False	0	70	gyrA,gyrB,parC,parE
ZJH_N26_2_4	Klebsiella_oxytoca	False	0	12	gyrA,gyrB,parC,parE
ZJH_N26_2_4	Klebsiella_pneumoniae	False	0	43	gyrA,gyrB,parE
ZJH_N26_2_4	Pseudomonas_aeruginosa	False	0	145	gyrA,gyrB,parC,parE
ZJH_N26_2_4	Staphylococcus_aureus	False	0	0	gyrA,parC,parE
ZJH_N26_2_4	Streptococcus_mitis	False	0	3	gyrA,parC
ZJH_N26_2_4	Streptococcus_oralis	False	0	4	gyrA
ZJH_N26_2_4	Streptococcus_pneumoniae	False	0	2	gyrA,parC
ZJH_N27_1_4	Enterococcus_faecium	False	0	0	parE
ZJH_N27_1_4	Escherichia_coli	False	0	0	parC
ZJH_N27_1_4	Klebsiella_oxytoca	False	0	0	parE
ZJH_N27_1_4	Klebsiella_pneumoniae	False	0	0	gyrA,gyrB,parE
ZJH_N27_1_4	Pseudomonas_aeruginosa	False	0	0	parC,parE
ZJH_N27_1_4	Staphylococcus_aureus	True	10	19	gyrA,gyrB,parC,parE
ZJH_N27_1_4	Streptococcus_mitis	False	0	0	parC
ZJH_N27_2_2	Enterococcus_faecalis	False	0	43	gyrA,gyrB,parE
ZJH_N27_2_2	Enterococcus_faecium	False	0	1	gyrA,gyrB,parE
ZJH_N27_2_2	Escherichia_coli	False	0	77	gyrA,gyrB,parC,parE
ZJH_N27_2_2	Klebsiella_oxytoca	True	2	23	gyrA,gyrB,parC,parE
ZJH_N27_2_2	Klebsiella_pneumoniae	False	0	61	gyrA,gyrB,parE
ZJH_N27_2_2	Pseudomonas_aeruginosa	False	0	329	gyrA,gyrB,parC,parE
ZJH_N27_2_2	Staphylococcus_aureus	True	1	157	gyrA,gyrB,parC,parE
ZJH_N27_2_2	Streptococcus_mitis	True	2	24	gyrA,gyrB,parC,parE
ZJH_N27_2_2	Streptococcus_oralis	False	0	138	gyrA,gyrB,parC,parE
ZJH_N27_2_2	Streptococcus_pneumoniae	False	0	89	gyrA,gyrB,parC,parE
ZJH_N27_2_3	Enterococcus_faecalis	False	0	1	gyrA,gyrB,parC,parE
ZJH_N27_2_3	Enterococcus_faecium	True	1	39	gyrA,parE
ZJH_N27_2_3	Escherichia_coli	False	0	156	gyrA,gyrB,parC,parE
ZJH_N27_2_3	Klebsiella_oxytoca	True	67	192	gyrA,gyrB,parC,parE
ZJH_N27_2_3	Klebsiella_pneumoniae	True	19	66	gyrA,gyrB,parE
ZJH_N27_2_3	Pseudomonas_aeruginosa	True	1	7	gyrA,gyrB,parC
ZJH_N27_2_3	Staphylococcus_aureus	True	2	5	gyrA,gyrB,parC,parE
ZJH_N27_2_3	Streptococcus_mitis	False	0	1	gyrA,parC,parE
ZJH_N27_2_3	Streptococcus_oralis	False	0	2	gyrA,parE
ZJH_N27_2_3	Streptococcus_pneumoniae	False	0	1	gyrA,parE
ZJH_N27_2_4	Enterococcus_faecalis	True	1	86	gyrA,gyrB,parC,parE
ZJH_N27_2_4	Enterococcus_faecium	True	1	158	gyrA,gyrB,parE
ZJH_N27_2_4	Escherichia_coli	False	0	799	gyrA,gyrB,parC,parE
ZJH_N27_2_4	Klebsiella_oxytoca	True	159	758	gyrA,gyrB,parC,parE
ZJH_N27_2_4	Klebsiella_pneumoniae	True	142	460	gyrA,gyrB,parE
ZJH_N27_2_4	Pseudomonas_aeruginosa	True	1	57	gyrA,gyrB,parC,parE
ZJH_N27_2_4	Staphylococcus_aureus	False	0	0	gyrB
ZJH_N27_2_4	Streptococcus_mitis	False	0	63	gyrA,gyrB,parC,parE
ZJH_N27_2_4	Streptococcus_oralis	False	0	91	gyrA,gyrB,parE
ZJH_N27_2_4	Streptococcus_pneumoniae	False	0	66	gyrA,parC,parE
ZJH_N28_1_2	Enterococcus_faecalis	False	0	3	gyrA,gyrB,parE
ZJH_N28_1_2	Escherichia_coli	False	0	0	gyrB
ZJH_N28_1_2	Klebsiella_pneumoniae	False	0	1	gyrA,gyrB
ZJH_N28_1_2	Pseudomonas_aeruginosa	False	0	0	gyrA,parC,parE
ZJH_N28_1_2	Staphylococcus_aureus	False	0	2	gyrA,gyrB,parC,parE
ZJH_N28_1_2	Streptococcus_mitis	False	0	0	gyrA,gyrB,parC,parE
ZJH_N28_1_2	Streptococcus_oralis	False	0	0	gyrA,gyrB,parE
ZJH_N28_1_2	Streptococcus_pneumoniae	False	0	0	gyrA,gyrB,parC,parE
ZJH_N28_1_4	Enterococcus_faecalis	False	0	0	parC
ZJH_N28_1_4	Enterococcus_faecium	False	0	2	gyrA,parC,parE
ZJH_N28_1_4	Escherichia_coli	False	0	0	gyrA,gyrB,parC
ZJH_N28_1_4	Klebsiella_oxytoca	False	0	0	gyrB
ZJH_N28_1_4	Klebsiella_pneumoniae	False	0	0	gyrA,gyrB
ZJH_N28_1_4	Pseudomonas_aeruginosa	False	0	0	parC,parE
ZJH_N28_1_4	Staphylococcus_aureus	False	0	3	gyrA,gyrB,parE
ZJH_N28_1_4	Streptococcus_mitis	False	0	0	parC
ZJH_N28_1_4	Streptococcus_oralis	False	0	2	parC
ZJH_N28_1_4	Streptococcus_pneumoniae	False	0	0	parC
ZJH_N28_2_2	Enterococcus_faecalis	False	0	139	gyrA,gyrB,parE
ZJH_N28_2_2	Enterococcus_faecium	False	0	14	gyrA,gyrB,parE
ZJH_N28_2_2	Escherichia_coli	True	2	345	gyrA,gyrB,parC
ZJH_N28_2_2	Klebsiella_oxytoca	False	0	0	gyrA,gyrB
ZJH_N28_2_2	Klebsiella_pneumoniae	True	2	345	gyrA,gyrB
ZJH_N28_2_2	Pseudomonas_aeruginosa	False	0	1495	gyrA,gyrB,parE
ZJH_N28_2_2	Staphylococcus_aureus	True	1	552	gyrA,gyrB,parC,parE
ZJH_N28_2_2	Streptococcus_mitis	False	0	38	gyrA,gyrB,parC,parE
ZJH_N28_2_2	Streptococcus_oralis	False	0	373	gyrA,gyrB,parE
ZJH_N28_2_2	Streptococcus_pneumoniae	False	0	223	gyrA,gyrB,parC,parE
ZJH_N28_2_3	Enterococcus_faecium	False	0	0	gyrA,gyrB,parE
ZJH_N28_2_3	Escherichia_coli	False	0	12	gyrB
ZJH_N28_2_3	Klebsiella_pneumoniae	False	0	12	gyrA,gyrB
ZJH_N28_2_3	Pseudomonas_aeruginosa	False	0	12	gyrB
ZJH_N28_2_3	Staphylococcus_aureus	False	0	8	gyrA,gyrB,parC
ZJH_N28_2_3	Streptococcus_mitis	False	0	0	gyrA,gyrB,parC
ZJH_N28_2_3	Streptococcus_oralis	False	0	0	gyrA,gyrB,parE
ZJH_N28_2_3	Streptococcus_pneumoniae	False	0	0	gyrA,gyrB,parC,parE
ZJH_N28_2_4	Enterococcus_faecalis	False	0	670	gyrA,gyrB,parC,parE
ZJH_N28_2_4	Enterococcus_faecium	True	1	393	gyrA,gyrB,parC,parE
ZJH_N28_2_4	Escherichia_coli	True	17	307	gyrA,gyrB,parC
ZJH_N28_2_4	Klebsiella_oxytoca	False	0	2	gyrA,gyrB,parC
ZJH_N28_2_4	Klebsiella_pneumoniae	True	17	225	gyrA,gyrB
ZJH_N28_2_4	Pseudomonas_aeruginosa	False	0	906	gyrA,gyrB,parC,parE
ZJH_N28_2_4	Staphylococcus_aureus	True	136	2177	gyrA,gyrB,parC,parE
ZJH_N28_2_4	Streptococcus_mitis	True	142	828	gyrA,gyrB,parC,parE
ZJH_N28_2_4	Streptococcus_oralis	True	5	948	gyrA,gyrB,parC,parE
ZJH_N28_2_4	Streptococcus_pneumoniae	False	0	701	gyrA,gyrB,parC,parE
ZJH_N29_1_2	Enterococcus_faecalis	False	0	0	gyrA,gyrB
ZJH_N29_1_2	Enterococcus_faecium	False	0	2	gyrA,gyrB
ZJH_N29_1_2	Escherichia_coli	False	0	1	gyrA,gyrB
ZJH_N29_1_2	Klebsiella_oxytoca	False	0	0	gyrA,gyrB,parC
ZJH_N29_1_2	Klebsiella_pneumoniae	False	0	1	gyrA,gyrB
ZJH_N29_1_2	Pseudomonas_aeruginosa	False	0	0	gyrA,gyrB,parC,parE
ZJH_N29_1_2	Staphylococcus_aureus	True	23	102	gyrA,gyrB,parC,parE
ZJH_N29_1_2	Streptococcus_oralis	False	0	0	gyrB
ZJH_N29_1_2	Streptococcus_pneumoniae	False	0	0	gyrB,parC
ZJH_N29_1_4	Enterococcus_faecalis	False	0	2	gyrA,gyrB,parE
ZJH_N29_1_4	Enterococcus_faecium	False	0	0	gyrB,parE
ZJH_N29_1_4	Escherichia_coli	False	0	9	gyrA,gyrB,parC
ZJH_N29_1_4	Klebsiella_oxytoca	False	0	2	gyrA,gyrB,parC
ZJH_N29_1_4	Klebsiella_pneumoniae	False	0	9	gyrA,gyrB
ZJH_N29_1_4	Pseudomonas_aeruginosa	False	0	3	gyrA,parC,parE
ZJH_N29_1_4	Staphylococcus_aureus	False	0	37	gyrA,gyrB,parC,parE
ZJH_N29_1_4	Streptococcus_mitis	False	0	0	gyrA,parC
ZJH_N29_1_4	Streptococcus_oralis	False	0	3	gyrA,gyrB
ZJH_N29_1_4	Streptococcus_pneumoniae	False	0	3	gyrB,parC
ZJH_N30_1_3	Enterococcus_faecalis	False	0	1	gyrA,gyrB,parC,parE
ZJH_N30_1_3	Enterococcus_faecium	False	0	6	gyrA,gyrB,parC,parE
ZJH_N30_1_3	Escherichia_coli	False	0	7	gyrA,gyrB,parC,parE
ZJH_N30_1_3	Klebsiella_oxytoca	False	0	8	gyrA,gyrB,parC,parE
ZJH_N30_1_3	Klebsiella_pneumoniae	False	0	8	gyrA,gyrB,parE
ZJH_N30_1_3	Pseudomonas_aeruginosa	False	0	11	gyrA,gyrB,parC,parE
ZJH_N30_1_3	Staphylococcus_aureus	False	0	0	gyrA,gyrB,parC
ZJH_N30_1_3	Streptococcus_mitis	False	0	0	gyrA,gyrB,parE
ZJH_N30_1_3	Streptococcus_oralis	False	0	3	gyrA,gyrB,parE
ZJH_N30_1_3	Streptococcus_pneumoniae	False	0	0	gyrA,gyrB
ZJH_N30_1_4	Enterococcus_faecalis	True	1	592	gyrA,gyrB,parC,parE
ZJH_N30_1_4	Enterococcus_faecium	True	1	3881	gyrA,gyrB,parC,parE
ZJH_N30_1_4	Escherichia_coli	False	0	6	gyrB,parC
ZJH_N30_1_4	Klebsiella_oxytoca	False	0	0	parE
ZJH_N30_1_4	Staphylococcus_aureus	False	0	0	gyrA,parC,parE
ZJH_N30_1_4	Streptococcus_mitis	False	0	677	gyrA,gyrB,parC,parE
ZJH_N30_1_4	Streptococcus_oralis	False	0	917	gyrA,gyrB,parE
ZJH_N30_1_4	Streptococcus_pneumoniae	False	0	703	gyrA,gyrB,parC,parE
ZJH_N30_2_3	Enterococcus_faecalis	False	0	1	parC
ZJH_N30_2_3	Enterococcus_faecium	False	0	1	parC
ZJH_N30_2_3	Klebsiella_oxytoca	False	0	0	gyrB
ZJH_N30_2_3	Klebsiella_pneumoniae	False	0	0	gyrB
ZJH_N30_2_3	Pseudomonas_aeruginosa	False	0	10	gyrB,parC
ZJH_N30_2_3	Staphylococcus_aureus	False	0	6	gyrA,gyrB
ZJH_N30_2_3	Streptococcus_mitis	False	0	0	gyrB
ZJH_N30_2_3	Streptococcus_oralis	False	0	6	gyrB
ZJH_N30_2_3	Streptococcus_pneumoniae	False	0	6	gyrB
ZJH_N30_2_4	Enterococcus_faecalis	True	1	36	gyrA,gyrB,parC,parE
ZJH_N30_2_4	Enterococcus_faecium	True	1	379	gyrA,gyrB,parC,parE
ZJH_N30_2_4	Escherichia_coli	True	8	367	gyrA,gyrB,parC,parE
ZJH_N30_2_4	Klebsiella_oxytoca	False	0	48	gyrA,gyrB,parC,parE
ZJH_N30_2_4	Klebsiella_pneumoniae	True	7	237	gyrA,gyrB,parE
ZJH_N30_2_4	Pseudomonas_aeruginosa	False	0	873	gyrA,gyrB,parC,parE
ZJH_N30_2_4	Staphylococcus_aureus	True	34	159	gyrA,gyrB,parC,parE
ZJH_N30_2_4	Streptococcus_mitis	True	13	19	gyrA,gyrB,parC,parE
ZJH_N30_2_4	Streptococcus_oralis	False	0	36	gyrA,gyrB,parE
ZJH_N30_2_4	Streptococcus_pneumoniae	False	0	36	gyrA,gyrB,parC,parE
ZJH_N31_1_2	Enterococcus_faecalis	False	0	4	gyrA,gyrB,parE
ZJH_N31_1_2	Enterococcus_faecium	False	0	8	gyrA,gyrB,parC,parE
ZJH_N31_1_2	Escherichia_coli	False	0	7	gyrA,gyrB,parC,parE
ZJH_N31_1_2	Klebsiella_oxytoca	False	0	2	gyrA,gyrB,parC,parE
ZJH_N31_1_2	Klebsiella_pneumoniae	False	0	4	gyrA,gyrB,parE
ZJH_N31_1_2	Pseudomonas_aeruginosa	False	0	18	gyrA,gyrB,parC,parE
ZJH_N31_1_2	Staphylococcus_aureus	True	22	84	gyrA,gyrB,parC,parE
ZJH_N31_1_2	Streptococcus_mitis	False	0	0	gyrA,gyrB,parC
ZJH_N31_1_2	Streptococcus_oralis	False	0	1	gyrA,gyrB,parC
ZJH_N31_1_2	Streptococcus_pneumoniae	False	0	0	gyrA,gyrB,parC
ZJH_N31_1_4	Enterococcus_faecalis	False	0	14	gyrA,gyrB,parC
ZJH_N31_1_4	Enterococcus_faecium	False	0	0	gyrA,gyrB,parC
ZJH_N31_1_4	Klebsiella_oxytoca	False	0	0	parC
ZJH_N31_1_4	Klebsiella_pneumoniae	False	0	0	parE
ZJH_N31_1_4	Pseudomonas_aeruginosa	False	0	0	gyrA,gyrB,parC
ZJH_N31_1_4	Staphylococcus_aureus	True	32	231	gyrA,gyrB,parC,parE
ZJH_N31_1_4	Streptococcus_mitis	False	0	0	gyrA,parC
ZJH_N31_1_4	Streptococcus_oralis	False	0	0	gyrA,gyrB,parC
ZJH_N31_1_4	Streptococcus_pneumoniae	False	0	0	gyrA,gyrB,parC
ZJH_N31_2_2	Enterococcus_faecalis	False	0	6	gyrA,gyrB,parE
ZJH_N31_2_2	Escherichia_coli	False	0	5	gyrA,gyrB,parC
ZJH_N31_2_2	Klebsiella_oxytoca	False	0	0	gyrA,gyrB,parC,parE
ZJH_N31_2_2	Klebsiella_pneumoniae	False	0	5	gyrA,gyrB,parE
ZJH_N31_2_2	Pseudomonas_aeruginosa	False	0	8	gyrB,parC,parE
ZJH_N31_2_2	Staphylococcus_aureus	False	0	5	gyrA,gyrB,parE
ZJH_N31_2_2	Streptococcus_mitis	False	0	0	gyrA,gyrB
ZJH_N31_2_2	Streptococcus_oralis	False	0	6	gyrA,gyrB
ZJH_N31_2_2	Streptococcus_pneumoniae	False	0	0	gyrB,parC
ZJH_N31_2_3	Enterococcus_faecalis	False	0	4	gyrA,gyrB
ZJH_N31_2_3	Escherichia_coli	True	3	407	gyrA,gyrB,parC,parE
ZJH_N31_2_3	Klebsiella_oxytoca	False	0	363	gyrA,gyrB,parC,parE
ZJH_N31_2_3	Klebsiella_pneumoniae	True	2	461	gyrA,gyrB,parE
ZJH_N31_2_3	Pseudomonas_aeruginosa	False	0	4	gyrA,gyrB,parC,parE
ZJH_N31_2_3	Staphylococcus_aureus	False	0	33	gyrA,gyrB,parC,parE
ZJH_N31_2_3	Streptococcus_mitis	False	0	0	gyrA,gyrB,parC,parE
ZJH_N31_2_3	Streptococcus_oralis	False	0	0	gyrB,parC,parE
ZJH_N31_2_3	Streptococcus_pneumoniae	False	0	0	gyrA,gyrB,parC,parE
ZJH_N31_2_4	Escherichia_coli	True	5	737	gyrA,gyrB,parC,parE
ZJH_N31_2_4	Klebsiella_oxytoca	True	3	784	gyrA,gyrB,parC,parE
ZJH_N31_2_4	Klebsiella_pneumoniae	True	3	921	gyrA,gyrB,parE
ZJH_N31_2_4	Pseudomonas_aeruginosa	True	1	7	gyrA,gyrB,parC,parE
ZJH_N31_2_4	Staphylococcus_aureus	False	0	0	gyrB,parC,parE
ZJH_N31_2_4	Streptococcus_mitis	False	0	0	gyrA,parC
ZJH_N31_2_4	Streptococcus_oralis	False	0	0	gyrA,parC
ZJH_N31_2_4	Streptococcus_pneumoniae	False	0	0	gyrA,parC
ZJH_N32_1_2	Enterococcus_faecalis	False	0	200	gyrA,gyrB,parE
ZJH_N32_1_2	Enterococcus_faecium	False	0	0	gyrA,gyrB,parC,parE
ZJH_N32_1_2	Escherichia_coli	False	0	420	gyrA,gyrB,parC
ZJH_N32_1_2	Klebsiella_oxytoca	False	0	6	gyrA,gyrB,parC,parE
ZJH_N32_1_2	Klebsiella_pneumoniae	False	0	414	gyrA,gyrB,parE
ZJH_N32_1_2	Pseudomonas_aeruginosa	False	0	1945	gyrA,gyrB,parC,parE
ZJH_N32_1_2	Staphylococcus_aureus	True	12	1194	gyrA,gyrB,parC,parE
ZJH_N32_1_2	Streptococcus_mitis	False	0	0	gyrA,gyrB,parC,parE
ZJH_N32_1_2	Streptococcus_oralis	False	0	680	gyrA,gyrB,parE
ZJH_N32_1_2	Streptococcus_pneumoniae	False	0	449	gyrA,gyrB,parC,parE
ZJH_N32_1_4	Enterococcus_faecalis	False	0	0	gyrA,gyrB,parC,parE
ZJH_N32_1_4	Enterococcus_faecium	False	0	114	gyrB,parC,parE
ZJH_N32_1_4	Escherichia_coli	False	0	1117	gyrA,gyrB,parC,parE
ZJH_N32_1_4	Klebsiella_oxytoca	False	0	285	gyrA,gyrB,parC,parE
ZJH_N32_1_4	Klebsiella_pneumoniae	False	0	807	gyrA,gyrB,parE
ZJH_N32_1_4	Pseudomonas_aeruginosa	False	0	2307	gyrA,gyrB,parC,parE
ZJH_N32_1_4	Staphylococcus_aureus	False	0	24	gyrA
ZJH_N32_1_4	Streptococcus_oralis	False	0	30	gyrA,gyrB,parC
ZJH_N32_1_4	Streptococcus_pneumoniae	False	0	30	gyrB
ZJH_N32_2_2	Enterococcus_faecalis	False	0	48	gyrA,gyrB,parE
ZJH_N32_2_2	Enterococcus_faecium	False	0	0	gyrA,gyrB
ZJH_N32_2_2	Escherichia_coli	False	0	150	gyrA,gyrB,parC
ZJH_N32_2_2	Klebsiella_oxytoca	False	0	0	gyrA,gyrB,parC
ZJH_N32_2_2	Klebsiella_pneumoniae	False	0	150	gyrA,gyrB
ZJH_N32_2_2	Pseudomonas_aeruginosa	False	0	523	gyrA,gyrB,parC,parE
ZJH_N32_2_2	Staphylococcus_aureus	True	10	375	gyrA,gyrB,parC,parE
ZJH_N32_2_2	Streptococcus_mitis	False	0	0	gyrA,gyrB
ZJH_N32_2_2	Streptococcus_oralis	False	0	250	gyrA,gyrB
ZJH_N32_2_2	Streptococcus_pneumoniae	False	0	145	gyrA,gyrB
ZJH_N32_2_3	Enterococcus_faecalis	False	0	0	parE
ZJH_N32_2_3	Klebsiella_oxytoca	False	0	0	parC
ZJH_N32_2_3	Klebsiella_pneumoniae	False	0	0	gyrA
ZJH_N32_2_3	Pseudomonas_aeruginosa	False	0	0	parC
ZJH_N32_2_3	Staphylococcus_aureus	False	0	0	gyrA,gyrB,parE
ZJH_N32_2_3	Streptococcus_pneumoniae	False	0	0	parC
ZJH_N32_2_4	Escherichia_coli	False	0	5	gyrA,gyrB,parC,parE
ZJH_N32_2_4	Klebsiella_oxytoca	False	0	4	gyrA,gyrB,parC,parE
ZJH_N32_2_4	Klebsiella_pneumoniae	False	0	0	gyrA,gyrB,parE
ZJH_N32_2_4	Pseudomonas_aeruginosa	False	0	17	gyrA,gyrB,parC,parE
ZJH_N32_2_4	Staphylococcus_aureus	False	0	0	gyrA
ZJH_N32_2_4	Streptococcus_oralis	False	0	0	parE
ZJH_N32_2_4	Streptococcus_pneumoniae	False	0	0	parE
ZJH_N33_1_2	Enterococcus_faecalis	False	0	3	gyrA,gyrB,parC,parE
ZJH_N33_1_2	Enterococcus_faecium	False	0	0	gyrA,gyrB,parC
ZJH_N33_1_2	Escherichia_coli	False	0	4	gyrA,gyrB,parC
ZJH_N33_1_2	Klebsiella_oxytoca	False	0	0	gyrA,gyrB
ZJH_N33_1_2	Klebsiella_pneumoniae	False	0	4	gyrA,gyrB
ZJH_N33_1_2	Pseudomonas_aeruginosa	False	0	6	gyrA,gyrB,parC,parE
ZJH_N33_1_2	Staphylococcus_aureus	True	26	195	gyrA,gyrB,parC,parE
ZJH_N33_1_2	Streptococcus_mitis	False	0	0	gyrB,parC
ZJH_N33_1_2	Streptococcus_oralis	False	0	4	gyrB,parC
ZJH_N33_1_2	Streptococcus_pneumoniae	False	0	4	gyrB,parC
ZJH_N33_1_3	Enterococcus_faecalis	False	0	0	gyrA,gyrB
ZJH_N33_1_3	Enterococcus_faecium	False	0	0	gyrA,gyrB
ZJH_N33_1_3	Staphylococcus_aureus	False	0	3	gyrA,gyrB,parC
ZJH_N33_1_3	Streptococcus_mitis	False	0	0	gyrA,gyrB
ZJH_N33_1_3	Streptococcus_oralis	False	0	0	gyrA,gyrB
ZJH_N33_1_3	Streptococcus_pneumoniae	False	0	0	gyrA,gyrB
ZJH_N33_1_4	Enterococcus_faecalis	False	0	0	parE
ZJH_N33_1_4	Escherichia_coli	False	0	0	gyrA,parC
ZJH_N33_1_4	Klebsiella_oxytoca	False	0	0	parC
ZJH_N33_1_4	Klebsiella_pneumoniae	False	0	0	parE
ZJH_N33_1_4	Pseudomonas_aeruginosa	False	0	0	parC
ZJH_N33_1_4	Staphylococcus_aureus	False	0	0	gyrA,gyrB,parC,parE
ZJH_N33_2_2	Enterococcus_faecalis	False	0	169	gyrA,gyrB,parE
ZJH_N33_2_2	Enterococcus_faecium	False	0	0	gyrA,parE
ZJH_N33_2_2	Escherichia_coli	False	0	406	gyrA,gyrB,parC,parE
ZJH_N33_2_2	Klebsiella_oxytoca	False	0	0	gyrA,gyrB,parE
ZJH_N33_2_2	Klebsiella_pneumoniae	False	0	406	gyrA,gyrB,parE
ZJH_N33_2_2	Pseudomonas_aeruginosa	False	0	1489	gyrA,gyrB,parC,parE
ZJH_N33_2_2	Staphylococcus_aureus	True	65	747	gyrA,gyrB,parC,parE
ZJH_N33_2_2	Streptococcus_mitis	False	0	0	gyrA,gyrB,parC
ZJH_N33_2_2	Streptococcus_oralis	False	0	530	gyrA,gyrB
