"SampleType","Antibiotic","Pathogen","Week","N","Rho","P_value","P_adjusted","Significant"
"Stool","Gentamicin_w1","Enterococcus.faecalis","Week1",96,-0.1020569348988,0.322449270808702,0.580408687455663,"No"
"Stool","Gentamicin_w1","Serratia.marcescens","Week1",96,-0.130629235630304,0.204591828950532,0.514377616516452,"No"
"Stool","Gentamicin_w1","Escherichia.coli","Week1",96,0.145416218615708,0.157466317309563,0.506496213019254,"No"
"Stool","Gentamicin_w1","Streptococcus.pyogenes","Week1",96,-0.12178380394064,0.23720273916,0.514377616516452,"No"
"Stool","Gentamicin_w1","Candida.parapsilosis","Week1",96,-0.11060803257473,0.283346305968342,0.555964785655876,"No"
"Stool","Tobramycin_w1","Staphylococcus.aureus","Week1",96,NA,NA,NA,NA
"Stool","Tobramycin_w1","Klebsiella.pneumoniae","Week1",96,NA,NA,NA,NA
"Stool","Tobramycin_w1","Klebsiella.oxytoca","Week1",96,NA,NA,NA,NA
"Stool","Tobramycin_w1","Enterococcus.faecium","Week1",96,NA,NA,NA,NA
"Stool","Tobramycin_w1","Enterococcus.faecalis","Week1",96,NA,NA,NA,NA
"Stool","Tobramycin_w1","Serratia.marcescens","Week1",96,NA,NA,NA,NA
"Stool","Tobramycin_w1","Escherichia.coli","Week1",96,NA,NA,NA,NA
"Stool","Tobramycin_w1","Streptococcus.pyogenes","Week1",96,NA,NA,NA,NA
"Stool","Tobramycin_w1","Candida.parapsilosis","Week1",96,NA,NA,NA,NA
"Stool","Vancomycin_w1","Staphylococcus.aureus","Week1",96,-0.12032739415085,0.242900541132769,0.514377616516452,"No"
"Stool","Vancomycin_w1","Klebsiella.pneumoniae","Week1",96,0.143111124788024,0.164225364524301,0.506496213019254,"No"
"Stool","Vancomycin_w1","Klebsiella.oxytoca","Week1",96,0.143469586939291,0.1631603844459,0.506496213019254,"No"
"Stool","Vancomycin_w1","Enterococcus.faecium","Week1",96,-0.150255037472789,0.143955861368121,0.506496213019254,"No"
"Stool","Vancomycin_w1","Enterococcus.faecalis","Week1",96,-0.153845118737407,0.134511123034008,0.506496213019254,"No"
"Stool","Vancomycin_w1","Serratia.marcescens","Week1",96,0.117736229862541,0.253270321710881,0.516098014052361,"No"
"Stool","Vancomycin_w1","Escherichia.coli","Week1",96,0.161182639341475,0.116682858837047,0.506496213019254,"No"
"Stool","Vancomycin_w1","Streptococcus.pyogenes","Week1",96,-0.0752786458188235,0.466031992942314,0.712696670671444,"No"
"Stool","Vancomycin_w1","Candida.parapsilosis","Week1",96,-0.0404641897086048,0.695476954069301,0.807650656338543,"No"
"Stool","Fluconazole_w1","Staphylococcus.aureus","Week1",96,0.0192357784522118,0.852429328452166,0.92062367472834,"No"
"Stool","Fluconazole_w1","Klebsiella.pneumoniae","Week1",96,-0.121632390471311,0.237790736349625,0.514377616516452,"No"
"Stool","Fluconazole_w1","Klebsiella.oxytoca","Week1",96,-0.0988705163926647,0.337866039945292,0.598189054329369,"No"
"Stool","Fluconazole_w1","Enterococcus.faecium","Week1",96,-0.0138740271951215,0.893273778312549,0.955183842155993,"No"
"Stool","Fluconazole_w1","Enterococcus.faecalis","Week1",96,-0.104079983985773,0.312899427218341,0.576052942892525,"No"
"Stool","Fluconazole_w1","Serratia.marcescens","Week1",96,0.13018949887223,0.206133066388046,0.514377616516452,"No"
"Stool","Fluconazole_w1","Escherichia.coli","Week1",96,-0.160981921536353,0.117144945837399,0.506496213019254,"No"
"Stool","Fluconazole_w1","Streptococcus.pyogenes","Week1",96,-0.025009841114584,0.808878381305522,0.909988178968712,"No"
"Stool","Fluconazole_w1","Candida.parapsilosis","Week1",96,0.172083646912887,0.093637712646648,0.506496213019254,"No"
"Stool","Amphotericin_B_w1","Staphylococcus.aureus","Week1",96,NA,NA,NA,NA
"Stool","Amphotericin_B_w1","Klebsiella.pneumoniae","Week1",96,NA,NA,NA,NA
"Stool","Amphotericin_B_w1","Klebsiella.oxytoca","Week1",96,NA,NA,NA,NA
"Stool","Amphotericin_B_w1","Enterococcus.faecium","Week1",96,NA,NA,NA,NA
"Stool","Amphotericin_B_w1","Enterococcus.faecalis","Week1",96,NA,NA,NA,NA
"Stool","Amphotericin_B_w1","Serratia.marcescens","Week1",96,NA,NA,NA,NA
"Stool","Amphotericin_B_w1","Escherichia.coli","Week1",96,NA,NA,NA,NA
"Stool","Amphotericin_B_w1","Streptococcus.pyogenes","Week1",96,NA,NA,NA,NA
"Stool","Amphotericin_B_w1","Candida.parapsilosis","Week1",96,NA,NA,NA,NA
"Stool","Meropenem_w1","Staphylococcus.aureus","Week1",96,-0.149624345930688,0.145665513010645,0.506496213019254,"No"
"Stool","Meropenem_w1","Klebsiella.pneumoniae","Week1",96,-0.0701018038874128,0.497332535663569,0.735779641803637,"No"
"Stool","Meropenem_w1","Klebsiella.oxytoca","Week1",96,-0.0898540762887872,0.383963425601056,0.658223015316095,"No"
"Stool","Meropenem_w1","Enterococcus.faecium","Week1",96,0.0208773414033146,0.839996661735178,0.918354034759939,"No"
"Stool","Meropenem_w1","Enterococcus.faecalis","Week1",96,-0.0616225339779141,0.550885898565196,0.752653483928008,"No"
"Stool","Meropenem_w1","Serratia.marcescens","Week1",96,0.0353547737849889,0.732370583943726,0.841447053892792,"No"
"Stool","Meropenem_w1","Escherichia.coli","Week1",96,-0.0648855117310704,0.529951533196801,0.743407255049059,"No"
"Stool","Meropenem_w1","Streptococcus.pyogenes","Week1",96,0.00729384978123642,0.943772130781488,0.965465203233562,"No"
"Stool","Meropenem_w1","Candida.parapsilosis","Week1",96,0.148146346934077,0.149731873230929,0.506496213019254,"No"
"Stool","Azithromycin_w1","Staphylococcus.aureus","Week1",96,0.00922547266074905,0.928916120756057,0.964643663862059,"No"
"Stool","Azithromycin_w1","Klebsiella.pneumoniae","Week1",96,-0.2103677934948,0.039661555566259,0.506496213019254,"No"
"Stool","Azithromycin_w1","Klebsiella.oxytoca","Week1",96,-0.121708356908684,0.237495602745267,0.514377616516452,"No"
"Stool","Azithromycin_w1","Enterococcus.faecium","Week1",96,0.0769995779637312,0.455870436212147,0.712696670671444,"No"
"Stool","Azithromycin_w1","Enterococcus.faecalis","Week1",96,0.0961576086342423,0.351352781072948,0.612033876707716,"No"
"Stool","Azithromycin_w1","Serratia.marcescens","Week1",96,0.103696469801701,0.314695589172768,0.576052942892525,"No"
"Stool","Azithromycin_w1","Escherichia.coli","Week1",96,-0.129079955387251,0.210058752211109,0.514377616516452,"No"
"Stool","Azithromycin_w1","Streptococcus.pyogenes","Week1",96,0.0520248030265653,0.614682582073476,0.78100845722277,"No"
"Stool","Azithromycin_w1","Candida.parapsilosis","Week1",96,0.259843224431445,0.0105682771006727,0.339937391963549,"No"
"Stool","Piperacillin_Tazobactam_w1","Staphylococcus.aureus","Week1",96,-0.0597071867784974,0.56335786400035,0.752653483928008,"No"
"Stool","Piperacillin_Tazobactam_w1","Klebsiella.pneumoniae","Week1",96,0.0658907414630806,0.523583372749126,0.743407255049059,"No"
"Stool","Piperacillin_Tazobactam_w1","Klebsiella.oxytoca","Week1",96,0.0574194173981164,0.578428140426155,0.752653483928008,"No"
"Stool","Piperacillin_Tazobactam_w1","Enterococcus.faecium","Week1",96,0.0711477818876117,0.490920794993182,0.735779641803637,"No"
"Stool","Piperacillin_Tazobactam_w1","Enterococcus.faecalis","Week1",96,-0.0593991819724749,0.565375897711815,0.752653483928008,"No"
"Stool","Piperacillin_Tazobactam_w1","Serratia.marcescens","Week1",96,0.169232439683136,0.0992861876250129,0.506496213019254,"No"
"Stool","Piperacillin_Tazobactam_w1","Escherichia.coli","Week1",96,-0.0748584011662687,0.468532070534005,0.712696670671444,"No"
"Stool","Piperacillin_Tazobactam_w1","Streptococcus.pyogenes","Week1",96,0.00493688522310762,0.961925016661041,0.965465203233562,"No"
"Stool","Piperacillin_Tazobactam_w1","Candida.parapsilosis","Week1",96,0.183915346691652,0.0728572904646445,0.506496213019254,"No"
"Stool","Ampicillin_cumulative_w3","Staphylococcus.aureus","Week3_Cumulative",98,-0.177627827363882,0.0801515271445911,0.426260394359871,"No"
"Stool","Ampicillin_cumulative_w3","Klebsiella.pneumoniae","Week3_Cumulative",98,0.0176407871021834,0.863117086515911,0.961759039260586,"No"
"Stool","Ampicillin_cumulative_w3","Klebsiella.oxytoca","Week3_Cumulative",98,0.00260913173373618,0.979657964225379,0.984741201125405,"No"
"Stool","Ampicillin_cumulative_w3","Enterococcus.faecium","Week3_Cumulative",98,-0.10674464731269,0.295490735947657,0.691448322117518,"No"
"Stool","Ampicillin_cumulative_w3","Enterococcus.faecalis","Week3_Cumulative",98,0.0767252191041425,0.452710786011626,0.762348313922728,"No"
"Stool","Ampicillin_cumulative_w3","Serratia.marcescens","Week3_Cumulative",98,-0.0115965904107775,0.909767960348397,0.967662285097841,"No"
"Stool","Ampicillin_cumulative_w3","Escherichia.coli","Week3_Cumulative",98,0.181878804377338,0.073070818621294,0.407108846604352,"No"
"Stool","Ampicillin_cumulative_w3","Streptococcus.pyogenes","Week3_Cumulative",98,-0.0887117211279141,0.385039849337513,0.715074005912525,"No"
"Stool","Ampicillin_cumulative_w3","Candida.parapsilosis","Week3_Cumulative",98,-0.0360513876636116,0.724518793808294,0.936813895225434,"No"
"Stool","Penicillin_cumulative_w3","Staphylococcus.aureus","Week3_Cumulative",98,-0.0930691755908669,0.362033596608112,0.715074005912525,"No"
"Stool","Penicillin_cumulative_w3","Klebsiella.pneumoniae","Week3_Cumulative",98,0.0903634174710567,0.376217728407903,0.715074005912525,"No"
"Stool","Penicillin_cumulative_w3","Klebsiella.oxytoca","Week3_Cumulative",98,-0.221968157531084,0.0280447840605248,0.234374266791529,"No"
"Stool","Penicillin_cumulative_w3","Enterococcus.faecium","Week3_Cumulative",98,0.077256767608376,0.449576534186109,0.762348313922728,"No"
"Stool","Penicillin_cumulative_w3","Enterococcus.faecalis","Week3_Cumulative",98,-0.248471911344276,0.0136247960352713,0.180225003011271,"No"
"Stool","Penicillin_cumulative_w3","Serratia.marcescens","Week3_Cumulative",98,-0.148450649408713,0.144612683880724,0.462263872118662,"No"
"Stool","Penicillin_cumulative_w3","Escherichia.coli","Week3_Cumulative",98,-0.276243226157193,0.00589843780625815,0.172529305833051,"No"
"Stool","Penicillin_cumulative_w3","Streptococcus.pyogenes","Week3_Cumulative",98,-0.172604981986028,0.0892137809632114,0.427119391750118,"No"
"Stool","Penicillin_cumulative_w3","Candida.parapsilosis","Week3_Cumulative",98,-0.0446261467302045,0.662600548236097,0.934027278838835,"No"
"Stool","Nafcillin_cumulative_w3","Staphylococcus.aureus","Week3_Cumulative",98,-0.0401563311535308,0.694625795898323,0.934151932414986,"No"
"Stool","Nafcillin_cumulative_w3","Klebsiella.pneumoniae","Week3_Cumulative",98,0.0205013601283676,0.841191104761789,0.958590307127353,"No"
"Stool","Nafcillin_cumulative_w3","Klebsiella.oxytoca","Week3_Cumulative",98,-0.0343167687716172,0.737279079252913,0.936813895225434,"No"
"Stool","Nafcillin_cumulative_w3","Enterococcus.faecium","Week3_Cumulative",98,-0.243332047021417,0.0157626620865559,0.180225003011271,"No"
"Stool","Nafcillin_cumulative_w3","Enterococcus.faecalis","Week3_Cumulative",98,-0.0220705818227865,0.829213376331958,0.958590307127353,"No"
"Stool","Nafcillin_cumulative_w3","Serratia.marcescens","Week3_Cumulative",98,0.066339619848235,0.516326721029815,0.805041948074831,"No"
"Stool","Nafcillin_cumulative_w3","Escherichia.coli","Week3_Cumulative",98,0.0816419782123381,0.42418613923977,0.751966337743229,"No"
"Stool","Nafcillin_cumulative_w3","Streptococcus.pyogenes","Week3_Cumulative",98,-0.160966610001148,0.113333373241071,0.427802572777422,"No"
"Stool","Nafcillin_cumulative_w3","Candida.parapsilosis","Week3_Cumulative",98,-0.023533481659028,0.818082219433379,0.958590307127353,"No"
"Stool","Cefotaxime_cumulative_w3","Staphylococcus.aureus","Week3_Cumulative",98,0.0127821041900872,0.900588525353653,0.966686765746581,"No"
"Stool","Cefotaxime_cumulative_w3","Klebsiella.pneumoniae","Week3_Cumulative",98,0.00836399900156784,0.934854726155418,0.9765893121445,"No"
"Stool","Cefotaxime_cumulative_w3","Klebsiella.oxytoca","Week3_Cumulative",98,-0.201937327607308,0.0461497121552036,0.30765878181058,"No"
"Stool","Cefotaxime_cumulative_w3","Enterococcus.faecium","Week3_Cumulative",98,-0.0719020028574311,0.481699231831448,0.793786058088443,"No"
"Stool","Cefotaxime_cumulative_w3","Enterococcus.faecalis","Week3_Cumulative",98,-0.246656004408319,0.0143493846197029,0.180225003011271,"No"
"Stool","Cefotaxime_cumulative_w3","Serratia.marcescens","Week3_Cumulative",98,-0.0946468672480425,0.353917358774364,0.715074005912525,"No"
"Stool","Cefotaxime_cumulative_w3","Escherichia.coli","Week3_Cumulative",98,-0.0995600490990379,0.329374543965802,0.715074005912525,"No"
"Stool","Cefotaxime_cumulative_w3","Streptococcus.pyogenes","Week3_Cumulative",98,-0.0266585779525048,0.794426681829032,0.958590307127353,"No"
"Stool","Cefotaxime_cumulative_w3","Candida.parapsilosis","Week3_Cumulative",98,-0.0341679344532368,0.738377326334662,0.936813895225434,"No"
"Stool","Moxalactam_cumulative_w3","Staphylococcus.aureus","Week3_Cumulative",98,-0.0450087434064713,0.65988632733961,0.934027278838835,"No"
"Stool","Moxalactam_cumulative_w3","Klebsiella.pneumoniae","Week3_Cumulative",98,0.102001822837729,0.317591144164921,0.714580074371072,"No"
"Stool","Moxalactam_cumulative_w3","Klebsiella.oxytoca","Week3_Cumulative",98,-0.251987202570849,0.0123120791929868,0.180225003011271,"No"
"Stool","Moxalactam_cumulative_w3","Enterococcus.faecium","Week3_Cumulative",98,0.337586068664811,0.000675278380514405,0.0263358568400618,"Yes"
"Stool","Moxalactam_cumulative_w3","Enterococcus.faecalis","Week3_Cumulative",98,-0.14350748300796,0.158618776031667,0.475856328095002,"No"
"Stool","Moxalactam_cumulative_w3","Serratia.marcescens","Week3_Cumulative",98,-0.242613457437797,0.0160835598753784,0.180225003011271,"No"
"Stool","Moxalactam_cumulative_w3","Escherichia.coli","Week3_Cumulative",98,-0.267465431709898,0.0077564224667285,0.180225003011271,"No"
"Stool","Moxalactam_cumulative_w3","Streptococcus.pyogenes","Week3_Cumulative",98,0.0234577148884383,0.818657861021496,0.958590307127353,"No"
"Stool","Moxalactam_cumulative_w3","Candida.parapsilosis","Week3_Cumulative",98,0.198590401333022,0.049961682516248,0.30765878181058,"No"
"Stool","Ceftazidime_cumulative_w3","Staphylococcus.aureus","Week3_Cumulative",98,-0.157929141555431,0.120393709191187,0.440189499230279,"No"
"Stool","Ceftazidime_cumulative_w3","Klebsiella.pneumoniae","Week3_Cumulative",98,-0.0340999680302492,0.738879024930644,0.936813895225434,"No"
"Stool","Ceftazidime_cumulative_w3","Klebsiella.oxytoca","Week3_Cumulative",98,-0.0161579233303649,0.874525155053453,0.965277765483528,"No"
"Stool","Ceftazidime_cumulative_w3","Enterococcus.faecium","Week3_Cumulative",98,0.0305314330973093,0.765369378970745,0.942612814100813,"No"
"Stool","Ceftazidime_cumulative_w3","Enterococcus.faecalis","Week3_Cumulative",98,-0.163363092615114,0.107993012705076,0.427802572777422,"No"
"Stool","Ceftazidime_cumulative_w3","Serratia.marcescens","Week3_Cumulative",98,-0.0377243336450763,0.712283092259746,0.936813895225434,"No"
"Stool","Ceftazidime_cumulative_w3","Escherichia.coli","Week3_Cumulative",98,-0.120253773557277,0.23821380024649,0.591251548954606,"No"
"Stool","Ceftazidime_cumulative_w3","Streptococcus.pyogenes","Week3_Cumulative",98,-0.0705144105612649,0.490219261409538,0.796606299790499,"No"
"Stool","Ceftazidime_cumulative_w3","Candida.parapsilosis","Week3_Cumulative",98,-0.0103092783505155,0.919749025343805,0.969465188875902,"No"
"Stool","Ceftriaxone_cumulative_w3","Staphylococcus.aureus","Week3_Cumulative",98,NA,NA,NA,NA
"Stool","Ceftriaxone_cumulative_w3","Klebsiella.pneumoniae","Week3_Cumulative",98,NA,NA,NA,NA
"Stool","Ceftriaxone_cumulative_w3","Klebsiella.oxytoca","Week3_Cumulative",98,NA,NA,NA,NA
"Stool","Ceftriaxone_cumulative_w3","Enterococcus.faecium","Week3_Cumulative",98,NA,NA,NA,NA
"Stool","Ceftriaxone_cumulative_w3","Enterococcus.faecalis","Week3_Cumulative",98,NA,NA,NA,NA
"Stool","Ceftriaxone_cumulative_w3","Serratia.marcescens","Week3_Cumulative",98,NA,NA,NA,NA
"Stool","Ceftriaxone_cumulative_w3","Escherichia.coli","Week3_Cumulative",98,NA,NA,NA,NA
"Stool","Ceftriaxone_cumulative_w3","Streptococcus.pyogenes","Week3_Cumulative",98,NA,NA,NA,NA
"Stool","Ceftriaxone_cumulative_w3","Candida.parapsilosis","Week3_Cumulative",98,NA,NA,NA,NA
"Stool","Cefepime_cumulative_w3","Staphylococcus.aureus","Week3_Cumulative",98,NA,NA,NA,NA
"Stool","Cefepime_cumulative_w3","Klebsiella.pneumoniae","Week3_Cumulative",98,NA,NA,NA,NA
"Stool","Cefepime_cumulative_w3","Klebsiella.oxytoca","Week3_Cumulative",98,NA,NA,NA,NA
"Stool","Cefepime_cumulative_w3","Enterococcus.faecium","Week3_Cumulative",98,NA,NA,NA,NA
"Stool","Cefepime_cumulative_w3","Enterococcus.faecalis","Week3_Cumulative",98,NA,NA,NA,NA
"Stool","Cefepime_cumulative_w3","Serratia.marcescens","Week3_Cumulative",98,NA,NA,NA,NA
"Stool","Cefepime_cumulative_w3","Escherichia.coli","Week3_Cumulative",98,NA,NA,NA,NA
"Stool","Cefepime_cumulative_w3","Streptococcus.pyogenes","Week3_Cumulative",98,NA,NA,NA,NA
"Stool","Cefepime_cumulative_w3","Candida.parapsilosis","Week3_Cumulative",98,NA,NA,NA,NA
"Stool","Gentamicin_cumulative_w3","Staphylococcus.aureus","Week3_Cumulative",98,-0.173920321897076,0.0867656192935624,0.427119391750118,"No"
"Stool","Gentamicin_cumulative_w3","Klebsiella.pneumoniae","Week3_Cumulative",98,-0.0567574045719884,0.578820582588342,0.87950659951735,"No"
"Stool","Gentamicin_cumulative_w3","Klebsiella.oxytoca","Week3_Cumulative",98,-0.0201488076977723,0.843887193453994,0.958590307127353,"No"
"Stool","Gentamicin_cumulative_w3","Enterococcus.faecium","Week3_Cumulative",98,-0.165627335213845,0.103129453602931,0.427802572777422,"No"
"Stool","Gentamicin_cumulative_w3","Enterococcus.faecalis","Week3_Cumulative",98,0.0863177552318447,0.398045356691286,0.716481642044315,"No"
"Stool","Gentamicin_cumulative_w3","Serratia.marcescens","Week3_Cumulative",98,-0.0141610447031718,0.889927908649488,0.966686765746581,"No"
"Stool","Gentamicin_cumulative_w3","Escherichia.coli","Week3_Cumulative",98,0.201802302868078,0.0462986904054652,0.30765878181058,"No"
"Stool","Gentamicin_cumulative_w3","Streptococcus.pyogenes","Week3_Cumulative",98,-0.136879205295301,0.178953443036627,0.510672020372814,"No"
"Stool","Gentamicin_cumulative_w3","Candida.parapsilosis","Week3_Cumulative",98,-0.0322731460670073,0.752404200816336,0.936813895225434,"No"
"Stool","Tobramycin_cumulative_w3","Staphylococcus.aureus","Week3_Cumulative",98,0.0403582451837403,0.693166968563192,0.934151932414986,"No"
"Stool","Tobramycin_cumulative_w3","Klebsiella.pneumoniae","Week3_Cumulative",98,0.167551346674946,0.099132910725925,0.427802572777422,"No"
"Stool","Tobramycin_cumulative_w3","Klebsiella.oxytoca","Week3_Cumulative",98,0.0989565939412558,0.332329089172385,0.715074005912525,"No"
"Stool","Tobramycin_cumulative_w3","Enterococcus.faecium","Week3_Cumulative",98,-0.150433587725958,0.139264115873933,0.462263872118662,"No"
"Stool","Tobramycin_cumulative_w3","Enterococcus.faecalis","Week3_Cumulative",98,0.00475513973140541,0.962935838385257,0.984741201125405,"No"
"Stool","Tobramycin_cumulative_w3","Serratia.marcescens","Week3_Cumulative",98,0.146459806671375,0.150136984106916,0.462263872118662,"No"
"Stool","Tobramycin_cumulative_w3","Escherichia.coli","Week3_Cumulative",98,0.125488701510641,0.218244612037179,0.591251548954606,"No"
"Stool","Tobramycin_cumulative_w3","Streptococcus.pyogenes","Week3_Cumulative",98,-0.123400218482214,0.22606447937592,0.591251548954606,"No"
"Stool","Tobramycin_cumulative_w3","Candida.parapsilosis","Week3_Cumulative",98,-0.0180412371134021,0.860041027874939,0.961759039260586,"No"
"Stool","Vancomycin_cumulative_w3","Staphylococcus.aureus","Week3_Cumulative",98,0.00576861409084981,0.95504377456447,0.984741201125405,"No"
"Stool","Vancomycin_cumulative_w3","Klebsiella.pneumoniae","Week3_Cumulative",98,0.0487429397834731,0.6336307407464,0.915244403300355,"No"
"Stool","Vancomycin_cumulative_w3","Klebsiella.oxytoca","Week3_Cumulative",98,0.00195704893093859,0.984741201125405,0.984741201125405,"No"
"Stool","Vancomycin_cumulative_w3","Enterococcus.faecium","Week3_Cumulative",98,-0.0404601374539164,0.692431222149783,0.934151932414986,"No"
"Stool","Vancomycin_cumulative_w3","Enterococcus.faecalis","Week3_Cumulative",98,-0.119154172169395,0.242564738032659,0.591251548954606,"No"
"Stool","Vancomycin_cumulative_w3","Serratia.marcescens","Week3_Cumulative",98,0.236425476628913,0.0190886649049467,0.186114482823231,"No"
"Stool","Vancomycin_cumulative_w3","Escherichia.coli","Week3_Cumulative",98,0.0891132780903263,0.382883663594203,0.715074005912525,"No"
"Stool","Vancomycin_cumulative_w3","Streptococcus.pyogenes","Week3_Cumulative",98,-0.160959551455244,0.113349399624787,0.427802572777422,"No"
"Stool","Vancomycin_cumulative_w3","Candida.parapsilosis","Week3_Cumulative",98,-0.023532449692457,0.818090059199994,0.958590307127353,"No"
"Stool","Fluconazole_cumulative_w3","Staphylococcus.aureus","Week3_Cumulative",98,-0.121217759876852,0.234444330849116,0.591251548954606,"No"
"Stool","Fluconazole_cumulative_w3","Klebsiella.pneumoniae","Week3_Cumulative",98,-0.0540128897461237,0.597342725982719,0.896014088974079,"No"
"Stool","Fluconazole_cumulative_w3","Klebsiella.oxytoca","Week3_Cumulative",98,-0.199775855945606,0.0485828337019064,0.30765878181058,"No"
"Stool","Fluconazole_cumulative_w3","Enterococcus.faecium","Week3_Cumulative",98,0.0920402925115005,0.367387882697229,0.715074005912525,"No"
"Stool","Fluconazole_cumulative_w3","Enterococcus.faecalis","Week3_Cumulative",98,-0.110491515043371,0.278765701375324,0.665624225732917,"No"
"Stool","Fluconazole_cumulative_w3","Serratia.marcescens","Week3_Cumulative",98,0.0761517451151906,0.456105828842658,0.762348313922728,"No"
"Stool","Fluconazole_cumulative_w3","Escherichia.coli","Week3_Cumulative",98,-0.196100072444394,0.0529635792299724,0.309836938495338,"No"
"Stool","Fluconazole_cumulative_w3","Streptococcus.pyogenes","Week3_Cumulative",98,-0.162761071342772,0.10931575782006,0.427802572777422,"No"
"Stool","Fluconazole_cumulative_w3","Candida.parapsilosis","Week3_Cumulative",98,-0.0322395166629149,0.752653898728127,0.936813895225434,"No"
"Stool","Amphotericin_B_cumulative_w3","Staphylococcus.aureus","Week3_Cumulative",98,NA,NA,NA,NA
"Stool","Amphotericin_B_cumulative_w3","Klebsiella.pneumoniae","Week3_Cumulative",98,NA,NA,NA,NA
"Stool","Amphotericin_B_cumulative_w3","Klebsiella.oxytoca","Week3_Cumulative",98,NA,NA,NA,NA
"Stool","Amphotericin_B_cumulative_w3","Enterococcus.faecium","Week3_Cumulative",98,NA,NA,NA,NA
"Stool","Amphotericin_B_cumulative_w3","Enterococcus.faecalis","Week3_Cumulative",98,NA,NA,NA,NA
"Stool","Amphotericin_B_cumulative_w3","Serratia.marcescens","Week3_Cumulative",98,NA,NA,NA,NA
"Stool","Amphotericin_B_cumulative_w3","Escherichia.coli","Week3_Cumulative",98,NA,NA,NA,NA
"Stool","Amphotericin_B_cumulative_w3","Streptococcus.pyogenes","Week3_Cumulative",98,NA,NA,NA,NA
"Stool","Amphotericin_B_cumulative_w3","Candida.parapsilosis","Week3_Cumulative",98,NA,NA,NA,NA
"Stool","Meropenem_cumulative_w3","Staphylococcus.aureus","Week3_Cumulative",98,-0.086469687640903,0.397212304339384,0.716481642044315,"No"
"Stool","Meropenem_cumulative_w3","Klebsiella.pneumoniae","Week3_Cumulative",98,-0.171524858733216,0.0912648272970339,0.427119391750118,"No"
"Stool","Meropenem_cumulative_w3","Klebsiella.oxytoca","Week3_Cumulative",98,-0.13714404007608,0.178106015006637,0.510672020372814,"No"
"Stool","Meropenem_cumulative_w3","Enterococcus.faecium","Week3_Cumulative",98,-0.0893248509192454,0.381750544975664,0.715074005912525,"No"
"Stool","Meropenem_cumulative_w3","Enterococcus.faecalis","Week3_Cumulative",98,-0.240745637907301,0.0169442310523417,0.180225003011271,"No"
"Stool","Meropenem_cumulative_w3","Serratia.marcescens","Week3_Cumulative",98,-0.0131520207146937,0.897726880102683,0.966686765746581,"No"
"Stool","Meropenem_cumulative_w3","Escherichia.coli","Week3_Cumulative",98,-0.131703264733108,0.196112616571674,0.546313717592521,"No"
"Stool","Meropenem_cumulative_w3","Streptococcus.pyogenes","Week3_Cumulative",98,-0.00360935483863763,0.971862489367954,0.984741201125405,"No"
"Stool","Meropenem_cumulative_w3","Candida.parapsilosis","Week3_Cumulative",98,0.486838964324878,3.71419065572031e-07,4.34560306719277e-05,"Yes"
"Stool","Azithromycin_cumulative_w3","Staphylococcus.aureus","Week3_Cumulative",98,-0.0663656479936687,0.516161782204142,0.805041948074831,"No"
"Stool","Azithromycin_cumulative_w3","Klebsiella.pneumoniae","Week3_Cumulative",98,-0.0947780623588471,0.353247577890791,0.715074005912525,"No"
"Stool","Azithromycin_cumulative_w3","Klebsiella.oxytoca","Week3_Cumulative",98,-0.147367285008836,0.147599532989942,0.462263872118662,"No"
"Stool","Azithromycin_cumulative_w3","Enterococcus.faecium","Week3_Cumulative",98,0.0503621307610122,0.622383205195315,0.914317808155244,"No"
"Stool","Azithromycin_cumulative_w3","Enterococcus.faecalis","Week3_Cumulative",98,-0.0943467662967991,0.355452409833692,0.715074005912525,"No"
"Stool","Azithromycin_cumulative_w3","Serratia.marcescens","Week3_Cumulative",98,-0.153170313433121,0.132130331672813,0.462263872118662,"No"
"Stool","Azithromycin_cumulative_w3","Escherichia.coli","Week3_Cumulative",98,-0.228737007440723,0.0234850087950221,0.211365079155199,"No"
"Stool","Azithromycin_cumulative_w3","Streptococcus.pyogenes","Week3_Cumulative",98,0.0653005363137569,0.522933231228096,0.805041948074831,"No"
"Stool","Azithromycin_cumulative_w3","Candida.parapsilosis","Week3_Cumulative",98,-0.0209393102935431,0.837844505120619,0.958590307127353,"No"
"Stool","Piperacillin_Tazobactam_cumulative_w3","Staphylococcus.aureus","Week3_Cumulative",98,-0.0764557832832494,0.454304129555354,0.762348313922728,"No"
"Stool","Piperacillin_Tazobactam_cumulative_w3","Klebsiella.pneumoniae","Week3_Cumulative",98,0.0499591402946534,0.6251745696788,0.914317808155244,"No"
"Stool","Piperacillin_Tazobactam_cumulative_w3","Klebsiella.oxytoca","Week3_Cumulative",98,-0.102993565922701,0.312883894660788,0.714580074371072,"No"
"Stool","Piperacillin_Tazobactam_cumulative_w3","Enterococcus.faecium","Week3_Cumulative",98,0.202600672335476,0.0454235763561581,0.30765878181058,"No"
"Stool","Piperacillin_Tazobactam_cumulative_w3","Enterococcus.faecalis","Week3_Cumulative",98,-0.147424590143202,0.147440388567108,0.462263872118662,"No"
"Stool","Piperacillin_Tazobactam_cumulative_w3","Serratia.marcescens","Week3_Cumulative",98,0.0675452535738245,0.508715020153307,0.805041948074831,"No"
"Stool","Piperacillin_Tazobactam_cumulative_w3","Escherichia.coli","Week3_Cumulative",98,-0.120570475673039,0.236970785289752,0.591251548954606,"No"
