sample_name	Aminocoumarins	Aminoglycosides	Bacitracin	Cationic antimicrobial peptides	Chromium resistance	Drug and biocide and metal resistance	Drug and biocide resistance	Drug and metal resistance	Elfamycins	Fluoroquinolones	Fosfomycin	Fusidic acid	Glycopeptides	Lipopeptides	MLS	Multi-biocide resistance	Multi-drug resistance	Multi-metal resistance	Mupirocin	Oxazolidinone	Phenicol	Phenolic compound resistance	Rifampin	Sulfonamides	Tetracyclines	Trimethoprim	betalactams
N19_1_4	96.84089999999999	35.3386	0.0	0.0	9.61897	98.05427	648.70309	0.0	137.152	1194.26207	141.82808599999998	11.80911	0.0	146.534003	21.487313	0.0	1971.0905	0.0	6.5705	1.45025	0.0	33.2077	0.0	20.48102	346.37189	5.238642	687.623395
N19_2_3	72.73663	334.823385	0.0	0.0	0.0	0.188763	0.0	0.0	12.5213	264.89704	68.37412	103.71459999999999	3.88012	509.51283	781.68731	0.0	653.8528	0.0	177.5	25.1264	0.0	0.0	0.0	8.22167	1413.05722	4.25765	607.354615
N19_2_4	34.7688	11.9356	0.0	0.0	4.41097	35.28778	257.78249	5.96779	35.4175	296.70282	67.72142	0.0	0.0	142.70787	14.9195	0.0	608.5846799999999	0.0	0.0	0.0	0.0	10.76796	0.0	13.10318	2011.14346	0.0	190.32037
N19_2_2	5.07022	820.40716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.9655	11.079932	11.40801	3.51933	37.10211	1406.2716	0.0	139.8487	0.0	3.34038	2.22195	0.0	0.0	0.0	0.0	1506.76646	0.55176	107.876453
N20_1_2	0.0	47.149499999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.61875	0.0	0.0	0.0	0.0	25.801883	0.0	9.40772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	128.93562	0.0	5.85903
N20_1_4	203.401	566.098526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	383.0204	239.4457	283.762314	36.9009	518.8768	7242.683285	0.0	825.189	0.0	283.4949	37.097	0.0	0.0	0.0	0.0	50.2351	92.787	1986.05346
N20_2_2	1.94191	621.315351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.4305	1.37876	3.611961	0.660251	22.23489	434.1148	0.0	83.44399999999999	0.0	0.0	0.854442	0.0	0.0	0.0	0.0	1013.75663	0.0	68.938017
N20_2_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N20_1_3	14.9771	92.09380300000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.71866	28.54347	15.71532	7.07025	68.15979999999999	1554.061855	0.0	66.92954	0.0	20.34133	1.1483	2.952774	0.0	0.0	0.0	30.298705	2.31301	336.27195
N20_2_4	66.0	19.358	0.0	0.0	0.0	53.1963	605.58419	19.6628	56.3972	719.293	212.63267	0.0	0.0	128.79907	0.0	0.0	1874.6737	0.0	0.0	0.0	0.0	31.8568	0.0	10.9746	196.62815999999998	0.0	584.70201
N21_1_3	71.8139	973.145996	0.0	11.8671	10.4338	91.69081	538.88896	35.053329999999995	39.7748	606.8245	109.565217	20.57247	0.231862	259.410863	462.2905	0.0	461.74229	0.0	8.91614	3.47793	0.0	21.647399999999998	0.0	1080.1182000000001	98.41479000000001	124.13039	1189.599384
N21_1_4	46.2203	601.18508	0.0	10.3354	8.34534	90.70734	600.15836	36.01339	51.2917	628.5323	126.65653	0.0	0.0	124.92331	109.83751	0.0	762.44282	0.0	0.0	0.0	0.0	27.4112	0.0	541.16343	414.50637	592.5187	1131.11419
N21_2_2	12.006789999999999	172.501299	0.0	1.5697	1.15662	11.318315	74.298955	4.378631	7.60063	74.5192	28.309613000000002	6.8846300000000005	2.89154	37.066917000000004	933.7206	0.0	126.924947	0.0	9.41818	3.7177	0.0	2.12046	0.0	77.989	134.635748	34.06516	199.874275
N21_1_2	32.14083	162.02226	0.0	0.0	0.0	8.9021	101.69487000000001	2.87949	12.248	150.52456	40.556249	44.1455	1.50058	202.841958	1424.21431	0.0	562.7385300000001	0.0	53.432900000000004	19.8726	0.0	3.32561	0.0	4.3800799999999995	333.61585	10.0985	546.414416
N21_2_4	64.4843	920.275	0.0	13.8316	13.9579	127.26332000000001	811.01109	43.831630000000004	58.0422	724.2327	133.895	0.0	0.0	54.063250000000004	0.0	0.0	566.33769	0.0	0.0	0.0	0.0	31.073800000000002	0.0	861.6649	79.8317	754.5486	1504.92852
N21_2_3	71.7672	1293.2834	0.0	21.2014	14.8523	132.08342	798.16747	49.65883	57.5951	743.068	138.6591	0.0	0.0	61.449920000000006	0.0	0.0	184.4631	0.0	0.0	0.0	0.0	30.8384	0.0	1177.2991	60.996449999999996	660.3034	1782.84187
N22_1_2	4.19689	102.88742	0.0	0.0	0.0	2.23834	24.901574	0.813942	3.35751	40.29016	6.969387	2.340088	0.0	15.464901000000001	75.493204	0.0	99.962326	0.0	0.0	1.29722	0.0	0.432407	0.0	1.1700430000000002	256.061164	0.0	22.129087000000002
N22_1_3	32.27088	23.528964000000002	0.0	0.0	0.0	6.866484	81.374887	2.34049	10.9895	154.5346	30.379938	48.15839	0.0	135.206139	154.87566	0.0	379.33051	0.0	21.77748	8.49398	0.0	2.6195	0.0	3.3635	12.260468	4.60349	225.19898
N22_2_2	30.12954	308.57939	0.0	0.0	0.0	1.491852	12.139578	0.0	12.6076	103.93239	78.10284	46.218199999999996	17.8145	167.789548	19193.947498	0.0	423.07147999999995	0.0	29.485999999999997	15.0355	0.0	0.555788	0.0	0.0	326.18907	4.88509	398.64608
N22_2_3	52.85064	97.93737300000001	0.0	11.8485	10.0401	95.50545	644.49729	32.45874	44.5255	566.32813	123.09993800000001	4.988848	0.280623	57.71466	17.02445	0.0	502.19034	0.0	0.0	0.561246	0.0	29.3095	0.0	28.5612	188.796865	0.374164	588.65343
N22_2_4	45.8644	23.25979	0.0	12.9403	13.1041	100.08251999999999	624.08308	35.05355	53.563	588.8658	110.23827	0.0	0.0	43.73495	80.75410000000001	0.0	514.00872	0.0	0.0	0.0	0.0	24.734	0.0	27.0272	114.00573	0.0	541.36297
N22_1_4	79.757	20.6712	0.0	0.0	0.0	87.8903	1201.4861	30.3812	82.9853	1085.3409	268.0507	2.6277	0.0	144.14823	0.0	0.0	2994.3778	0.0	0.0	0.0	0.0	36.3874	0.0	44.6459	96.24894	0.0	1037.116
N23_2_2	11.711400000000001	631.032981	0.0	0.0	0.0	3.614865	52.249488	1.45701	16.4329	127.31318999999999	22.961750000000002	10.19907	6.16002	43.747214	538.190282	0.0	239.81654500000002	0.0	16.28532	1.73366	0.0	2.047189	0.0	34.87594	1087.77797	22.68512	242.195479
N23_2_3	25.7934	530.72752	0.0	0.0	0.0	12.23489	229.83673	5.31499	23.1567	251.75306	62.591784	14.1733	2.66791	70.02233	372.163157	0.0	606.13744	0.0	43.28066	2.8555	0.0	7.6911000000000005	0.0	140.31563	704.048221	69.27194	454.118527
N23_2_4	54.68417	524.81662	0.0	0.0	0.0	64.84318999999999	723.4328	22.2229	54.327	720.5765	189.68796	3.49216	0.0	109.96356	0.0	0.0	1949.02449	0.0	0.0	0.0	0.0	28.0564	0.0	541.8016	69.08937	248.935909	704.58398
N23_1_4	180.1138	147.43893	0.0	0.0	0.0	0.0	86.8826	0.0	0.0	264.5685	157.21043	149.4303	95.09799	470.63620000000003	2273.57594	0.0	621.684	0.0	197.2908	19.3557	0.0	0.0	0.0	11.4516	581.8524	29.0024	1334.35846
N24_1_2	2.41337	19.723045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.90995	3.53683	4.90995	0.0	11.089	10.568877	0.0	24.466589999999997	0.0	1.81002	0.665756	0.0	0.0	0.0	0.603342	35.243521	0.0	4.76432
N24_1_3	2.02567	27.817512999999998	0.0	0.0	0.0	2.0727729999999998	28.689079	0.0	2.56741	26.54564	8.408874	0.353314	0.0	5.605909	9.445254	0.0	54.221838	0.0	0.0	0.376868	0.0	1.248375	0.0	0.0	35.095844	0.0	11.541594
N24_1_4	105.5277	38.301010000000005	0.0	0.0	8.43781	98.4962	800.7920200000001	17.7028	73.8722	826.54651	193.79401	16.65503	71.39047	266.36999	272.82246	0.0	1321.2882	0.0	3.63984	1.1857	0.0	31.2143	0.0	26.1406	608.45965	1.32358	575.20455
N24_2_4	63.84019	17.5655	0.0	0.0	0.0	69.9787	724.71861	12.938	56.7573	752.76644	207.66962	0.0	0.0	108.69832	23.326259999999998	0.0	1351.0323	0.0	0.0	0.0	0.0	24.6483	0.0	15.299	67.80665	0.0	305.4132
N24_2_3	63.30188	363.75079999999997	0.0	0.0	8.79671	83.04171	726.2566400000001	16.961	61.4237	838.42847	191.572776	10.65571	1.72485	203.66601	237.971204	0.0	1945.9716	0.0	6.650236	1.18823	0.0	30.204	0.0	15.8303	834.710737	4.848737	459.249777
N25_1_2	35.3902	67.566241	0.0	0.0	0.0	0.0	2.32126	0.0	0.0	57.20999	41.49692	56.8886	6.60665	188.36088	1375.04002	0.0	283.71078	0.0	40.479119999999995	25.7659	0.0	0.0	0.0	0.0	38.97912	11.4991	592.152191
N25_1_3	0.0	16.552597	0.0	0.0	0.0	0.0	0.0	0.0	0.690798	1.96612	0.717368	0.0	0.265692	4.888730000000001	83.400649	0.0	8.502130000000001	0.0	0.0	0.717368	0.0	0.0	0.0	0.0	43.91879	0.0	2.09896
N25_2_2	12.73303	693.653911	0.0	0.0	0.0	10.364096	82.087901	1.64979	14.7635	179.21429	26.692836	7.106811	0.0	43.719536	300.791304	0.0	298.46486	0.0	1.7767	1.35368	0.0	3.13038	0.0	3.72261	1531.157639	0.69799	137.208001
N25_2_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N25_2_4	64.58017	18.25375	0.0	0.0	6.45802	91.4008	682.44025	13.5091	51.8618	748.60275	203.09806	0.0	5.930820000000001	126.59035	28.92926	0.0	1341.0931	0.0	0.0	0.0	0.0	27.808999999999997	0.0	22.9985	166.72226	0.0	340.42962
N25_1_4	89.44071	25.380470000000003	0.0	0.0	11.4381	124.6011	1060.4628	25.3466	78.8824	1013.99971	244.93835	6.801963000000001	10.050646	205.92013	61.183734	0.0	1468.5132	0.0	2.335	0.0	0.0	38.7813	0.0	39.525800000000004	137.122084	0.778334	713.427687
N26_1_4	68.479	31.9385	0.0	0.0	0.0	0.0	5.79863	0.0	116.433	407.65279	31.662290000000002	25.03538	0.0	153.43357	25.40352	0.0	509.635	0.0	10.2166	2.66921	0.0	2.57717	0.0	0.0	451.00442	8.19171	155.82654000000002
N27_1_3	3.77927	47.92718	0.0	0.0	0.0	2.444303	40.688264	1.29736	5.69711	64.26635999999999	9.570391	2.06826	0.0	21.265442	104.484576	0.0	134.004258	0.0	0.0	0.921314	0.0	1.353768	0.0	0.940116	129.416438	0.0	60.129917
N27_1_4	38.1505	11.4198	0.0	0.0	0.0	27.7458	409.58969	11.2506	32.06	441.1419	92.71183	0.0	0.0	81.96875	0.0	0.0	1084.28698	0.0	0.0	0.0	0.0	14.71884	0.0	5.41382	42.718469999999996	0.0	333.96545
N27_2_3	22.0085	294.382677	0.0	0.0	0.0	19.919159999999998	248.98236	7.60909	45.9934	290.09134	59.785683999999996	0.423512	0.0	38.398438	262.196013	0.0	797.31705	0.0	0.0	0.155288	6.95972	8.51258	0.0	51.73899	1974.48176	25.029476	259.443317
N27_1_2	12.578	258.558576	0.0	0.0	0.0	0.0	0.903036	0.0	7.65968	39.814187000000004	28.73589	27.09103	7.57905	113.6052	8528.740786	0.0	168.2066	0.0	26.99428	15.1904	0.0	0.0	0.0	0.0	479.73802	2.06408	302.839487
N27_2_4	40.34272	118.66015	0.0	0.0	0.0	28.16376	361.2235	12.3481	48.8003	436.41133	84.32203	0.0	0.0	120.52049000000001	716.69598	0.0	1093.39674	0.0	0.0	0.0	9.97994	14.80077	0.0	63.93943	1634.59706	65.71539	372.89497
N28_1_2	14.69785	538.48802	0.0	0.0	0.0	0.0	26.45612	0.0	9.63905	84.15371999999999	56.740449999999996	25.6358	20.8504	84.15364000000001	5918.30806	0.0	236.601083	0.0	17.29561	11.0747	0.0	0.0	0.0	0.0	703.514083	1.29888	193.80649
N28_1_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.83064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N28_1_4	49.3349	14.1662	0.0	0.0	0.0	58.497099999999996	557.06161	20.3683	52.0131	673.0693	172.53128	0.0	0.0	81.61401	0.0	0.0	1676.25945	0.0	0.0	0.0	0.0	25.231299999999997	0.0	0.0	67.65938	0.0	645.65315
N28_2_3	82.15350000000001	652.112446	0.0	0.0	0.0	38.8981	466.2615	11.0294	44.2582	585.53321	163.3983	61.45357	1.83667	289.60389499999997	861.127186	0.0	1384.18555	0.0	40.997119999999995	12.6224	40.6224	15.24625	0.0	41.70922	1108.703158	9.361403	1344.425468
N28_2_4	72.6907	22.4635	0.0	0.0	0.0	61.45895	724.50935	22.7159	69.1572	845.7871	193.21073	0.0	0.0	123.92759	0.0	0.0	2055.4067	0.0	0.0	0.0	0.0	27.89	0.0	27.511400000000002	73.32177	0.0	794.04517
N29_1_2	0.0	12.56493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.596658	3.08858	2396.81011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.25354
N29_1_4	36.4994	116.40687	0.0	0.0	0.0	0.0	0.75874	0.0	9.90356	161.6916	39.73408	64.1336	0.479205	247.94846	1824.6511	0.0	265.7588	0.0	99.1156	7.38774	9.66396	0.0	0.0	0.0	2119.76171	25.23811	313.159913
N29_2_2	7.75333	719.230451	0.0	0.0	0.0	0.0	3.10469	0.0	0.0	72.73361	12.11667	11.94881	4.7829	44.724284000000004	779.125667	0.0	133.3338	0.0	16.59749	1.62786	0.0	0.0	0.0	0.0	25.71016	2.81939	194.78979
N29_2_3	6.732901999999999	153.55120200000002	0.0	0.0	0.0	1.7371900999999998	12.273397	0.0	7.00016	42.093469	6.989872999999999	6.6095489999999995	1.39798	38.290099	142.017802	0.0	76.590518	0.0	10.51565	0.863455	0.8017799999999999	0.53452	0.0	0.524241	35.514723	1.202668	78.995899
N29_2_4	35.69933	221.40368999999998	0.0	0.0	0.0	6.264239	47.352155	0.0	23.5077	216.6212	14.145040000000002	17.17607	216.55387	276.36735	447.79141	0.0	240.46576	0.0	0.0	0.0	38.0569	4.17616	0.0	2.08808	1283.763703	1.01036	79.4817
N29_1_3	5.6352	76.558205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.32521	8.47963	9.123653000000001	0.456183	99.66244999999999	2186.886515	0.0	54.44669999999999	0.0	8.3723	0.9392	4.561826	0.0	0.0	0.0	350.18741	1.31488	83.561946
N30_1_3	59.3958	128.41078000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	121.4151	22.0632	64.91166	0.0	149.06136	504.02384	0.0	197.15640000000002	0.0	66.9969	12.1751	0.0	0.0	0.0	0.0	7.06292	9.55176	950.80382
N30_1_4	0.0	114.59191	0.0	0.0	0.0	0.0	0.0	0.0	68.147	148.5605	0.0	8.70185	0.0	103.79312	275.6282	0.0	271.225	0.0	14.67782	0.0	0.0	0.0	0.0	0.0	730.74581	0.0	23.5894
N30_2_2	6.53442	404.20742	0.0	0.0	0.0	0.0	3.4947790000000003	0.0	0.0	76.80381999999999	2.14563	8.61504	0.0	43.042696	440.309433	0.0	141.2865	0.0	8.89137	1.62548	0.0	0.0	0.0	0.0	1524.096887	1.26787	181.27333399999998
N30_1_2	13.9297	41.789100000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.931849999999997	3.8529	12.44782	0.0	28.89674	108.47388000000001	0.0	48.1611	0.0	9.03948	2.22282	0.0	0.0	0.0	0.0	1.48188	0.0	189.97741
N30_2_4	64.3671	127.86101	0.0	0.0	0.0	0.0	30.8172	0.0	20.7599	219.70552	70.325629	73.096	0.493379	440.96734	729.29034	0.0	347.6046	0.0	155.22469999999998	10.8923	0.0	0.0	0.0	2.4669	887.664913	12.3724	594.78754
N31_1_2	28.462	734.64843	0.0	0.0	0.0	0.0	16.214662999999998	0.0	0.0	111.2769	45.713362	40.032070000000004	24.3427	107.04692	1497.372024	0.0	191.4929	0.0	68.4388	8.72245	0.0	0.0	0.0	1.42379	1064.829916	13.1873	649.580375
N31_1_3	7.20401	55.979211	0.0	0.0	0.0	0.0	5.082758	0.0	0.0	17.1078	7.810088	9.28395	2.21768	21.722189999999998	84.98804200000001	0.0	28.95379	0.0	17.052709999999998	2.02484	0.0	0.0	0.0	0.757592	72.949239	1.96974	144.31435100000002
N31_1_4	50.7953	17.8354	0.0	0.0	3.70977	44.374539999999996	332.59506999999996	0.0	52.3648	613.25347	72.91129	24.113480000000003	0.0	282.08503	457.15863	0.0	1002.4934999999999	0.0	10.8439	1.99757	5.27929	15.83786	0.0	5.42197	1106.79526	0.0	380.10856
N31_2_4	53.5395	22.212788	0.0	0.0	7.06015	71.82258	763.62871	18.2387	85.5322	707.4471	137.53964	0.0	0.0	141.069764	2.797424	0.0	1910.0916	0.0	0.0	0.0	1.3432	26.1647	0.0	25.4987	66.63851	0.0	603.065258
N31_2_2	4.023210000000001	1247.802192	0.0	0.0	0.0	0.0	2.9491810000000003	0.0	21.8592	139.509905	3.230893	5.660665	0.977191	7.377345	553.547946	0.0	179.768	0.0	3.69748	0.413766	0.220088	0.40496199999999993	0.0	0.0	2716.881275	0.44898	156.553077
N32_1_2	26.0045	147.8764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.452	39.9771	31.43831	9.70318	65.2053	1361.9376	0.0	105.5706	0.0	23.6757	5.43378	0.0	0.0	0.0	0.0	0.0	104.018	326.4145
N32_1_3	19.0246	112.12061	0.0	0.0	0.0	0.0	8.84603	0.0	0.0	42.543254	31.65576	24.610139999999998	9.93761	57.59845	295.760722	0.0	69.3365	0.0	38.1909	5.8123	0.0	0.0	0.0	1.04905	10.717305	11.142595	339.069236
N32_1_4	5.34382	2.44289	0.0	0.0	0.0	1.29779	40.99485	0.0	11.9091	123.06064	5.72553	0.0	0.0	164.74257	282.68850000000003	0.0	71.6072	0.0	0.0	0.0	0.0	2.59558	0.0	0.0	951.506374	0.0	24.81061
N32_2_4	74.9455	20.0052	0.0	0.0	0.0	99.1	837.70042	22.8578	85.0592	917.46136	181.01018	12.7441	0.0	255.58518	40.306815	0.0	2237.1758	0.0	0.0	0.0	2.25985	32.4899	0.0	33.6014	90.76438999999999	0.0	714.59397
N32_2_3	24.7968	845.55225	0.0	0.0	0.0	9.27863	147.59762	3.57698	34.573	281.94968	44.954306	12.39837	1.34473	83.25225	406.605795	0.0	545.91997	0.0	33.38966	2.00365	1.7347	7.16741	0.0	220.07837	1135.637857	1.788487	616.518263
N33_1_3	41.3424	196.013	0.0	0.0	0.432905	3.215857	61.255981	1.63885	24.3973	156.30948	52.443297	52.721630000000005	13.9148	118.77033	378.42062	0.0	312.031388	0.0	103.8663	11.3792	0.0	2.1026800000000003	0.0	2.2882100000000003	10.729847999999999	15.399	879.260082
N33_2_3	25.319660000000002	18.1965	0.0	0.0	0.0	16.83659	283.11376	9.13061	25.1901	300.2093	61.51832	2.46073	0.0	44.48745	78.09581	0.0	739.3854699999999	0.0	12.43318	0.0	0.0	11.26757	0.0	12.62744	24.931060000000002	0.0	264.72287
N33_2_4	85.291	22.3765	0.0	0.0	0.0	108.9691	1148.6394	32.9759	103.329	1149.44449	235.66576	0.0	0.0	218.18607	16.85984	0.0	3147.5213	0.0	0.0	0.0	0.0	37.996700000000004	0.0	43.4513	102.21281	0.0	1059.2567
N33_1_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N34_1_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N34_1_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.803318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N34_2_2	8.63263	71.957418	0.0	0.0	0.0	0.0	1.217132	0.0	1.87078	17.569539	13.85052	10.88657	5.56725	23.94821	334.339399	0.0	34.53053	0.0	20.02634	2.07363	0.0	0.0	0.0	0.0	13.625127999999998	3.74156	176.664614
N34_2_3	15.2688	167.06044	0.0	0.0	0.0	0.0	5.635092	0.0	15.6673	105.3592	15.33995	21.31652	1.423	196.07541	421.42196	0.0	199.0353	0.0	51.25661	2.47602	0.0	0.0	0.0	0.0	714.930041	2.4475599999999997	232.361924
N34_1_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N35_1_3	0.0	2.2754339999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.72555
N35_1_4	181.8	48.67336	0.0	0.0	0.0	0.0	117.33068	0.0	71.0506	512.6704	296.28812	249.2308	1.10689	535.8557999999999	1471.41982	0.0	932.0037	0.0	440.36400000000003	47.4169	0.0	0.0	0.0	17.8299	116.074116	45.65182	2051.10206
N35_2_2	2.68627	40.222402	0.0	0.0	0.0	0.0	1.44462	0.0	2.08932	10.052628	2.722087	3.689147	0.334291	8.011055	60.602255	0.0	16.83395	0.0	5.83817	0.620827	0.0	0.0	0.0	0.405925	66.5359198	0.608888	35.900457
N35_1_2	46.3116	397.59968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.5205	91.7962	59.8192	24.9017	124.04892999999998	556.6579	0.0	183.40859999999998	0.0	53.846399999999996	11.3022	0.0	0.0	0.0	95.10408000000001	5.97273	25.453	1922.29903
N35_2_3	5.15687	37.835871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.60232	3.626808	8.141427	0.283344	55.271096	115.812243	0.0	68.26706	0.0	8.40587	1.19005	0.0	0.0	0.0	0.358903	98.981635	0.793364	64.413556
N36_1_2	28.1088	102.29266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.1148	53.80268	39.12043	4.25012	73.60432	124.79894	0.0	125.7649	0.0	19.4153	4.82968	0.0	0.0	0.0	0.0	147.01559	15.1652	530.20257
N36_1_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.80739	2.1203	10.1122	41.59035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.67086
N36_2_2	9.72074	79.973357	0.0	0.0	0.0	0.0	5.5053160000000005	0.0	0.0	20.49206	16.28988	13.12496	6.62234	30.69144	267.273989	0.0	39.04253	0.0	27.965500000000002	2.10106	0.0	0.0	0.0	0.0	57.992020000000004	4.09574	247.51318
N36_2_3	62.42769	23.4863558	0.0	0.0	0.0	0.0	191.126856	0.0	78.2657	708.724207	61.476656	3.2363039999999996	0.43591	18.889405999999997	15.45495	12.5357	1145.7969	0.0	0.766146	0.396282	0.0	10.2637	0.0	0.250979	72.083669	0.47553900000000004	136.004064
N36_1_4	118.0763	24.93995	0.0	0.0	0.0	0.0	213.3955	0.0	80.8884	798.93	152.63702	72.7477	0.370029	155.7079	74.26485	15.3932	1430.0508	0.0	46.8087	13.8391	0.0	10.7678	0.0	0.0	73.78372	15.0972	820.05876
N37_1_2	1.99873	9.231128	0.0	0.0	0.0	0.0	3.0731919999999997	0.0	0.0	4.378718	3.858825	2.5532939999999997	0.439027	5.534052	7.197744	0.0	8.13356	0.0	1.35174	0.439027	0.0	0.0	0.0	0.439027	22.586806	0.612328	30.651027
N37_1_3	1.7857	2.5075790000000002	0.0	0.0	0.0	0.0	2.0263280000000004	0.0	0.0	3.3940989999999998	2.760869	1.697048	0.405265	4.521236	33.10513	0.0	5.382429999999999	0.0	2.976166	0.189968	0.0	0.0	0.0	0.303949	2.558235	0.43059400000000003	20.301267
N38_1_2	17.31805	67.662814	0.0	0.0	0.0	0.0	1.66362	0.0	0.0	37.14508	14.31804	23.45429	5.91813	47.945	354.95135999999997	0.0	80.0993	0.0	33.817800000000005	4.19996	0.0	0.0	0.0	0.0	1.390892	5.6454	295.305956
N38_1_4	112.55	280.83714000000003	0.0	0.0	0.0	0.0	1.53547	0.0	0.0	218.0368	155.84980000000002	174.12153999999998	1.68901	351.008	8029.114	0.0	409.663	0.0	99.3447	32.0913	0.0	0.0	0.0	0.0	132.6643	36.237	3143.4089
N38_2_2	1.96301	260.888998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.011059	1.376504	2.9205859999999997	0.670297	15.775882	272.164759	0.0	57.69344	0.0	4.69207	0.335149	0.0	0.0	0.0	0.0	94.655597	0.490753	71.147303
N38_2_3	27.2184	45.08056	0.0	0.0	0.0	24.54519	351.04512	7.53367	46.0526	349.58678	74.36467999999999	0.0	0.0	125.52072	63.18566	0.0	882.04792	0.0	0.0	0.0	0.0	13.24469	0.0	11.665040000000001	34.3876	0.0	236.94616
N38_1_3	4.42051	6.49903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.53295	2.7811130000000004	8.196974	0.702598	23.741912	38.701446000000004	0.0	29.8604	0.0	0.0	1.25882	0.0	0.0	0.0	0.0	0.292749	0.995347	39.46258
N38_2_4	37.3991	55.83291	0.0	0.0	3.82646	39.66153	457.33801	12.846	61.6637	501.34237	102.20604399999999	14.379593999999999	0.0	218.943223	100.019423	0.0	1372.16607	0.0	3.85682	0.212581	0.0	15.47287	0.0	16.93057	51.049857	0.258134	368.9044
N39_1_3	9.94522	68.493674	0.0	0.0	0.0	0.0	0.802034	0.0	0.0	16.29727	8.405312	13.02506	0.0	31.82472	177.92286000000001	0.0	44.81765	0.0	38.5938	3.20813	0.0	0.0	0.0	16.842709000000003	25.50463	3.17605	251.83864799999998
N39_1_4	66.0909	1102.5058	0.0	19.5212	16.6261	99.63264	980.8317	49.5613	73.2183	817.4642	133.6983	0.0	0.0	36.57465	118.3956	0.0	200.2991	0.0	0.0	0.0	0.0	33.665800000000004	0.0	1177.8626	608.7002600000001	422.5182	1882.73506
N39_2_4	83.7416	1157.4776299999999	0.0	21.0753	19.9413	149.33873	1284.29795	64.15376	94.8021	1100.3491	169.3978	0.0	0.0	89.51475	114.75800000000001	0.0	698.56333	0.0	0.0	0.0	0.0	44.359700000000004	0.0	1198.5086	621.9349	456.0721	2173.89358
N39_1_2	7.70611	231.943707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.73762	7.967526	10.02329	0.178245	27.996290000000002	199.319014	0.0	57.5195	0.0	38.310689999999994	1.9191	0.0	0.0	0.0	0.0	405.583504	1.22395	192.07038
N39_2_3	89.304	743.304472	0.0	13.8969	10.5653	109.23156	936.04098	40.5801	77.0883	844.42348	155.07107000000002	21.94806	0.262205	135.5291	488.30285	0.0	999.07804	0.0	31.711399999999998	3.96392	0.0	31.958099999999998	0.0	564.6514	395.94471	210.50447	1571.5949249999999
