gene	n_subjects	week1_mean	week3_mean	log2_fold_change	pvalue	fdr
sed	40	1.907304895	0.319309505	-2.2591723292225168	0.7583123742610346	0.8059194291473776
sej	40	1.6388719799999998	0.15469824999999998	-2.771290769642874	0.779434528427275	0.8246695680235008
iroD	40	1.86737960975	1.4004672674999998	-0.3908635082373718	0.8092039689931078	0.8523615140060735
yfeD	40	13.3132554275	12.2309289	-0.12137794174323407	0.8367550107286661	0.8774820245251941
cueA	40	32.6960047425	31.495434999999997	-0.05380394561792292	0.8575823361643415	0.8953612937046209
entFM	40	0.64949094575	0.23903103000000003	-1.1444937268981246	0.8688756214593663	0.9031733433590781
merB1	40	0.08582936	0.11762544999999999	0.22786882356514288	0.892738400944348	0.9239257686629279
merR_Bc1	40	2.16772607	1.7725606749999998	-0.27623391456987445	0.9039076325167246	0.9314178648107118
see	40	0.22222915	0.03152588	-1.2927403085527485	0.916511907863894	0.9362643196713055
sep	40	0.161564275	0.04483075	-0.8527975646380777	0.916511907863894	0.9362643196713055
inl_lmo0610	40	0.030212009500000005	0.012902654	-0.20578311500983273	0.9584199496651095	0.9748735110327509
chrA	40	0.000924193	0.0008940925	-0.00043034596486335897	1.0	1.0
ibeA	40	0.0028009824999999998	2.2225380274999997	4.497776260428506	1.0	1.0
merT_pI258	40	0.021913675	0.021492975	-0.004987065128066905	1.0	1.0
srpS	40	0.6804669774999998	0.1258090025	-1.7892345870429622	1.0	1.0
