sample_name	species	Location	BodySite	genes_with_resistance	total_resistance_score	total_mutations	n_genes_with_resistance
N33_2_4	Klebsiella_pneumoniae	UCMC	Stool	gyrA	0.0085	1	1
N33_2_4	Klebsiella_pneumoniae	ZCH	Stool	gyrA	0.0085	1	1
N33_2_4	Shigella_flexneri	UCMC	Stool	parC	0.0106	1	1
N33_2_4	Shigella_flexneri	ZCH	Stool	parC	0.0106	1	1
N34_2_2	Haemophilus_influenzae	UCMC	Axilla	parC	1.0	1	1
N34_2_2	Mycobacterium_tuberculosis	UCMC	Axilla	gyrB	1.0	1	1
N34_2_2	Staphylococcus_aureus	UCMC	Axilla	gyrA	0.125	1	1
N34_2_3	Enterococcus_faecalis	UCMC	Groin	gyrA	0.0129	1	1
N34_2_3	Enterococcus_faecium	UCMC	Groin	gyrA	0.0714	1	1
N34_2_3	Mycobacterium_tuberculosis	UCMC	Groin	gyrB	1.0813	4	1
N34_2_3	Staphylococcus_aureus	UCMC	Groin	gyrA	0.1126	2	1
N34_2_3	Staphylococcus_epidermidis	UCMC	Groin	gyrA	0.0111	1	1
N35_1_2	Mycobacterium_tuberculosis	UCMC	Axilla	gyrB	1.0	1	1
N35_1_2	Mycobacterium_tuberculosis	ZCH	Axilla	gyrB	1.0	1	1
N35_1_4	Escherichia_coli	UCMC	Stool	parC	1.0	1	1
N35_1_4	Escherichia_coli	ZCH	Stool	parC	1.0	1	1
N35_1_4	Haemophilus_influenzae	UCMC	Stool	gyrA,parC,parE	1.0382	4	3
N35_1_4	Haemophilus_influenzae	ZCH	Stool	gyrA,parC,parE	1.0382	4	3
N35_1_4	Staphylococcus_epidermidis	UCMC	Stool	gyrA	0.0034	1	1
N35_1_4	Staphylococcus_epidermidis	ZCH	Stool	gyrA	0.0034	1	1
N35_1_4	Staphylococcus_saprophyticus	UCMC	Stool	gyrA	0.0189	1	1
N35_1_4	Staphylococcus_saprophyticus	ZCH	Stool	gyrA	0.0189	1	1
N35_2_2	Granulicatella_adiacens	UCMC	Axilla	gyrA	0.125	1	1
N35_2_2	Mycobacterium_tuberculosis	UCMC	Axilla	gyrB	1.0	1	1
N35_2_3	Mycobacterium_tuberculosis	UCMC	Groin	gyrB	1.0137	2	1
N36_1_4	Escherichia_coli	UCMC	Stool	gyrA	0.0139	1	1
N36_1_4	Escherichia_coli	ZCH	Stool	gyrA	0.0139	1	1
N36_1_4	Klebsiella_aerogenes	UCMC	Stool	gyrA	0.0139	1	1
N36_1_4	Klebsiella_aerogenes	ZCH	Stool	gyrA	0.0139	1	1
N36_1_4	Klebsiella_oxytoca	UCMC	Stool	gyrA	0.0139	1	1
N36_1_4	Klebsiella_oxytoca	ZCH	Stool	gyrA	0.0139	1	1
N36_1_4	Klebsiella_pneumoniae	UCMC	Stool	gyrA	0.0139	1	1
N36_1_4	Klebsiella_pneumoniae	ZCH	Stool	gyrA	0.0139	1	1
N36_1_4	Legionella_pneumophila	UCMC	Stool	gyrA	0.1429	1	1
N36_1_4	Legionella_pneumophila	ZCH	Stool	gyrA	0.1429	1	1
N36_1_4	Proteus_mirabilis	UCMC	Stool	gyrA	0.0556	1	1
N36_1_4	Proteus_mirabilis	ZCH	Stool	gyrA	0.0556	1	1
N36_1_4	Pseudomonas_aeruginosa	UCMC	Stool	gyrA	0.125	1	1
N36_1_4	Pseudomonas_aeruginosa	ZCH	Stool	gyrA	0.125	1	1
N36_1_4	Salmonella_enterica	UCMC	Stool	parE	0.0238	1	1
N36_1_4	Salmonella_enterica	ZCH	Stool	parE	0.0238	1	1
N36_1_4	Serratia_marcescens	UCMC	Stool	gyrA	0.125	1	1
N36_1_4	Serratia_marcescens	ZCH	Stool	gyrA	0.125	1	1
N36_1_4	Yersinia_pestis	UCMC	Stool	gyrA	0.0088	1	1
N36_1_4	Yersinia_pestis	ZCH	Stool	gyrA	0.0088	1	1
N36_2_2	Mycobacterium_tuberculosis	UCMC	Axilla	gyrB	1.1309	3	1
N36_2_2	Mycobacterium_tuberculosis	ZCH	Axilla	gyrB	1.1309	3	1
N36_2_3	Enterobacter_cloacae	UCMC	Groin	parE	0.0238	1	1
N36_2_3	Enterobacter_cloacae	ZCH	Groin	parE	0.0238	1	1
N36_2_3	Escherichia_coli	UCMC	Groin	gyrA,parE	0.0342	2	2
N36_2_3	Escherichia_coli	ZCH	Groin	gyrA,parE	0.0342	2	2
N36_2_3	Klebsiella_pneumoniae	UCMC	Groin	gyrA	0.0104	1	1
N36_2_3	Klebsiella_pneumoniae	ZCH	Groin	gyrA	0.0104	1	1
N36_2_3	Morganella_morganii	UCMC	Groin	parC	0.0132	1	1
N36_2_3	Morganella_morganii	ZCH	Groin	parC	0.0132	1	1
N36_2_3	Mycobacterium_tuberculosis	UCMC	Groin	gyrB	1.1429	2	1
N36_2_3	Mycobacterium_tuberculosis	ZCH	Groin	gyrB	1.1429	2	1
N36_2_3	Salmonella_enterica	UCMC	Groin	gyrB	0.0017	1	1
N36_2_3	Salmonella_enterica	ZCH	Groin	gyrB	0.0017	1	1
N36_2_3	Serratia_marcescens	UCMC	Groin	parC	0.0015	1	1
N36_2_3	Serratia_marcescens	ZCH	Groin	parC	0.0015	1	1
N36_2_3	Shigella_sonnei	UCMC	Groin	parE	0.0263	1	1
N36_2_3	Shigella_sonnei	ZCH	Groin	parE	0.0263	1	1
N36_2_3	Yersinia_pestis	UCMC	Groin	gyrA	0.0241	2	1
N36_2_3	Yersinia_pestis	ZCH	Groin	gyrA	0.0241	2	1
N37_1_2	Mycobacterium_tuberculosis	UCMC	Axilla	gyrB	1.0	1	1
N37_1_2	Mycobacterium_tuberculosis	ZCH	Axilla	gyrB	1.0	1	1
N38_1_2	Bifidobacterium_longum	UCMC	Axilla	gyrA	0.1111	1	1
N38_1_2	Bifidobacterium_longum	ZCH	Axilla	gyrA	0.1111	1	1
N38_1_2	Mycobacterium_tuberculosis	UCMC	Axilla	gyrB	1.0	1	1
N38_1_2	Mycobacterium_tuberculosis	ZCH	Axilla	gyrB	1.0	1	1
N38_1_3	Haemophilus_influenzae	UCMC	Groin	parE	0.1765	1	1
N38_1_3	Haemophilus_influenzae	ZCH	Groin	parE	0.1765	1	1
N38_1_3	Mycobacterium_tuberculosis	UCMC	Groin	gyrB	1.2104	3	1
N38_1_3	Mycobacterium_tuberculosis	ZCH	Groin	gyrB	1.2104	3	1
N38_2_2	Acinetobacter_baumannii	UCMC	Axilla	parC	1.0	1	1
N38_2_2	Akkermansia_muciniphila	UCMC	Axilla	gyrB	0.125	1	1
N38_2_2	Escherichia_coli	UCMC	Axilla	gyrA	0.1429	1	1
N38_2_2	Granulicatella_adiacens	UCMC	Axilla	gyrA	0.0455	1	1
N38_2_2	Klebsiella_pneumoniae	UCMC	Axilla	gyrA	0.1429	1	1
N38_2_2	Mycobacterium_tuberculosis	UCMC	Axilla	gyrB	1.023	3	1
N38_2_2	Ruminococcus_bromii	UCMC	Axilla	gyrB	0.6667	1	1
N38_2_4	Enterococcus_faecium	UCMC	Stool	parC	0.0392	1	1
N38_2_4	Escherichia_coli	UCMC	Stool	gyrA	0.0096	1	1
N38_2_4	Klebsiella_aerogenes	UCMC	Stool	gyrA	0.0096	1	1
N38_2_4	Klebsiella_oxytoca	UCMC	Stool	gyrA	0.0096	1	1
N38_2_4	Klebsiella_pneumoniae	UCMC	Stool	gyrA	0.0096	1	1
N38_2_4	Salmonella_enterica	UCMC	Stool	gyrA	0.0056	1	1
N38_2_4	Veillonella_dispar	UCMC	Stool	gyrA	0.0074	2	1
N38_2_4	Veillonella_parvula	UCMC	Stool	gyrA	0.0074	2	1
N39_1_2	Bifidobacterium_longum	UCMC	Axilla	gyrA	0.0909	1	1
N39_1_2	Mycobacterium_tuberculosis	UCMC	Axilla	gyrB	1.0033	2	1
N39_1_3	Mycobacterium_tuberculosis	UCMC	Groin	gyrB	1.1304	2	1
N39_1_4	Citrobacter_freundii	UCMC	Stool	parE	1.0	1	1
N39_1_4	Citrobacter_freundii	ZCH	Stool	parE	1.0	1	1
N39_1_4	Escherichia_coli	UCMC	Stool	gyrA,parE	0.9977999999999999	2	2
N39_1_4	Escherichia_coli	ZCH	Stool	gyrA,parE	0.9977999999999999	2	2
N39_1_4	Salmonella_enterica	UCMC	Stool	gyrB,parE	0.0115	2	2
N39_1_4	Salmonella_enterica	ZCH	Stool	gyrB,parE	0.0115	2	2
N39_1_4	Shigella_flexneri	UCMC	Stool	parE	0.9965	1	1
N39_1_4	Shigella_flexneri	ZCH	Stool	parE	0.9965	1	1
N39_1_4	Shigella_sonnei	UCMC	Stool	parE	0.9965	1	1
N39_1_4	Shigella_sonnei	ZCH	Stool	parE	0.9965	1	1
N39_2_2	Escherichia_coli	UCMC	Axilla	parE	1.0	1	1
N39_2_2	Escherichia_coli	ZCH	Axilla	parE	1.0	1	1
N39_2_2	Mycobacterium_tuberculosis	UCMC	Axilla	gyrB	0.9884000000000001	2	1
N39_2_2	Mycobacterium_tuberculosis	ZCH	Axilla	gyrB	0.9884000000000001	2	1
N39_2_2	Shigella_flexneri	UCMC	Axilla	parE	1.0	1	1
N39_2_2	Shigella_flexneri	ZCH	Axilla	parE	1.0	1	1
N39_2_2	Shigella_sonnei	UCMC	Axilla	parE	1.0	1	1
N39_2_2	Shigella_sonnei	ZCH	Axilla	parE	1.0	1	1
N39_2_3	Burkholderia_cepacia	UCMC	Groin	gyrA	0.0625	1	1
N39_2_3	Burkholderia_cepacia	ZCH	Groin	gyrA	0.0625	1	1
N39_2_3	Citrobacter_freundii	UCMC	Groin	gyrA,parE	0.3833	2	2
N39_2_3	Citrobacter_freundii	ZCH	Groin	gyrA,parE	0.3833	2	2
N39_2_3	Enterobacter_cloacae	UCMC	Groin	parE	0.0312	1	1
N39_2_3	Enterobacter_cloacae	ZCH	Groin	parE	0.0312	1	1
N39_2_3	Escherichia_coli	UCMC	Groin	gyrA,parE	1.0426	3	2
N39_2_3	Escherichia_coli	ZCH	Groin	gyrA,parE	1.0426	3	2
N39_2_3	Klebsiella_aerogenes	UCMC	Groin	gyrA	0.0528	2	1
N39_2_3	Klebsiella_aerogenes	ZCH	Groin	gyrA	0.0528	2	1
N39_2_3	Klebsiella_oxytoca	UCMC	Groin	gyrA	0.0528	2	1
N39_2_3	Klebsiella_oxytoca	ZCH	Groin	gyrA	0.0528	2	1
N39_2_3	Klebsiella_pneumoniae	UCMC	Groin	gyrA	0.0528	2	1
N39_2_3	Klebsiella_pneumoniae	ZCH	Groin	gyrA	0.0528	2	1
N39_2_3	Mycobacterium_tuberculosis	UCMC	Groin	gyrB	1.0476	2	1
N39_2_3	Mycobacterium_tuberculosis	ZCH	Groin	gyrB	1.0476	2	1
N39_2_3	Pseudomonas_aeruginosa	UCMC	Groin	gyrA	0.1226	2	1
N39_2_3	Pseudomonas_aeruginosa	ZCH	Groin	gyrA	0.1226	2	1
N39_2_3	Salmonella_enterica	UCMC	Groin	gyrA,gyrB,parE	0.023	5	3
N39_2_3	Salmonella_enterica	ZCH	Groin	gyrA,gyrB,parE	0.023	5	3
N39_2_3	Shigella_flexneri	UCMC	Groin	parE	1.0	1	1
N39_2_3	Shigella_flexneri	ZCH	Groin	parE	1.0	1	1
N39_2_3	Shigella_sonnei	UCMC	Groin	parE	1.0	1	1
N39_2_3	Shigella_sonnei	ZCH	Groin	parE	1.0	1	1
N39_2_3	Staphylococcus_epidermidis	UCMC	Groin	gyrA	0.0311	3	1
N39_2_3	Staphylococcus_epidermidis	ZCH	Groin	gyrA	0.0311	3	1
N39_2_4	Citrobacter_freundii	UCMC	Stool	parE	0.3333	1	1
N39_2_4	Citrobacter_freundii	ZCH	Stool	parE	0.3333	1	1
N39_2_4	Enterobacter_cloacae	UCMC	Stool	parE	0.0408	1	1
N39_2_4	Enterobacter_cloacae	ZCH	Stool	parE	0.0408	1	1
N39_2_4	Escherichia_coli	UCMC	Stool	gyrA,gyrB,parE	1.0137	4	3
N39_2_4	Escherichia_coli	ZCH	Stool	gyrA,gyrB,parE	1.0137	4	3
N39_2_4	Klebsiella_aerogenes	UCMC	Stool	gyrA	0.0303	2	1
N39_2_4	Klebsiella_aerogenes	ZCH	Stool	gyrA	0.0303	2	1
N39_2_4	Klebsiella_oxytoca	UCMC	Stool	gyrA	0.0303	2	1
N39_2_4	Klebsiella_oxytoca	ZCH	Stool	gyrA	0.0303	2	1
N39_2_4	Klebsiella_pneumoniae	UCMC	Stool	gyrA	0.030100000000000002	2	1
N39_2_4	Klebsiella_pneumoniae	ZCH	Stool	gyrA	0.030100000000000002	2	1
N39_2_4	Salmonella_enterica	UCMC	Stool	gyrA,gyrB	0.02	2	2
N39_2_4	Salmonella_enterica	ZCH	Stool	gyrA,gyrB	0.02	2	2
N39_2_4	Shigella_flexneri	UCMC	Stool	parE	0.9943	1	1
N39_2_4	Shigella_flexneri	ZCH	Stool	parE	0.9943	1	1
N39_2_4	Shigella_sonnei	UCMC	Stool	parE	0.9943	1	1
N39_2_4	Shigella_sonnei	ZCH	Stool	parE	0.9943	1	1
N39_2_4	Veillonella_dispar	UCMC	Stool	gyrA	0.0211	1	1
N39_2_4	Veillonella_dispar	ZCH	Stool	gyrA	0.0211	1	1
N39_2_4	Veillonella_parvula	UCMC	Stool	gyrA	0.0211	1	1
N39_2_4	Veillonella_parvula	ZCH	Stool	gyrA	0.0211	1	1
N40_1_2	Mycobacterium_tuberculosis	UCMC	Axilla	gyrB	1.0	1	1
N40_1_2	Mycobacterium_tuberculosis	ZCH	Axilla	gyrB	1.0	1	1
N40_1_2	Staphylococcus_epidermidis	UCMC	Axilla	gyrA	0.02	1	1
N40_1_2	Staphylococcus_epidermidis	ZCH	Axilla	gyrA	0.02	1	1
N40_1_2	Staphylococcus_saprophyticus	UCMC	Axilla	gyrA	0.0156	1	1
N40_1_2	Staphylococcus_saprophyticus	ZCH	Axilla	gyrA	0.0156	1	1
N40_1_3	Bifidobacterium_longum	UCMC	Groin	gyrA	0.1111	1	1
N40_1_3	Escherichia_coli	UCMC	Groin	gyrA	0.0625	1	1
N40_1_3	Mycobacterium_tuberculosis	UCMC	Groin	gyrB	1.0	1	1
N40_1_3	Staphylococcus_epidermidis	UCMC	Groin	gyrA	0.0714	1	1
N40_1_3	Staphylococcus_saprophyticus	UCMC	Groin	gyrA	0.0833	1	1
N40_1_4	Enterococcus_faecalis	UCMC	Stool	gyrA,parC	1.8462	2	2
N40_1_4	Enterococcus_faecalis	ZCH	Stool	gyrA,parC	1.8462	2	2
N40_1_4	Staphylococcus_aureus	UCMC	Stool	gyrA	0.0004	2	1
N40_1_4	Staphylococcus_aureus	ZCH	Stool	gyrA	0.0004	2	1
N40_1_4	Staphylococcus_epidermidis	UCMC	Stool	gyrA	0.014	2	1
N40_1_4	Staphylococcus_epidermidis	ZCH	Stool	gyrA	0.014	2	1
N40_1_4	Staphylococcus_saprophyticus	UCMC	Stool	gyrA	0.0024000000000000002	2	1
N40_1_4	Staphylococcus_saprophyticus	ZCH	Stool	gyrA	0.0024000000000000002	2	1
N40_2_2	Granulicatella_adiacens	UCMC	Axilla	gyrA	0.625	1	1
N40_2_2	Mycobacterium_tuberculosis	UCMC	Axilla	gyrB	1.0	1	1
N40_2_2	Staphylococcus_aureus	UCMC	Axilla	gyrA	0.24	1	1
N40_2_2	Staphylococcus_epidermidis	UCMC	Axilla	gyrA	0.0046	1	1
N40_2_3	Enterobacter_cloacae	UCMC	Groin	parE	0.0079	1	1
N40_2_3	Escherichia_coli	UCMC	Groin	gyrA,parC	0.049100000000000005	7	2
N40_2_3	Klebsiella_aerogenes	UCMC	Groin	gyrA	0.0039	1	1
N40_2_3	Klebsiella_oxytoca	UCMC	Groin	gyrA	0.0039	1	1
N40_2_3	Klebsiella_pneumoniae	UCMC	Groin	gyrA	0.0037	1	1
N40_2_3	Limosilactobacillus_reuteri	UCMC	Groin	gyrA	0.0169	1	1
N40_2_3	Mycobacterium_tuberculosis	UCMC	Groin	gyrA,gyrB	1.0674000000000001	7	2
N40_2_3	Ruminococcus_bromii	UCMC	Groin	gyrB	0.9444	1	1
N40_2_3	Salmonella_enterica	UCMC	Groin	gyrA,gyrB,parE	0.0608	8	3
N40_2_3	Shigella_flexneri	UCMC	Groin	parC	0.0207	2	1
N40_2_3	Staphylococcus_epidermidis	UCMC	Groin	gyrA	0.0307	2	1
N40_2_3	Veillonella_parvula	UCMC	Groin	gyrA	0.0135	1	1
N41_1_3	Enterococcus_faecalis	UCMC	Groin	gyrA	0.0385	1	1
N41_1_3	Enterococcus_faecalis	ZCH	Groin	gyrA	0.0385	1	1
N41_1_3	Escherichia_coli	UCMC	Groin	gyrA	0.0148	3	1
N41_1_3	Escherichia_coli	ZCH	Groin	gyrA	0.0148	3	1
N41_1_3	Klebsiella_aerogenes	UCMC	Groin	gyrA	0.0021	1	1
N41_1_3	Klebsiella_aerogenes	ZCH	Groin	gyrA	0.0021	1	1
N41_1_3	Klebsiella_oxytoca	UCMC	Groin	gyrA	0.0021	1	1
N41_1_3	Klebsiella_oxytoca	ZCH	Groin	gyrA	0.0021	1	1
N41_1_3	Klebsiella_pneumoniae	UCMC	Groin	gyrA	0.002	1	1
N41_1_3	Klebsiella_pneumoniae	ZCH	Groin	gyrA	0.002	1	1
N41_1_3	Mycobacterium_tuberculosis	UCMC	Groin	gyrB	1.0	1	1
N41_1_3	Mycobacterium_tuberculosis	ZCH	Groin	gyrB	1.0	1	1
N41_1_3	Salmonella_enterica	UCMC	Groin	gyrA,gyrB	0.018099999999999998	6	2
N41_1_3	Salmonella_enterica	ZCH	Groin	gyrA,gyrB	0.018099999999999998	6	2
N41_1_4	Enterobacter_cloacae	UCMC	Stool	parE	0.0021	1	1
N41_1_4	Enterobacter_cloacae	ZCH	Stool	parE	0.0021	1	1
N41_1_4	Escherichia_coli	UCMC	Stool	gyrA,parC,parE	0.0178	5	3
N41_1_4	Escherichia_coli	ZCH	Stool	gyrA,parC,parE	0.0178	5	3
N41_1_4	Klebsiella_aerogenes	UCMC	Stool	gyrA	0.0021	1	1
N41_1_4	Klebsiella_aerogenes	ZCH	Stool	gyrA	0.0021	1	1
N41_1_4	Klebsiella_oxytoca	UCMC	Stool	gyrA	0.0021	1	1
N41_1_4	Klebsiella_oxytoca	ZCH	Stool	gyrA	0.0021	1	1
N41_1_4	Klebsiella_pneumoniae	UCMC	Stool	gyrA	0.0021	1	1
N41_1_4	Klebsiella_pneumoniae	ZCH	Stool	gyrA	0.0021	1	1
N41_1_4	Salmonella_enterica	UCMC	Stool	gyrA,gyrB	0.011	3	2
N41_1_4	Salmonella_enterica	ZCH	Stool	gyrA,gyrB	0.011	3	2
N41_1_4	Shigella_flexneri	UCMC	Stool	parC	0.0036	1	1
N41_1_4	Shigella_flexneri	ZCH	Stool	parC	0.0036	1	1
N41_1_4	Shigella_sonnei	UCMC	Stool	parE	0.002	1	1
N41_1_4	Shigella_sonnei	ZCH	Stool	parE	0.002	1	1
N41_2_2	Granulicatella_adiacens	UCMC	Axilla	gyrA	0.1111	1	1
N41_2_2	Mycobacterium_tuberculosis	UCMC	Axilla	gyrB	0.9924	1	1
N41_2_2	Staphylococcus_aureus	UCMC	Axilla	gyrA	0.0625	1	1
N41_2_3	Escherichia_coli	UCMC	Groin	gyrA,gyrB,parC	0.0508	9	3
N41_2_3	Klebsiella_aerogenes	UCMC	Groin	gyrA	0.0044	1	1
N41_2_3	Klebsiella_oxytoca	UCMC	Groin	gyrA	0.0044	1	1
N41_2_3	Klebsiella_pneumoniae	UCMC	Groin	gyrA	0.0044	1	1
N41_2_3	Mycobacterium_tuberculosis	UCMC	Groin	gyrB	1.0	1	1
N41_2_3	Salmonella_enterica	UCMC	Groin	gyrA,gyrB	0.019200000000000002	6	2
N41_2_3	Shigella_flexneri	UCMC	Groin	parC	0.0213	3	1
N42_1_2	Mycobacterium_tuberculosis	UCMC	Axilla	gyrB	1.0	1	1
N42_1_4	Staphylococcus_epidermidis	UCMC	Stool	gyrA	0.0039	2	1
N42_1_4	Staphylococcus_epidermidis	ZCH	Stool	gyrA	0.0039	2	1
N42_1_4	Staphylococcus_saprophyticus	UCMC	Stool	gyrA	0.003	2	1
N42_1_4	Staphylococcus_saprophyticus	ZCH	Stool	gyrA	0.003	2	1
N42_2_2	Ruminococcus_bromii	UCMC	Axilla	gyrB	1.0	1	1
N42_2_2	Ruminococcus_bromii	ZCH	Axilla	gyrB	1.0	1	1
N42_2_2	Staphylococcus_aureus	UCMC	Axilla	gyrA	0.004	1	1
N42_2_2	Staphylococcus_aureus	ZCH	Axilla	gyrA	0.004	1	1
N42_2_2	Staphylococcus_epidermidis	UCMC	Axilla	gyrA	0.0013	1	1
N42_2_2	Staphylococcus_epidermidis	ZCH	Axilla	gyrA	0.0013	1	1
N42_2_2	Staphylococcus_saprophyticus	UCMC	Axilla	gyrA	0.0097	2	1
N42_2_2	Staphylococcus_saprophyticus	ZCH	Axilla	gyrA	0.0097	2	1
N42_2_3	Bifidobacterium_longum	UCMC	Groin	gyrA	0.125	1	1
N42_2_3	Bifidobacterium_longum	ZCH	Groin	gyrA	0.125	1	1
N42_2_3	Enterobacter_cloacae	UCMC	Groin	gyrA,parE	0.0704	2	2
N42_2_3	Enterobacter_cloacae	ZCH	Groin	gyrA,parE	0.0704	2	2
N42_2_3	Enterococcus_faecalis	UCMC	Groin	gyrA	0.0075	1	1
N42_2_3	Enterococcus_faecalis	ZCH	Groin	gyrA	0.0075	1	1
N42_2_3	Escherichia_coli	UCMC	Groin	gyrA,parC,parE	0.0504	7	3
N42_2_3	Escherichia_coli	ZCH	Groin	gyrA,parC,parE	0.0504	7	3
N42_2_3	Klebsiella_aerogenes	UCMC	Groin	gyrA	0.027800000000000002	2	1
N42_2_3	Klebsiella_aerogenes	ZCH	Groin	gyrA	0.027800000000000002	2	1
N42_2_3	Klebsiella_oxytoca	UCMC	Groin	gyrA	0.027800000000000002	2	1
N42_2_3	Klebsiella_oxytoca	ZCH	Groin	gyrA	0.027800000000000002	2	1
N42_2_3	Klebsiella_pneumoniae	UCMC	Groin	gyrA	0.0277	2	1
N42_2_3	Klebsiella_pneumoniae	ZCH	Groin	gyrA	0.0277	2	1
N42_2_3	Mycobacterium_tuberculosis	UCMC	Groin	gyrB	1.0	1	1
N42_2_3	Mycobacterium_tuberculosis	ZCH	Groin	gyrB	1.0	1	1
N42_2_3	Ruminococcus_bromii	UCMC	Groin	gyrB	0.9924	1	1
N42_2_3	Ruminococcus_bromii	ZCH	Groin	gyrB	0.9924	1	1
N42_2_3	Salmonella_enterica	UCMC	Groin	gyrA,gyrB	0.045799999999999993	7	2
N42_2_3	Salmonella_enterica	ZCH	Groin	gyrA,gyrB	0.045799999999999993	7	2
N42_2_3	Shigella_flexneri	UCMC	Groin	parC	0.0055	1	1
N42_2_3	Shigella_flexneri	ZCH	Groin	parC	0.0055	1	1
N42_2_3	Shigella_sonnei	UCMC	Groin	parE	0.0079	1	1
N42_2_3	Shigella_sonnei	ZCH	Groin	parE	0.0079	1	1
N42_2_3	Staphylococcus_epidermidis	UCMC	Groin	gyrA	0.0054	1	1
N42_2_3	Staphylococcus_epidermidis	ZCH	Groin	gyrA	0.0054	1	1
N43_1_2	Burkholderia_cepacia	UCMC	Axilla	gyrA	0.1333	1	1
N43_1_2	Burkholderia_cepacia	ZCH	Axilla	gyrA	0.1333	1	1
N43_1_2	Neisseria_gonorrhoeae	UCMC	Axilla	parC	0.0044	1	1
N43_1_2	Neisseria_gonorrhoeae	ZCH	Axilla	parC	0.0044	1	1
N43_1_3	Enterobacter_cloacae	UCMC	Groin	parC	0.0185	1	1
N43_1_3	Enterobacter_cloacae	ZCH	Groin	parC	0.0185	1	1
N43_1_3	Enterobacter_hormaechei	UCMC	Groin	parC	0.0185	1	1
N43_1_3	Enterobacter_hormaechei	ZCH	Groin	parC	0.0185	1	1
N43_1_3	Escherichia_coli	UCMC	Groin	gyrA	0.0186	2	1
N43_1_3	Escherichia_coli	ZCH	Groin	gyrA	0.0186	2	1
N43_1_3	Salmonella_enterica	UCMC	Groin	gyrA	0.0098	1	1
N43_1_3	Salmonella_enterica	ZCH	Groin	gyrA	0.0098	1	1
N43_2_2	Enterobacter_cloacae	UCMC	Axilla	parE	0.0244	1	1
N43_2_2	Enterobacter_cloacae	ZCH	Axilla	parE	0.0244	1	1
N43_2_2	Escherichia_coli	UCMC	Axilla	gyrA,parE	0.0631	3	2
N43_2_2	Escherichia_coli	ZCH	Axilla	gyrA,parE	0.0631	3	2
N43_2_2	Granulicatella_adiacens	UCMC	Axilla	gyrA	0.0127	1	1
N43_2_2	Granulicatella_adiacens	ZCH	Axilla	gyrA	0.0127	1	1
N43_2_2	Haemophilus_influenzae	UCMC	Axilla	parE	0.0476	1	1
N43_2_2	Haemophilus_influenzae	ZCH	Axilla	parE	0.0476	1	1
N43_2_2	Klebsiella_aerogenes	UCMC	Axilla	gyrA	0.0062	1	1
N43_2_2	Klebsiella_aerogenes	ZCH	Axilla	gyrA	0.0062	1	1
N43_2_2	Klebsiella_oxytoca	UCMC	Axilla	gyrA	0.0062	1	1
N43_2_2	Klebsiella_oxytoca	ZCH	Axilla	gyrA	0.0062	1	1
N43_2_2	Klebsiella_pneumoniae	UCMC	Axilla	gyrA	0.0054	1	1
N43_2_2	Klebsiella_pneumoniae	ZCH	Axilla	gyrA	0.0054	1	1
N43_2_2	Mycobacterium_tuberculosis	UCMC	Axilla	gyrB	1.0	1	1
N43_2_2	Mycobacterium_tuberculosis	ZCH	Axilla	gyrB	1.0	1	1
N43_2_2	Salmonella_enterica	UCMC	Axilla	gyrA,gyrB	0.0278	2	2
N43_2_2	Salmonella_enterica	ZCH	Axilla	gyrA,gyrB	0.0278	2	2
N43_2_2	Staphylococcus_aureus	UCMC	Axilla	gyrA	0.0476	1	1
N43_2_2	Staphylococcus_aureus	ZCH	Axilla	gyrA	0.0476	1	1
N43_2_3	Citrobacter_freundii	UCMC	Groin	parE	0.0323	1	1
N43_2_3	Citrobacter_freundii	ZCH	Groin	parE	0.0323	1	1
N43_2_3	Enterobacter_cloacae	UCMC	Groin	parE	0.0294	1	1
N43_2_3	Enterobacter_cloacae	ZCH	Groin	parE	0.0294	1	1
N43_2_3	Escherichia_coli	UCMC	Groin	gyrA,parE	0.0632	4	2
N43_2_3	Escherichia_coli	ZCH	Groin	gyrA,parE	0.0632	4	2
N43_2_3	Klebsiella_aerogenes	UCMC	Groin	gyrA	0.016	1	1
N43_2_3	Klebsiella_aerogenes	ZCH	Groin	gyrA	0.016	1	1
N43_2_3	Klebsiella_oxytoca	UCMC	Groin	gyrA	0.016	1	1
N43_2_3	Klebsiella_oxytoca	ZCH	Groin	gyrA	0.016	1	1
N43_2_3	Klebsiella_pneumoniae	UCMC	Groin	gyrA	0.014	1	1
N43_2_3	Klebsiella_pneumoniae	ZCH	Groin	gyrA	0.014	1	1
N43_2_3	Mycobacterium_tuberculosis	UCMC	Groin	gyrB	0.95	1	1
N43_2_3	Mycobacterium_tuberculosis	ZCH	Groin	gyrB	0.95	1	1
N43_2_3	Providencia_stuartii	UCMC	Groin	gyrA	0.129	1	1
N43_2_3	Providencia_stuartii	ZCH	Groin	gyrA	0.129	1	1
N43_2_3	Shigella_flexneri	UCMC	Groin	parC	0.0114	1	1
N43_2_3	Shigella_flexneri	ZCH	Groin	parC	0.0114	1	1
N43_2_3	Shigella_sonnei	UCMC	Groin	parE	0.1111	1	1
N43_2_3	Shigella_sonnei	ZCH	Groin	parE	0.1111	1	1
N43_2_3	Veillonella_dispar	UCMC	Groin	gyrA	0.269	2	1
N43_2_3	Veillonella_dispar	ZCH	Groin	gyrA	0.269	2	1
N43_2_3	Veillonella_parvula	UCMC	Groin	gyrA	0.2708	2	1
