gene	n_subjects	week1_mean	week3_mean	log2_fold_change	pvalue	fdr
terD	95	0.6444500842105264	0.7703371157894736	0.22539920318458914	0.499656379643342	
ant(9)-Ia	95	0.034212799999999995	0.01890492631578947	-0.17471378106723526	0.5001842570707944	
tet(K)	95	1.3332112105263156	1.0700543263157896	-0.2926757168643621	0.5097974849608639	
murG	95	0.9114849473684209	0.4949997894736842	-0.765513787207796	0.5861743444807836	
rmtB	95	3.664450378947368	3.5053591842105263	-0.062296247226737045	0.6464622026641696	
mreE	95	2.7497209473684214	1.4213247368421051	-0.9054925147203897	0.6529181068049057	
liaR	95	4.149358068421052	3.2915761473684215	-0.32528903176639473	0.6560808699294636	
tet(L)	95	2.1972343078947367	2.181922176315789	-0.009648422676542121	0.6639467218840869	
sat4	95	2.8828757428070175	1.1624583649122806	-1.2404680713325398	0.6818898536170435	
liaS	95	7.622986884210526	5.6132097578947375	-0.4348574224953371	0.6964145709704024	
aph(3')-IIIa	95	3.282469918421053	1.4459098210526315	-1.1296209401380033	0.7498782331919757	
erm(B)	95	4.5451288285714275	2.7947845473684216	-0.6822626335441749	0.7615907712277643	
blaNDM	95	5.018733428716722	3.2511996725750465	-0.6111092278493958	0.789675102094056	
ble-MBL	95	3.345777821052631	1.9826554736842104	-0.7264054824100843	0.789675102094056	
aac(6')-Ie	95	5.127073705263157	9.630842228070174	0.8965611767625178	0.7973746405293984	
aph(2'')-Ia	95	5.127073705263157	9.630842228070174	0.8965611767625178	0.7973746405293984	
arsC_thio	95	1.0157863	1.1723136210526317	0.18939359125005423	0.8092039689931078	
dfrK	95	0.7749853298245615	0.8502717438596491	0.11908130318048173	0.8446284810712963	
clpL	95	4.563857368421053	3.150501789473684	-0.5208612198627706	0.8519245948146423	
liaF	95	4.62956652631579	3.622203742105263	-0.3455509376101939	0.8659577117871644	
tet(M)	95	13.686194415996335	11.134394431939752	-0.2953019048211332	0.8713410812388083	
dfrG	95	0.8878808736842104	1.0273128526315791	0.19047896270283363	0.910824985273362	
vga(A)	95	2.0908901052631577	0.9844256912280701	-1.0145859230513437	0.916511907863894	
aac(3)-XI	95	0.0	0.0	0.0		
