gene	n_subjects	week1_mean	week3_mean	log2_fold_change	pvalue	fdr
gyrB	86	14.8849737248062	31.461190468992246	1.0746350697808507	0.001154450887607011	0.0032803933077009844
sul1	86	0.7481156789686553	3.9424650273003037	2.252902332417329	0.0011546984443107464	0.0032803933077009844
parE	86	10.542593207364341	19.592091790697673	0.8877666442970233	0.0011691275939336885	0.0032840662750946307
fos_A3_A4	86	0.004901941860465117	0.2659556162790698	1.8026273024314052	0.0012063162374292998	0.0033508784373036107
merA	86	1.7256748817829461	7.705860753875968	2.0961278557997627	0.0026062116098769443	0.00715992200515644
uhpT	86	7.893727337209303	15.89765209883721	1.0009199140238179	0.0029681363873781666	0.008065588009179801
rpoB	86	26.21070304263566	46.746349062015504	0.8322868178573992	0.0034072609840044804	0.009159303720442151
rpsJ	86	1.9635737465116279	3.392076680232558	0.7589402412518653	0.004358228338504157	0.01159103281517063
merD	86	0.3876208914728682	1.9949905313953487	2.1031118807181306	0.004627601280950025	0.012107900572418078
aadA25	86	0.0064289418604651155	0.6620318546511629	2.8399607819806665	0.004649433819808542	0.012107900572418078
nfsA	86	1.2651647093023255	3.131463895348837	1.243112847588038	0.004844244917669567	0.012485167313581359
merE	86	0.1001533527131783	0.9805432790697673	2.4325791704882307	0.005684474003904788	0.014452491161793523
basR	86	0.768031976744186	2.064344872093023	1.3181103050323184	0.005723186500070235	0.014452491161793523
vga(A)	86	0.014863178294573641	0.5731023507751938	2.550909508077116	0.005847075797320481	0.014617689493301202
gyrA	86	16.172782568567737	28.56889393607588	0.8170252794641131	0.006113218289531466	0.015131728439434321
ant(2'')-Ia	86	0.008798360465116279	0.7294111854345166	2.9304306874663757	0.0069104298078147995	0.016937327960330394
mdtM	86	0.6912604651162791	2.5582461511627907	1.74825012234939	0.007169734292803208	0.017402267700978663
LHR_psiE	86	0.23444732558139533	1.1511037325581397	1.9033504985325558	0.007398655365388617	0.017615846108068135
LHR_hsp20B	86	0.21262081395348836	1.1201678953488372	1.9645939368630008	0.007398655365388617	0.017615846108068135
aadA1	86	0.0058005456810631215	0.6454071609864266	2.81668161046139	0.00764908205529392	0.018040287866259247
merR_Ps	86	0.7163823934108527	3.0236936062015505	1.9359359769637956	0.009842142401693147	0.02276487579202582
LHR_yfdX1	86	0.37161383720930236	1.6674583139534882	1.9059982361255845	0.009882125340139674	0.02276487579202582
aadA22	86	0.00609056976744186	0.5497987558139535	2.6146965583647015	0.009925485845323257	0.02276487579202582
marR	86	0.6562931395348837	1.5081424302325583	1.0883777518808575	0.010876249006586803	0.024718747742242735
LHR_kefB	86	0.794834534883721	3.2630490465116275	1.910076977822855	0.011285575373529618	0.02527315055688713
LHR_yfdX2	86	0.3446647674418605	1.4091142558139536	1.7629120333165966	0.011322371449485434	0.02527315055688713
ncrC	86	0.06662232558139534	1.3259337209302327	3.0972533009553707	0.011718685599768628	0.025926295574709355
ampD	86	0.9333003488372092	2.0719829360465116	1.0717531062813042	0.012058422847016505	0.026443909752229176
iutA	86	0.931529069767442	3.2154824418604653	1.6844343360523595	0.012515318690073973	0.02720721454363907
liaS	86	0.623005558139535	1.1009620930232558	0.7321119716468348	0.01268251271857492	0.027333001548652845
blaOXA-2_fam	86	0.01696244180232558	0.8904115077117525	3.0819827419153536	0.012792160247732852	0.027333675743018912
terC	86	0.1705313953488372	0.8806360813953488	1.857921815442922	0.013150364234284668	0.0276268156182451
iucB	86	0.5449852325581396	1.7804534534883723	1.5437425616662197	0.013150364234284668	0.0276268156182451
merT	86	0.6916457624031008	2.6827374058139535	1.8135778572674253	0.015062943253856523	0.03112178358234819
liaR	86	0.31342686627906974	0.5878319418604651	0.7344239695461333	0.015062943253856523	0.03112178358234819
sdeY	86	5.046946511627907	16.057918488372092	1.6504526628653908	0.015576468116855436	0.03191899204273655
terD	86	0.07369470930232558	0.3184913604651163	1.268644028814592	0.015906444101703374	0.03206944375343422
iucC	86	0.9768974418604652	3.069534534883721	1.557390125904683	0.015906444101703374	0.03206944375343422
iucD	86	0.5684570930232558	2.077946744186046	1.7040618126898714	0.016604878103722735	0.03320975620744547
msr(C)	86	0.017594186046511626	0.3575826453488372	1.9602156024242043	0.017960477526078766	0.03507905766812259
aac(6')_Entco	86	0.0032802674418604652	0.12113756976744187	1.0983795084538353	0.017960477526078766	0.03507905766812259
aacA-ENT1	86	0.0032802674418604652	0.12109809302325579	1.0981219403379598	0.017960477526078766	0.03507905766812259
clbN	86	1.1323518604651164	8.54031534883721	2.8096697355425335	0.018566712279734197	0.03550177462048806
tetAB_A	86	0.17413279069767443	2.306316639534884	3.1338796814812286	0.018602929901135743	0.03550177462048806
tetAB_B	86	0.14980967441860463	2.3501648372093027	3.2939775565786777	0.018602929901135743	0.03550177462048806
iucA	86	0.9561808139534883	2.7126556395348835	1.4130760912105838	0.01922343909754908	0.036134284017949395
clbB_Ec	86	2.4627372093023254	18.022518255813953	2.822025989205359	0.01922343909754908	0.036134284017949395
liaF	86	0.3658888837209302	0.5882503488372093	0.5629475284198137	0.020674092892512968	0.0385096589881465
ariR	86	0.07226443023255814	0.3275781627906977	1.3115633342794677	0.02079521585359911	0.0385096589881465
LHR_hdeD	86	0.26791162790697676	1.1753960813953486	1.793514174936805	0.02168170376271011	0.03985607309321711
LHR_trx	86	0.20247255813953488	0.7155492790697675	1.4309677939051753	0.022894784183124583	0.04177880325387697
cmx	86	0.176920519379845	2.5951195116279075	3.2828053846254788	0.02312980249735946	0.041901816118404815
eat(A)	86	0.01789232558139535	0.43737093023255813	2.188448472552479	0.027707849358079864	0.04947830242514261
senB	86	0.19515553488372095	1.972046162790698	2.811508843767913	0.027707849358079864	0.04947830242514261
ompF	86	0.7381518604651163	2.0756091860465116	1.3761358551170668	0.030327342511675306	0.05377188388594913
tet(M)	86	1.04692497122107	2.790977526327932	1.3337863765692557	0.03460246283803436	0.06091982894020134
arsR_pYV	86	0.02528302325581395	0.30918720930232557	1.707570116459484	0.038151710173415135	0.06669879400946703
nfsB	86	0.9723128604651164	1.750663325581396	0.7873165714014948	0.04220715353440861	0.07327630821945941
dltC	86	0.0	0.051874046511627914	0.6028753512878734	0.043114446783075355	0.07332388908686285
pbp5	86	0.021470813953488373	0.3933251162790698	2.0219290239024894	0.043114446783075355	0.07332388908686285
aadA21	86	0.0	0.3832232558139535	2.2726898881069144	0.043114446783075355	0.07332388908686285
rpoC	86	19.497825600775194	26.745354244186046	0.45397884774809577	0.04379193376263433	0.07397286108553096
crrB	86	1.1826496511627906	2.034968906976744	0.7350878991733195	0.044233691013677856	0.07421760237194272
iss	86	0.21578006976744188	0.5659259837209303	1.0764417142646237	0.04685328478814715	0.07808880798024524
sul2	86	0.6562900715563507	1.7525031082289806	1.2924643784575356	0.050612432239184685	0.08324413197234323
tet(L)	86	0.09449499709302325	0.4551357456395349	1.51310754649496	0.050612432239184685	0.08324413197234323
blaEC	86	1.0329412262156448	2.148526838031478	0.9889070837066811	0.05553298081594267	0.09074016473193247
mph(C)	86	0.998896953488372	1.9626476306201552	0.9084412743342029	0.061427334379329415	0.09971969866774257
msr(A)	86	1.2453935720930231	2.692694644186046	1.0536295661191533	0.06264936882467187	0.1010473690720514
tet(A)	86	0.5019023150105708	1.803243256871036	1.6608586960959604	0.0687035743228782	0.11010188192768942
fdeC	86	2.769222093023256	6.035972093023256	1.096632276658845	0.07536823868947248	0.12001311893228102
MerP_Gneg	86	0.32478059302325585	1.1537571356589147	1.5614681515803759	0.07932167969676177	0.12550898686196482
qacC	86	0.3372177441860465	0.15520077906976745	-0.7767192196707686	0.0817418442205618	0.1285249122964808
yybT	86	1.502883953488372	1.9509562209302325	0.3556267166191107	0.08461834699560226	0.13221616718062854
dfrG	86	0.07866161627906977	0.34162451162790697	1.3055905301191093	0.08840247992639415	0.13727093156272382
ant(9)-Ia	86	0.5400256279069768	0.1643241976744186	-1.2758211714914447	0.09798930270791739	0.1512180597344404
erm(B)	86	0.3161402940199336	0.309132330564784	-0.024502441613232832	0.09895736546518985	0.1517751004067329
blaACT	86	1.0121862988523105	1.5198444544626126	0.5424568153502559	0.10746614473256638	0.16382034258013167
blaTEM	86	3.5801003723830105	4.420666588009483	0.2967904033237628	0.11147390314254788	0.16889985324628465
seo	86	0.11626209302325581	0.016639395348837207	-0.8907256621988157	0.11585149752593009	0.17447514687640073
gshF	86	2.1374747674418604	2.131215162790698	-0.004041769125046442	0.12159170861709065	0.18202351589384827
arsH	86	0.15048372093023257	0.7460256511627907	1.755984560998924	0.12348527214454898	0.18375784545319787
