sample_name	LHR_hdeD	LHR_hsp20A	LHR_hsp20B	LHR_kefB	LHR_psiE	LHR_trx	LHR_yfdX1	LHR_yfdX2	MerP_Gneg	SMR_efflux_emrE	aac(3)-XI	aac(6')-Ie	aac(6')_Entco	aacA-ENT1	aadA1	aadA21	aadA22	aadA25	aadE	acrB	acrF	acrR	ampD	ant(2'')-Ia	ant(4')-Ia	ant(9)-Ia	aph(2'')-Ia	aph(3'')-Ib	aph(3')-IIIa	aph(3')-Ia	aph(6)-Id	ariR	arnC	arsA	arsB_R773	arsB_pI258	arsB_pKW301	arsB_pYV	arsC_gluta	arsC_thio	arsD	arsH	arsR_R46	arsR_pKW301	arsR_pYV	aur	baeR	baeS	basR	blaACT	blaCTX-M	blaEC	blaI_of_Z	blaNDM	blaOXA-2_fam	blaR1	blaR1-2	blaSHV	blaTEM	blaZ	ble-MBL	bleO	cadD	cirA	clbB_Ec	clbN	clpK	clpL	cls	cmx	cpxA	crrB	cyaA	dfrB	dfrC	dfrG	dfrK	dltC	eat(A)	emrD	emrR	envZ	erm(33)	erm(A)	erm(B)	erm(C)	erm(X)	fabG	fabI	fdeC	fieF	folP	fosA5_fam	fosA_gen	fosB-Sepi	fosB_gen	fos_A3_A4	fos_A_A2	ftsI	fusA	fusE	gdpP	glpT	gshF	gyrA	gyrB	hld	hlgA	hlgB	hlgC	icaC	ileS	iroB	iroC	iroN	iss	iucA	iucB	iucC	iucD	iutA	kdeA	lamB	lapB	liaF	liaR	liaS	lmrS	lon	lpxM	lsa(A)	lukD	lukE	marR	mco	mdrA	mdtM	mecA	mecA-ceftar	mecA2	mecI_of_mecA	mecR1	mef(A)	mepA	merA	merD	merE	merR_Ps	merT	mgrB	mph(C)	mprF	mreE	msr(A)	msr(C)	msr(D)	mupA	murA	murG	ncrC	nfsA	nfsB	ompC	ompF	ompK35	ompK36	ompR	oqxA	oqxB	oqxR	parC	parE	pbp2	pbp2b	pbp2m	pbp2x	pbp4	pbp5	pcoA	pcoB	pcoC	pcoD	pcoE	pcoR	pcoS	pgsA	phoP	phoQ	pmrA	pmrB	ptsI	qacA	qacB	qacC	qacE	qacE_gen	qacR	ramR	rmtB	rplC	rplD	rpoB	rpoC	rpsJ	rpsL	rseA	sasG	sat4	sdeY	sei	sel26	selV	selX	sem	senB	seo	silA	silB	silC	silF	silP	silR	silS	soxR	soxS	splA	splB	sul1	sul2	terC	terD	tet(38)	tet(A)	tet(K)	tet(L)	tet(M)	tet(O/W)	tet(O/W/O)	tet(W)	tet(W/N/W)	tetAB_A	tetAB_B	tufA	uhpA	uhpT	vga(A)	walK	ybtP	ybtQ	yybT
N02_2_4	0.0	5.96779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106.86166666666668	78.85	8.45829	7.01725	0.0	0.0	0.0	0.0	1.14344	0.0	0.0	1.234286	0.0	15.3972	33.41546666666667	41.4456	0.0	45.5494	38.2033	12.139185	0.0	6.59433	0.0	9.46075	10.0246	0.0	0.0	13.8309	15.8554	9.99331	0.9521752631578947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6202893548387096	0.0	0.0	0.0	0.0	0.0	15.6635	0.0	0.0	31.8752	0.0	13.4863	0.0	29.6197	11.6536	58.6755	0.0	0.67353	0.0	0.0	0.0	0.0	21.3389	9.13182	30.0426	0.0	0.0	0.0	0.0	0.0	12.7501	13.22	0.0	20.746299999999998	16.8539	3.130088333333333	2.6158	0.328933	0.0	0.0	1.47237	34.43058728571429	19.2191	1.34706	0.0	0.0	44.9072	43.89910454545455	44.52609999999999	0.0	0.0	0.0	0.0	0.0	8.74023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.6	19.8613	18.6082	11.0114	9.33545	20.3939	0.0	52.0655	14.0032	20.922525	0.0	0.0	6.57867	0.0	39.3154	14.2694	1.814355	1.83263	1.495865	0.0	0.0	0.0	0.0	1.7177633333333333	0.501232	0.172298	0.0	0.0	1.1199400000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.833345	0.0	0.0	7.22087	6.81362	27.6931	0.0	13.1573	29.2281	16.619	20.964872727272727	52.55223076923077	8.80289	38.431514285714286	30.34018	0.0	0.0	0.0	0.0	0.0	0.0	48.7918	25.5942	7.76909	39.8323	7.28353	21.0047	40.4431	0.0	12.7031	21.412	10.267399999999999	8.220203999999999	36.9032	0.0	0.0	0.0	0.0	0.0	0.0	5.607530000000001	0.0	1.08078	0.0	69.12556666666667	78.9362	5.36475	16.3997	8.44263	0.0	0.0	76.4692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	120.687	36.8719	34.216899999999995	8.5836	62.3251	28.022	42.3541	9.68004	9.452919999999999	0.0	0.0	0.0	0.0	1.75431	0.67353	0.0	3.1682972727272727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.987	11.591	17.37081	0.0	1.91095	0.0	0.0	39.6913
N02_2_3	0.0	1.90802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.317533333333333	14.6224	1.326945	1.04074	0.0	0.0	0.0	0.0	0.0	0.0	0.312222	0.378135	0.0	2.86203	6.932480000000001	9.27992	0.0	10.1472	8.25653	2.91407	0.0	1.45703	0.0	1.89068	1.87333	0.0	0.0	2.49777	2.9531	1.405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.99799425	0.0	0.0	0.0	0.0	0.0	4.00685	0.0	0.0	8.98505	0.0	0.711172	0.0	4.61394	2.49777	10.1992	0.0	0.312222	0.0	0.0	0.0	0.0	4.243906666666667	1.99475	4.75271	0.0	0.0	0.0	0.0	0.358477	2.0121	2.65388	0.0	4.162955	2.81	1.05808	0.954011	0.0	0.0	0.0	0.0	7.233135	2.08148	0.0	0.0	0.0	2.04679	7.429722222222223	7.603180000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.95481	4.1803	3.26098	0.659135	0.46833250000000004	0.954011	0.0	9.22789	2.93142	0.9410015	0.0	0.0	0.815246	0.0	7.19845	0.0	0.7603179999999999	0.7588725000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.251512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.29042	0.0	0.0	0.0	0.0	4.42314	0.0	2.72327	4.99555	3.26098	4.01	9.414019615384616	1.7866	6.4872733333333334	6.95561	0.0	0.0	0.0	0.0	0.0	0.0	10.9971	5.35981	2.54981	7.47598	1.47438	3.93746	8.18715	0.0	2.13352	3.74666	1.630495	1.7345659999999998	5.75876	0.624444	0.624444	0.0	0.0	0.0	0.0	0.954009	0.0	0.0	0.0	10.393516	7.11172	0.754538	2.72327	1.50907	0.0	0.0	14.2755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.4574	7.33721	7.7274899999999995	1.99475	12.4715	5.75876	9.59215	1.855985	1.83864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.004471909090909	0.884628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.1593	1.82129	3.4084205	1.0349583333333332	0.0	0.0	0.0	2.13352
N03_1_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.72382	1.7491691666666667	0.0	0.0	0.0	0.0	4.38923	0.0	0.0	0.0	0.0	0.0	12.504950000000001	0.0	0.0	0.0	3.53818	0.0	0.0	0.0	0.0	0.0	0.0	9.517235	0.0	0.0	0.0	1.92662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3612	0.0	0.0	16.359399999999997	17.4555	0.0	0.0	10.1709	0.0	5.67847	3.60699	0.0	0.0	0.0	0.0	22.8008	8.220735	0.0	0.0	0.0	0.0	0.0	6.50417	0.0	0.0	0.420091	6.30136	0.0	0.0	0.0	0.0	0.0	12.173321428571429	62.10972	18.1218375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2376	0.0	0.0	0.0	0.0	41.3283	5.72193	14.1237	7.185	25.6835	29.268725	30.1017	0.1883165	0.0	0.0	0.0	0.0	19.7443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.685715	7.757200000000001	9.09712	0.0	0.0	0.0	13.131475	0.0	0.0	0.0	0.0	0.0	0.0	14.959100000000001	14.982050000000001	11.44385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7267088333333334	0.0	11.2266	0.7996212	3.4404000000000003	0.0	0.0	8.1121	4.28782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.87415	21.2073	0.0	0.0	0.0	0.0	0.0	4.14297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6654	0.0	0.0	0.0	0.0	0.0	36.1858	35.968450000000004	0.0	0.0	0.0	0.0	0.0	0.0	5.47567	0.0	83.3337	103.22649999999999	6.30136	0.0	0.0	0.0	3.0420366666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.428	0.0	26.7536409375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.5453	0.0	12.7331	0.0	0.0	26.0312
N03_2_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.89452	0.0	0.0	0.0	3.4077400000000004	0.0	2.7134400000000003	3.4131299999999998	0.0	0.0	0.0	0.0	0.0	3.8119300000000003	2.12467	6.38255	0.0	15.179875	0.0	18.479266666666664	16.56734	0.0	0.0	0.0	0.0	2.15027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36525	0.0	4.257225384615385	10.011856666666667	10.5807	0.0	0.0	5.69139625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.49514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.6765	6.47357	0.0	18.264799999999997	21.1699375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.51197	0.0	0.0	0.0	0.0	15.6663	2.45745	0.0	0.0	0.0	26.9979	12.8675	0.0	0.0	0.0	0.0	0.0	10.8879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.913955	8.993595	6.740935	0.0	4.09576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.06518	4.12989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.95259	0.0	0.0	35.8379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.08201	0.0	0.0	0.0	0.0	0.0	5.52927	5.49514	0.0	1.348185	1.84309	0.0	0.0	0.0	1.77483	0.0	44.2683	45.5994	2.49159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.276994782608695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.6122	26.1104	34.01183888888889	25.32545	0.0	0.0	0.0	0.0	0.0	0.0	6.38255	0.0	0.0	0.0
N03_2_4	0.0	1.39718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.6265	10.604766666666668	8.32647	1.43495	0.849639	0.0	0.339856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.24682	7.778919999999999	8.81737	0.0	9.45932	7.53347	2.4309125	0.0	1.41607	0.0	2.1713	1.81256	0.0	0.0	1.09509	2.24682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9251625925925926	0.0	0.0	0.0	0.0	0.0	2.86989	0.0	0.0	8.1943	12.1404	17.8991	0.0	2.51116	0.0	5.41881	0.0	0.0	0.0	0.0	0.0	0.0	2.404166666666667	1.03845	2.83213	0.0	0.0	20.713671428571427	0.8660028666666667	30.0677625	1.07621	1.00069	0.0	2.33179	1.227255	0.925163	0.792997	0.0	0.0	0.0	0.0	4.521968333333334	23.6766	0.0	0.0	0.0	45.3519	15.187789	14.0520775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.22794	2.94542	1.49159	13.8397	10.62048	21.5997	0.0	5.47545	1.86921	19.046075000000002	0.0	0.0	0.0	0.0	4.19155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.377618	0.0	0.0	15.9355	0.0	0.0	0.0	0.0	2.75661	5.06007	0.0	0.585307	0.0	0.0	0.0	2.5678	2.92654	1.79368	2.39787	5.383228076923077	0.755235	10.88347	6.262153333333333	0.0	0.0	0.0	0.0	0.0	1.03845	4.98455	2.28459	0.906282	2.94542	0.849639	2.26571	4.07827	0.0	1.13285	3.00206	1.64264	1.604875	4.26708	1.6804	1.6804	0.0	0.0	0.0	0.0	1.17061	0.0	0.0	0.0	63.13768	91.40233333333333	0.415379	7.08033	0.944044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.6873	4.26708	3.1814299999999998	1.03845	6.55166	2.92654	4.60693	0.0	0.8024374999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.2824403125	0.0	0.0	0.0	0.0	0.0	0.0	36.1946	1.15173	3.03982	0.0	0.0	0.0	0.0	39.1212
N03_2_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.570642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.450385	0.0	0.0	1.47416	0.0	2.5718525	1.849834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.546866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.09373	0.0	0.0	0.0	0.0	1.49794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7041580000000001	5.98065	2.46683875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.84633	1.54549	3.87561	0.0	1.28395	4.628543333333334	6.30084	0.0	0.0	0.0	0.0	0.0	4.47003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9655466666666666	0.0	0.0	2.7581	0.0	0.0	0.0	1.61682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.92592	3.30497	0.0	0.0	4.94557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.63509	5.58754	2.3539	0.0	0.0	0.0	0.0	0.0	1.11751	0.0	11.858675	12.684899999999999	1.47416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4707635714285714	3.04343	2.82944	3.652375	3.18609	0.0	0.0	2.16369	0.0	1.99725	0.0	3.20986	0.0	0.0	1.14128
N04_1_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.87986	0.0	0.0	0.0	0.0	2.0225775	10.3584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.210441	0.0	0.0	0.0	0.0	0.0	3.36706	0.0	0.0	0.0	0.0	0.0	0.0	1.35618	0.0	0.0	13.577366666666668	14.3568	0.0	0.42088300000000006	7.62558	0.0	1.07559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.75045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.98428	9.364645	0.0	4.381860666666666	0.0	0.0	0.0	0.0	0.0	1.84721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.5569	3.55412	13.9125	1.56662	0.0	24.6684	20.7636	0.0	0.0	0.0	0.397501	0.0	18.4253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.65309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.439433333333334	12.4862	10.3818	0.619633	6.85104	0.6483297272727273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.701472	8.53457	7.4356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.5455	12.7668	8.32413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.89942	0.0	0.0	0.0	0.0	0.0	9.04898	8.967145	0.0	0.0	0.0	0.0	0.0	0.0	3.41383	0.841766	36.6519	36.9675	3.13324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.13324	0.0	11.7613	0.0	0.0	0.0
N04_1_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1507100000000001	0.0	0.0	5.93766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.831865	7.04234	5.93766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.48553	0.0	0.0	13.072066666666666	13.3252	0.0	2.7460104545454547	6.12753	0.0	3.17596	0.0	0.0	0.0	0.0	8.35415	0.0	4.79846	0.0	0.0	0.0	0.0	0.0	11.323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.83521	4.7294149999999995	0.0	7.461199333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0179	2.96883	8.69936	2.62362	6.42096	12.7383575	15.4655	0.207128	0.0	0.0	0.0	0.0	12.2205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.72606	1.89867	2.89979	0.0	0.0	0.0	3.5556900000000002	0.0	0.0	0.0	0.0	0.0	0.0	13.313749999999999	13.35975	11.0123	0.0	7.18043	1.6915399999999998	0.0	8.56128	0.759468	0.0	2.5775883333333334	2.540766	0.0	0.0	0.0	0.0	0.0	0.0	3.03787	11.5991	4.2116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.38981	11.3575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.96883	0.0	0.0	0.0	0.0	0.0	22.2317	22.09365	0.0	0.0	0.0	1.44989	0.0	0.0	4.48777	1.44989	35.8676	37.52465	2.312925	4.971064999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.666442777777778	0.0	0.0	0.0	0.0	0.0	0.0	34.2451	0.0	3.03787	0.0	9.04458	0.0	0.0	7.52564
N04_2_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.51563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7789	0.0	0.0	0.0	0.0	2.00373	2.07686	0.0	3.4151175	0.0	6.152576666666666	3.42243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.965302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.34557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.94896	1.740465	0.0	4.51644	4.76069	0.0	0.0	0.0	0.0	1.52108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.5965	2.10611	8.27819	0.760541	0.0	11.75915	9.27275	0.0	0.0	0.0	0.0	0.0	7.22514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.14081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.46258	0.0	0.0	9.65302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.04761	2.01836	0.0	0.0	0.0	0.0	0.0	0.0	3.8027	1.19931	28.191200000000002	32.7032	2.63264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.21969	7.45915	9.618887222222222	7.07888	0.0	0.0	0.0	0.0	1.57958	0.0	13.7482	0.0	0.0	0.0
N04_2_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.12696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.8234	0.0	0.0	0.0	0.0	3.812115	0.0	0.0	2.36892	0.0	3.4019641666666662	2.25392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.48577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.17296	0.0	1.63294	0.85097	0.0	0.0	0.0	0.0	0.0	3.093391	0.0	0.0	0.0	0.0	1.54095	0.505982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.719432	3.4815	0.0	0.0	0.0	0.0	5.08282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.5254	5.5428	13.1095	5.10582	3.77187	12.542213333333335	16.8354	0.0	0.0	0.528981	0.55198	0.0	12.0056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.804972	1.195955	2.9209	6.14078	0.0	0.0	2.8289	1.01196	1.586945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9031014666666667	4.41584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.47381	0.0	0.0	0.0	0.0	0.0	2.8749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.094785	5.5888	1.63294	0.0	5.40481	0.0	4.73783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.81786	3.806365	0.0	0.0	0.0	0.0	0.0	0.0	4.66883	0.0	34.47005	30.51995	3.26588	0.0	0.0	7.19875	0.0	0.0	0.0	0.0	0.0	0.804972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.597979	0.0	0.0	0.0	0.0	0.0	4.23185	0.0	0.0	0.0	4.8045305	4.87583	4.43884	5.606690555555556	4.1743500000000004	0.0	0.0	0.0	0.0	8.23371	0.0	12.7875	0.0	0.0	6.73876
N04_2_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.84254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.97226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.56275	2.53712	0.0	0.0	1.8900237500000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.634375	0.0	0.0	0.0	0.0	1.0251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.40898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.1578	3.45971	6.68878	4.45918	64.8888	39.35103	27.2933	0.0	1.74267	1.97332	1.7683	0.0	13.9926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.8378	14.940850000000001	31.4193	3.15218	0.0	0.0	31.470575	1.79392	1.74267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4387985714285716	2.56275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.86975	0.0	0.0	0.0	1.217305	0.0	4.40793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.44443	8.149564999999999	5.71493	0.0	0.0	0.0	2.76777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.948217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.89643	4.74109	87.594725	131.9685	4.087585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.486922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.999472	0.92259	0.0	0.0	0.0	0.0	3.3315700000000006	0.0	0.0	0.0	67.021509375	0.0	0.0	0.0	0.0	0.0	0.0	34.0846	0.0	4.8436	0.0	4.71546	0.0	0.0	60.1221
