sample_name	MerP_Gneg	aadA1	aafC	abaF	acrF	adeC	adeD	adeE	agg3C	aggC	aggD	ail	air	alo	alpha-1	alpha-5	amvA	ariR	arsA	arsB_R773	arsB_pI258	arsB_pYV	arsC_gluta	arsC_thio	arsD	arsH	arsN2	arsP	arsR_R46	arsR_pI258	arsR_pKW301	arsR_pSX267	arsR_pYV	aut	bepD	bepE	bepG	beta-4	bimA_Bm	bind_CopB	blaEC	blaEC-5	blaEC-8	bonA	bont_DC	cadC_Lm	cadC_Sa	cadR	capA	capB	capC	capD	cesB	cesC	cesD	chrA	chrR_I	clpL	cnf1	cnrA	cnrC	cnrT	copA_Ehir	copB_Ehir	copC_Psyr	copR	copS	cpb2	cueA	cvaB	cytK1	dpsA	eat(A)	eatA	ehxA	eilA	emhA	emhB	emhC	emrD	emrD3	entFM	epeA	epsilon-1	epsilon-2	epsilon-7	espC	espF	espP	espX1	f17a	farB	fdeC	gamma-1	gamma-5	golS	golT	gyrA	hblD	hld	hlyE	hmrM	ibeA	iha	inhA1	inhA2	inlK	inl_lmo0610	iota-1	ireA	iroD	iroE	iroN	iss	iucB	iucC	iucD	iutA	kdeA	lambda-2	lmrC_abcf	lmrS	lpfA-O113	lpfA1	mchF	mco	mdsA	mdsB	mdtM	mepA	merA	merB	merB1	merC	merD	merE	merF	merR_Bc1	merR_Bc2	merR_Ps	merT	merT_pI258	mexA	mexE	mexX	mrdH	mreA	mtrA_Ngon	mtrC	mtrF	mtrR	multi_CopA	ncrA	ncrB	ncrC	ncrY	nfaE	nheB	nheC	nirB	nirD	norM-Burk	nreB	pet	pfoA	pic_auto	plcA	plcR	pmrA	qacR	ranA	ranB	rho-1	rho-3	rpeA	sab	sat_auto	scn	sdeA	sdeB	seb	sec2	sed	see	seh	sej	sek	selV	selX	senB	sep	sepA	sigA	silA	silB	silC	silE	silP	sinH	sodC1	sph	splA	splB	splE	srpA	srpB	srpC	srpR	srpS	sslE	tbtA	tbtB	tbtM	tccC	tccP	tccP2	tcrB	terB	terC	terD	terE	terW	terZ	tir	tsh	ttgA	ttgB	ttgD	ttgE	ttgR	vac_auto	virF_Yersin	ybtQ	yfeA	yfeB	yfeD	ymoA
N65_1_3	0.0	0.0	0.0295015	1.66592	36.9104	0.018085	0.516893	7.22482	0.0	0.0399886	1.66553	4.00193	0.0	0.0	0.0	0.107472	3.96593	0.189384	3.37681	29.2418	52.1531	29.5554	17.5674	18.8982	2.64668	21.3403	0.0	1.57351	6.78493	8.90917	6.77089	9.0697	16.8552	0.7501	0.74112	3.11629	2.65763	0.0	215.337	0.219157	0.0	0.0	0.0	0.102295	0.0	4.84587	0.0	1.08192	0.61366	6.27086	22.0241	0.0	1.62142	12.9012	0.0	0.0	1.80269	11.6552	0.0	1.94062	0.140795	0.0	25.7458	7.45605	0.132718	20.7057	3.94987	0.0	23.1284	3.56877	0.0250077	3.77432	3.38113	0.0246601	0.0	0.0	7.20494	16.5037	2.14584	16.0871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0405173	0.0129556	0.0	0.0	3.46045	0.0	0.0	0.00901347	1.90301	14.5578	0.0	0.0	0.0	0.0	0.0	0.0	0.0121086	0.0	0.0105345	0.0703472	0.0	0.0	2.31975	0.0	0.0	0.0929942	7.39565	0.0266696	0.130548	0.207856	5.49175	18.3316	0.0	21.6426	50.7934	0.0	0.0	3.56877	11.8132	1.27753	7.30232	2.48112	0.820386	0.207357	0.0	0.0	0.0	0.138157	0.106678	0.0	0.0	0.0	2.38298	0.0720307	0.0	8.95432	3.73657	0.127369	0.0668857	0.790087	0.0	0.0	0.031564	2.5163	3.36833	1.45975	0.0	0.0670631	0.0	2.03893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00614256	0.0	0.0	0.189621	24.391	3.93722	0.066359	0.0	0.0	0.00685728	0.00588519	0.0260111	0.0	0.574609	1.99432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1493	0.743036	0.47428	0.11705	18.5611	0.0	0.23673	6.14046	0.142841	0.0	0.0	5.43503	12.0073	3.29231	0.866388	3.59794	0.0166225	5.17098	11.8888	1.32509	0.0	0.0249337	0.0	6.24662	0.443558	17.681	0.174665	0.175575	0.0	0.0432184	0.0450674	0.0	9.17185	21.2414	3.34463	5.24008	1.95712	0.0	0.0309838	6.26811	0.0	2.07143	0.593891	17.7227
N65_1_4	0.0	0.0	0.0	3.23171	146.928	0.808692	5.02467	29.6743	0.0	0.0	8.1924	14.0135	0.0	0.0	0.0	0.350419	10.9166	0.0	11.7362	85.7499	115.684	85.1748	88.9878	43.8945	6.71557	104.119	0.0	5.32927	35.3297	17.6088	45.1939	17.3845	100.266	0.842652	1.62742	12.7729	11.9628	0.0	657.282	3.06247	0.0	0.0	0.0	0.203994	0.0	22.8662	0.0	9.46901	0.0	9.92778	33.838	0.022262	2.75314	30.1271	0.0	0.0	1.00762	23.9374	0.0	17.6922	1.54585	0.0	46.9607	16.623	0.0	116.243	37.9496	0.0	68.7557	8.33964	0.0	30.6336	2.91476	0.00861491	0.0	0.0	32.9195	74.812	11.3897	51.6381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0461827	0.0	0.0	0.0	11.7766	0.00831092	0.0	0.0	24.6168	44.9763	0.013413	0.0	0.0	0.0	0.0759779	0.0	0.0506883	0.0295523	0.0588829	0.0196604	0.0399206	0.0	9.65576	0.0	0.0	0.146192	43.9819	0.0372677	0.101347	0.0528098	20.9147	56.5906	0.0	53.6892	63.8775	0.0	0.0	8.33964	31.489	11.6902	37.9505	7.24933	0.625305	1.55227	0.0	0.0	0.0	1.15835	0.0	0.0	0.0	0.0	19.3298	0.0	0.0	41.6167	23.241	0.0	0.0	12.2673	0.0	0.0570294	0.0	9.20917	33.1559	12.5109	1.17766	0.0	0.0	9.11735	0.0	0.0	1.17766	0.0	0.0	0.0	0.0	0.0	0.0	0.142746	0.0	0.147207	46.234	5.00164	0.0	0.0	0.0	0.00958224	0.0	0.0	0.0	2.88467	14.5971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00863385	0.0	27.1793	5.10956	3.41572	0.0	35.344	0.0161102	2.64642	11.7071	0.0	0.0	0.0	25.1521	55.0471	21.4029	5.94332	16.5325	0.00774265	27.4274	55.441	11.3322	0.0	0.0348419	0.0	9.52396	0.0	54.3012	0.0	0.0	0.0	0.0	0.081924	0.0	40.8357	94.672	20.5398	23.9468	6.58595	0.0	0.0	18.5564	0.0	0.67408	0.671818	107.201
N65_2_2	0.0	0.0	0.0	0.0	0.0795812	0.0	0.0732147	0.0529518	0.0	0.0	0.16278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.9883	15.2921	57.4651	12.8658	0.0	34.6314	4.08429	0.117835	0.0	2.30244	0.0	14.7737	0.234663	14.5122	0.0	0.0239577	0.0	0.0782952	0.02554	0.0	141.66	0.0417257	0.0	0.0	0.0	0.994564	0.0	0.0	0.0	0.0	0.299878	6.58342	20.4086	0.0259504	2.10881	75.3146	0.0	0.0	17.3983	17.2911	0.0	0.0892241	0.0	0.0	49.5746	19.69	0.0	25.4437	1.71968	0.0	29.9499	9.56426	0.0	0.252658	4.52112	0.0100423	0.0	0.0	0.0711283	0.169157	0.169131	0.0	0.0	0.0	0.0100939	0.0	0.0	0.0	0.0	0.197997	0.0211034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.7974	0.0	0.0	0.0	0.0	0.0295221	0.0	0.0	0.0	0.0	0.0458356	0.302476	0.0	0.0	0.0	0.0	0.0189348	0.0	0.0	0.0	0.0	0.0	0.167004	0.0	64.0546	43.1525	0.0	0.0	9.56426	17.9677	0.0	0.0909984	0.0	0.394825	3.00447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0714988	0.0330789	0.27663	0.0	0.0	0.0	0.0	0.745515	0.0	0.0675136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0105924	0.0	0.0100057	0.0	0.0	1.54437	53.6763	2.91516	0.0	0.0	0.0	0.0	0.0	0.0105924	0.0	0.0346661	0.013099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.285995	0.134586	0.0	0.0	0.0	0.0106748	0.274817	0.0	0.178283	0.0953317	30.8999	0.0	0.0	9.59729	0.0	0.398732	0.114877	0.0716854	0.0915184	0.204022	0.0	0.0	0.189535	0.0716854	0.0655576	0.0863381	0.0	0.0	0.119372	29.367	0.0	0.0	0.0	0.0	0.0	0.0	0.0489403	0.0	0.0713131	0.130616	0.0716854	0.0	0.260242	0.0	0.0	14.9384	0.0850016	11.0931	0.184265	0.0
N65_2_3	6.55537	0.0	0.531115	0.529262	34.6541	0.0	0.0	8.47126	0.482507	0.634424	1.39428	1.39855	0.0271486	0.0	0.0	0.302315	2.26198	7.03205	22.5829	41.9176	21.4351	39.1919	32.9354	3.44822	12.3196	23.149	0.153772	0.0720198	22.1797	2.70932	30.4416	2.70932	12.549	0.53619	0.0571816	2.65008	2.2229	0.0847382	328.013	0.538021	0.0	0.0	0.0	0.290629	0.0	2.46548	0.0	0.0	0.0	0.318126	1.97238	0.0	0.470949	8.57332	0.169206	0.0	1.33872	8.87734	0.011211	0.0	0.0271578	0.0	11.9106	6.39123	0.0	20.3059	8.70024	0.0	11.2508	7.58609	0.0	0.0	1.90788	0.0	0.0	0.0	4.9231	13.45	2.19638	22.6142	0.0	0.0808943	0.0	0.0839346	0.0	0.0839346	0.0	0.0456993	0.0349858	0.0240066	0.0	3.4428	0.0803044	0.0	0.0	0.0	7.84459	0.0	0.0	0.0	0.0	0.58731	0.0	0.261214	0.0	0.0	0.0759875	0.0385733	0.0	1.08293	0.0	1.74789	2.10318	0.0	0.0	0.0	0.0	4.86567	19.3528	0.0	13.2791	3.64322	0.0	0.0	7.3419	2.94924	0.0	4.78441	16.0028	1.4098	0.91993	0.0	0.0	5.68957	12.6849	14.692	0.0	0.0	0.0	13.1056	12.7407	0.0	6.96379	0.795168	0.0859884	1.89652	0.0	0.0376793	0.936781	0.149165	1.18645	10.0093	0.0	0.0	1.90155	0.0	3.53304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0284478	1.80621	2.46035	0.0	0.301674	0.289607	0.00925886	1.04891	0.0	0.0	4.59763	7.06853	0.085237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.446241	0.0580568	0.0	0.0	0.0	49.259	44.0908	46.6249	30.8185	41.1304	1.47882	0.575349	0.738469	0.771467	0.661029	0.380892	4.99137	11.8451	2.0294	0.0	0.0	0.0299254	4.15947	11.4335	1.71761	0.0	0.0	0.0	2.1606	4.26718	8.98525	11.2612	9.12701	0.656488	3.90975	0.060851	0.0	7.06393	18.0702	4.75369	4.29299	1.51003	0.0	0.0	16.264	5.91856	10.8811	2.44384	8.86903
N65_2_4	12.0655	0.0	4.63386	3.87218	158.164	0.0	0.0127589	34.4334	4.2154	6.0673	8.98294	14.1667	0.105998	0.0	0.0	0.193214	10.3456	35.32	56.0879	160.64	54.4665	159.027	186.296	10.3666	32.7804	117.52	0.0	0.121129	82.3518	7.97433	88.6581	8.43	122.119	5.96196	0.0841512	9.20534	13.6595	0.00508999	410.995	4.38871	0.75946	0.75946	0.75946	0.656377	0.0	29.824	0.0	0.0	0.0	0.277815	0.861227	0.0090446	1.44323	38.8011	0.0	0.0	9.69712	75.5898	0.0	0.00444252	0.0	0.0	54.2736	44.7161	0.226044	82.0806	33.5645	0.0	51.5273	29.6864	0.0	0.0	18.6609	0.0	0.0	0.0	19.2623	56.3086	6.71022	75.0031	0.0	0.0113379	0.0	0.0	0.0	0.0	0.0	0.0690086	0.0	0.0	0.0261453	14.3444	0.00675313	0.0	0.0	0.0	38.9101	0.0108989	0.0	0.0	0.0	3.30291	0.0	1.90148	0.00600326	0.00598074	0.623036	0.0	0.0	9.83539	0.0	2.12982	4.7252	0.292934	0.696492	1.14468	0.954774	16.5696	67.4151	0.0	73.6619	3.19305	0.0	0.0	29.4126	4.09222	0.0233966	20.2802	49.0916	1.56664	1.11837	0.0	0.0	12.231	20.9424	21.7427	0.0	0.0	0.0368046	26.0678	16.7256	0.0	25.0194	0.795511	0.19283	3.40491	0.0	0.0	1.3091	0.0537595	7.93653	45.5266	0.0	0.0	4.03581	0.0	14.2959	0.0118724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.04065	1.4936	25.5117	0.037674	0.192804	0.167435	0.0155723	14.6679	0.0	0.0	6.86275	9.53267	0.0	0.0179198	0.11084	0.0	0.0	0.0	0.275656	0.936983	1.00852	0.0	0.0	0.0	0.0	203.712	196.324	194.201	137.491	175.296	16.7035	4.247	0.409302	1.01369	2.06472	1.06102	21.0122	47.4039	6.76548	0.0670738	0.110414	1.15761	17.5893	42.2571	5.51683	0.0	0.0	0.0	18.2501	37.7731	63.2477	67.257	64.9658	6.93153	18.1815	0.0416052	0.0	24.6811	74.4412	16.7648	19.5268	8.14062	0.0	0.0	35.8486	18.9162	33.6855	16.3126	71.2764
N66_1_2	0.0	0.0	0.0	0.0366544	0.0304568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0319704	0.0	3.48154	12.7741	39.3852	10.2632	0.0	19.045	2.27954	0.0	0.106496	1.62103	0.0	7.43038	0.0	7.05511	0.0	0.0962739	0.0	0.0674205	0.0146618	0.0	200.116	0.0	0.0	0.0	0.0	0.159428	0.0	0.0	0.192212	0.0	0.36343	4.99959	16.602	0.0446921	1.0108	14.8438	0.0292963	0.0	3.245	7.34414	0.0	0.00731727	0.0	0.0	20.6544	5.28197	0.0	9.27341	0.340419	0.0	13.5295	2.31122	0.0	0.0	1.35278	0.0115299	0.0	0.0	0.0	0.0149397	0.0647286	0.0399023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0316494	0.0	0.0	0.0	0.0	0.0222462	0.0	0.0252857	0.0	10.4525	0.0	0.0	0.0	0.0	0.135582	0.0	0.0	0.0	0.0	0.0526257	0.0	0.0	0.0	0.0192212	0.0	0.0108699	0.0	0.0	0.0	0.0	0.0	0.0383489	0.0	13.2728	36.9131	0.0	0.0	2.31122	10.0083	0.0385364	0.0447767	0.0383489	5.17825	0.0138501	0.0	0.0	0.0	0.0	0.299267	0.0	0.770294	0.0	0.0	0.0	0.0	0.0	0.0759586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1869	36.5681	1.73436	0.0	0.0	0.0	0.0	0.0	0.0243232	0.0	0.0	0.0375988	0.177094	0.236126	0.212992	0.0	0.0	0.0	0.0972926	1.74032	2.93595	0.0	0.0	0.0	0.0	0.0225378	0.0	0.0511734	0.0	15.3984	0.0	0.0	4.60289	3.80678	5.6244	3.33034	0.0	0.052538	0.0334637	0.0	0.0	0.119169	0.0	0.0376347	0.0	0.0	0.0466314	0.0228426	7.54818	0.0	0.0	0.0	0.0	0.0	0.0	0.070238	0.0	0.0	0.0149966	0.0	0.00752694	0.0	0.0	0.0289732	3.47485	0.0	1.99008	0.343789	0.0
N66_1_3	0.360275	0.0	0.0	0.0	2.27373	0.0	0.0	0.503412	0.0	0.0	0.131009	0.0925846	0.00564848	0.0	0.0	0.00880587	0.0840398	0.186209	2.21347	2.75568	4.29732	2.54371	1.51721	1.12995	1.09571	0.604581	0.0	0.236003	2.59825	1.18376	4.2494	1.18376	0.464654	0.0144613	0.0	0.307193	0.177289	0.0176305	211.859	0.0391788	0.0	0.0	0.0	0.0544808	0.0	0.0	0.0	0.0	0.0	0.267301	1.21533	0.0	0.114315	0.936468	0.0308042	0.0	0.0886238	1.10484	0.0163277	0.0384695	0.0197764	0.0	2.21955	0.566491	0.0	2.64305	0.644293	0.0	1.85871	0.829818	0.0	0.203345	0.231554	0.0181851	0.0	0.0	0.429343	0.934666	0.17015	1.46846	0.0	0.0196358	0.0	0.00873164	0.0174633	0.00873164	0.0	0.278867	0.0	0.0	0.0	0.113957	0.0350868	0.0	0.0177248	0.0	0.901395	0.0	0.0	0.0	0.0	0.0534601	0.0	0.0237771	0.0	0.0	0.0968351	0.0	0.00883403	0.0970579	0.0	0.441591	0.137153	0.0	0.0	0.0	0.0	0.464125	1.10888	0.0	1.3986	2.89418	0.0	0.0	0.817963	0.876954	0.02026	0.447273	0.927423	1.13662	0.0873777	0.0	0.0	0.525189	0.882969	0.629341	0.0	0.0	0.0	1.77156	1.34564	0.0	0.62579	0.0798682	0.0	0.197293	0.0	0.0	0.240765	0.0	0.0	0.545328	0.0	0.0	0.219796	0.0	0.300713	0.0	0.0	0.0	0.0	0.0	0.0198713	0.0	0.0	0.0	0.0	0.0	0.580042	2.06062	0.447909	0.0	0.0	0.00878719	0.0	0.0115731	0.0	0.0	0.230176	0.877654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.284335	0.126831	0.0	0.0	0.0	3.2387	2.11484	1.86532	2.30176	3.37479	0.0	0.0	0.391095	0.280892	0.653278	0.312037	0.389435	0.875983	0.158337	0.0	0.0	0.0381356	0.259624	0.799349	0.10423	0.0	0.0	0.0480366	0.710922	0.0	0.0	0.0	0.0	0.0	0.0	0.118165	0.0	0.51655	1.18263	0.346165	0.23743	0.0392717	0.0	0.0	1.66829	0.590048	0.781202	0.0834193	0.121858
N66_1_4	0.0	0.0	0.0	0.0	38.5451	0.0	6.93612	11.6608	0.0	0.0	0.0	0.0	0.0	0.101326	0.0	0.0	0.0	0.0	23.4491	62.6927	245.122	51.5162	0.0	112.488	21.3539	29.0541	0.0	11.5018	0.0	74.4796	23.5562	70.8705	21.5721	2.55526	0.0	9.18583	7.06645	0.0	642.205	0.0407221	0.0	0.0	0.0	0.0914742	0.0	0.0	0.0	13.1519	0.0	19.9667	67.1793	0.0325623	4.81697	37.6955	0.0	0.0	1.28961	47.7671	0.0	23.1752	1.47999	0.0	88.2805	27.824	0.0	108.402	24.8895	0.0	87.9406	8.18148	0.0	37.6213	9.73015	0.0	0.0	0.0	21.4649	44.2801	13.0871	0.0872176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.248444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.113	36.7311	0.0	0.0	0.662518	0.0	0.0	0.0376925	0.0494275	0.0	0.0	0.0	0.0	0.0	3.73261	0.0	0.0	2.91836	0.0	0.0	0.0	0.0	0.0470641	0.0419111	0.0	41.735	248.82	0.0	0.0	8.18148	42.5986	6.61222	16.2467	0.0419111	105.868	1.66503	0.0	0.0	0.0	1.41192	0.0	0.0	0.0	0.0	21.8585	0.147226	0.0	26.7354	24.8213	0.0	0.0	0.0	0.0	0.0	0.0322574	0.0	14.2117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0687643	0.0	0.0	0.0	0.947401	148.558	15.6958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3929	14.3162	4.25798	3.74186	3.99046	0.0	0.0	0.0	8.29374	57.9924	79.2878	0.0	0.0	0.0	0.0	25.9778	4.55616	2.53535	0.0	63.2436	0.0	1.93545	27.5404	61.457	109.857	52.4692	14.5719	34.5986	23.4793	5.79548	0.0	0.373728	21.2732	29.2685	14.3004	0.0	0.0	0.0	23.7183	0.0	0.0496411	0.0	0.0	0.0	0.0	0.731701	0.0	21.9681	55.4296	14.392	15.9916	0.0	0.0	0.0	17.9993	0.0	2.89991	4.27747	0.0
N66_2_2	3.70998	0.0	0.0189653	0.0	6.79967	0.0	0.303394	1.81811	0.0	0.0	0.128484	0.181601	0.0	0.0	0.0345814	0.0690893	0.230777	1.82621	7.34737	7.29507	7.59746	6.95488	2.40365	1.97009	2.41784	4.46442	0.0	0.257172	3.16801	2.47669	5.55667	2.32189	1.2152	0.0567304	0.0	1.32869	0.771085	0.0	188.478	0.230543	0.0	0.0	0.0	0.425392	0.0	0.0	0.0	0.109819	0.0	0.908785	2.05875	0.0921735	0.824177	32.8405	0.0	0.0	8.43084	6.93934	0.0	0.316916	0.0775812	0.0	9.77875	6.55795	0.0	12.4001	2.56261	0.0	9.04317	4.8597	0.0	0.797706	1.07057	0.0	0.0	0.0	1.51585	4.4215	1.13472	3.20951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0538188	0.0	0.0	0.0	0.989884	0.0	0.0	0.0	0.0	8.54202	0.0	0.0	0.0	0.0	0.139813	0.0	0.0700572	0.0	0.0	0.0	0.0	0.0	0.118984	0.0	0.407605	0.448366	0.0	0.0	0.0	0.0	0.843749	2.6891	0.0	27.1674	7.09602	0.0	0.0	4.8597	2.21157	0.039739	2.60114	2.13547	2.26539	0.485598	0.0	0.0	1.48797	11.4572	5.55491	0.0	0.366615	0.0	5.04412	5.69559	0.0	4.48658	2.38903	2.62017	0.902959	0.846524	0.0	0.0393541	0.0	0.0	1.33052	0.600582	0.0	1.12091	0.0	0.262149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.46279	3.26785	0.439277	0.127978	0.0689428	0.0689428	0.0	0.0	0.0	0.0	0.820872	3.02422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.43411	0.0	0.0	0.0	0.0	5.57786	4.44985	5.10113	3.04749	11.1901	0.111171	0.0	1.58218	0.619828	0.876732	0.612048	1.69747	3.42092	1.03524	0.0759498	0.0	0.0641154	1.31554	3.57044	0.851848	0.0	0.0	0.0942218	7.90946	0.0	0.796269	1.68428	2.20096	0.0	0.916851	0.0289719	0.0	2.19525	4.9332	1.6126	1.05561	0.308119	0.0	0.418283	8.03198	0.553517	5.19886	0.327247	1.19509
N66_2_3	282.404	0.0	5.58906	0.0375055	100.925	0.0	13.2029	29.2221	0.0	0.0	0.382467	0.270291	0.0	0.0	0.0	0.0856927	0.556116	1.26844	8.94737	32.9673	20.1029	40.9935	7.38224	0.0	5.46464	61.0486	0.0	0.0	7.79034	0.0	34.4602	0.0	0.452169	0.365891	0.0	32.4234	25.3987	0.0	124.168	5.18516	0.08533	0.08533	0.08533	0.444527	0.0	0.0	0.0	42.4978	0.0	0.0	0.0	0.0304865	13.8123	54.8441	0.0	0.0	0.776183	46.1174	0.0	25.5911	2.57884	0.0	32.4098	7.97721	0.0	205.207	58.8666	0.0	87.0029	10.567	0.0	66.884	0.836949	0.0	0.0	0.0	43.5355	110.767	58.3168	18.0055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45338	0.0	0.0	0.0	13.6243	0.0	0.0	0.0	0.104047	24.6455	0.0	0.0	0.0	0.0	0.13873	0.0	2.38666	0.0	0.0	0.0269238	0.0	0.0	4.22664	0.0	0.75834	1.17897	0.0	0.0	0.0	0.0	2.66586	10.2415	0.0	45.3966	0.0	0.0	0.0	10.5209	0.278659	3.62767	92.7782	12.3996	0.0	11.1389	0.0	0.0	1.02216	332.197	159.845	0.0	0.0	0.0	374.711	331.645	0.0	197.098	174.214	150.224	1.53594	48.8861	0.0	0.351444	0.0906032	0.0	50.5566	43.8754	0.179193	1.7539	0.0	1.62574	0.0	0.0	0.179193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.161274	0.0	0.186803	0.0	0.0855109	0.119715	0.0131223	0.0	0.0	0.0	12.8693	50.4596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.83	15.1171	18.536	4.92781	36.399	0.132372	0.0	0.0	0.0	0.0	0.0	30.2335	85.2754	38.555	13.1129	0.0	0.0	23.3699	90.341	31.7476	0.0	0.0	0.0	0.476336	0.0	62.0927	64.0081	52.8339	0.0	23.3226	0.673142	0.0	51.063	118.308	23.6226	36.6293	0.229299	0.0	34.6264	13.0951	2.29678	4.88708	1.29885	4.74334
N66_2_4	46.5696	0.0	0.592023	0.31839	287.751	0.0	0.343611	61.375	0.350972	0.592301	19.8947	23.3053	0.0137242	0.0	0.0	1.96842	8.36376	48.5013	151.456	212.497	69.9895	203.638	178.819	0.0	99.6357	92.251	0.0563174	0.0	181.884	0.0	244.424	0.0	38.5358	0.168657	0.0	22.3305	16.781	0.0	543.975	5.08334	0.0213053	0.0213053	0.0213053	2.68616	0.0	3.02002	0.0	0.217659	0.0	0.0	0.0	0.0	3.52223	36.7918	0.0	0.0	0.34453	15.8669	0.0	0.486045	0.172984	0.0	24.6801	7.17896	0.190237	108.304	48.5464	0.0	35.998	70.3721	0.0	0.642295	0.466164	0.0	0.0	0.0	31.4833	101.221	13.4113	186.308	0.0	0.24809	0.0	0.0	0.0	0.0	0.0	0.0266668	0.0	0.0	0.0	30.5048	0.00568341	0.0	0.0	0.0519573	20.6137	0.00917242	0.0	0.0	0.0	6.39075	0.0	0.196424	0.0	0.0	0.0	0.0	0.0	7.05114	0.0	24.3621	28.6923	0.410887	0.0	0.0	0.0180569	59.9713	185.052	0.0	60.9631	0.0	0.0	0.0	68.6093	6.80102	0.0196904	36.8656	102.931	0.0	3.07133	0.0	0.0	35.503	78.5535	69.3203	0.0	0.0	0.0	90.8089	60.5037	0.0	44.5243	8.88783	2.92113	33.1297	0.838894	0.0	10.4714	0.0	0.83969	46.5494	0.929952	0.0	37.9385	0.0	27.2451	0.0199836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0402669	0.0	0.248753	0.0	1.9557	2.10088	0.0720808	0.0	0.0	0.0	51.3302	79.2121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	280.418	214.414	260.009	163.081	186.595	4.40678	0.633412	0.0	0.0	0.0668331	0.0	35.3886	96.2111	11.1311	0.677388	0.0	0.0158844	23.6976	89.5487	10.0963	0.0	0.0	0.0	0.305825	3.33792	8.26226	9.18003	9.89895	0.671116	3.26265	0.0	0.0	47.902	133.107	34.905	34.7903	12.748	0.0	0.799417	174.977	61.6346	102.01	15.5933	146.145
