aro_id	n	converged	BodySite[T.Groin]_coef	BodySite[T.Groin]_pvalue	BodySite[T.Stool]_coef	BodySite[T.Stool]_pvalue	Week[T.Week.3]_coef	Week[T.Week.3]_pvalue	PostNatalAbxCohort[T.Low.Infant.Abx]_coef	PostNatalAbxCohort[T.Low.Infant.Abx]_pvalue	PostNatalAbxCohort[T.High.Infant.Abx]_coef	PostNatalAbxCohort[T.High.Infant.Abx]_pvalue	MaternalAntibiotics[T.Mat.Abx]_coef	MaternalAntibiotics[T.Mat.Abx]_pvalue	AnyMilk[T.Donor]_coef	AnyMilk[T.Donor]_pvalue	GestationTime_coef	GestationTime_pvalue	gene_family	subclass	megares_class
ARO:3003511	552	True	0.3105266023198661	3.26990208946988e-14	0.5719474445744648	1.2086261257789065e-44	0.31975367123405435	7.131726343139836e-21	0.01773447136422283	0.8099976996387865	-0.013223062463455509	0.846024912901602	0.11615961022253811	0.09727717698600938	0.008233356549853773	0.9381051008507412	0.028405736756089376	0.05652464126665637	soxS	AMPICILLIN/CHLORAMPHENICOL/QUINOLONE/RIFAMPIN/TETRACYCLINE	Drug and biocide and metal resistance
ARO:3003582	552	True	0.12101788587107762	1.3919914246783603e-05	0.18302969988350384	4.429655818275891e-11	0.12474068679587591	7.82025932211699e-08	0.03897579318051375	0.4401551747054224	-0.07851608642384968	0.09245451008858217	0.04744664149698891	0.32338100428485983	-0.11105873775100876	0.1268140463350745	-0.004129805415121822	0.6860394604041986	basR	COLISTIN	Cationic antimicrobial peptides
ARO:3003585	552	True	0.33313646404303143	1.4822605737272903e-15	0.6053264782673066	6.28565975232538e-48	0.3095504135866515	4.97753013301377e-19	-0.013400304398393369	0.8482109620379403	-0.012153877689157083	0.8514440427908557	0.09567522472450252	0.14887762155147571	0.01325221162871671	0.8945676302763843	0.021733421248419416	0.1229252795740685	phoP	COLISTIN	Drug and biocide resistance
ARO:3003729	552	True	-0.3713147249928123	6.535881499336226e-10	-0.2730857014803567	5.173785532791587e-06	-0.11733262675292543	0.01841500124140748	-0.2165548995599705	0.012662360395166666	-0.40787691229351136	5.117032520760874e-07	-0.042909560817490824	0.6006794728549678	0.1198021001092744	0.32913046603780804	-0.051601615333912436	0.0030434946123661173	ileS	MUPIROCIN	Mupirocin
ARO:3003735	552	True	-0.45207524890003303	3.6145156168641784e-12	-0.33515076514044023	2.3123436580876235e-07	-0.032740903165078564	0.5426273517941912	-0.2883427080011408	0.0013242507127563658	-0.4690951366581155	2.532157131138993e-08	-0.15485143915885793	0.06761983021901537	0.13559067515174758	0.28388632192111574	-0.04408939059388447	0.014231064813320968	fusA	FUSIDIC ACID	Fusidic acid
ARO:3003737	552	True	-0.24109814122033754	3.4301814465783243e-09	-0.1862801791256945	4.62576352404195e-06	-0.08827440230355432	0.008872501893402105	-0.12917392925251162	0.021778564309807756	-0.2535261365564933	1.5478246662253414e-06	-0.010799896572584632	0.838839944079094	0.06546789261158867	0.4091027916917972	-0.02746123581561108	0.014873007297394285	fusE	FUSIDIC ACID	Fusidic acid
ARO:3003751	552	True	0.18861245410004812	1.0491910076761837e-07	0.3671867710285783	3.0325904024715795e-25	0.17165677742477167	6.24898972325371e-09	0.09737022327972032	0.1170984668644017	0.02684502982727586	0.6405381880502306	0.036671058326560035	0.5340425964977744	0.018137328372946626	0.8387843822354304	0.021158328438078355	0.09149763825580769	nfsA	NITROFURANTOIN	Chromium resistance
ARO:3003756	552	True	0.13354063451433085	1.4330447116599687e-05	0.24419285444037625	1.8151077132403105e-15	0.11424830703675189	8.578946623746713e-06	0.06357530842599006	0.2592489627223935	0.018470458688133143	0.7223875574575276	0.06027841459416925	0.2606559408063316	-0.01466558719040904	0.8565985750065475	0.014406383251813574	0.20616225844294245	nfsB	NITROFURANTOIN	
ARO:3003775	552	True	0.0638509832987459	0.2643904231516889	0.4651752862738434	3.364969856852504e-16	0.2685394805471137	1.5420016867125757e-08	-0.08126842696992252	0.3584738802762417	-0.26075362853233885	0.0015675287320619385	0.04429125975747021	0.5964806178374896	0.05926466512177404	0.6373483771094447	-0.013015252811334923	0.4640393224959397	murA	FOSFOMYCIN	Fosfomycin
ARO:3003794	552	True	-0.5242953845043201	2.2712352456170582e-17	-0.6324712140569608	9.928873798547913e-25	-0.05946814344217666	0.24406890929471414	-0.12849477967784767	0.11071858031489717	-0.2678036990049165	0.00040590827199436715	-0.09899812161192326	0.19249514310592508	0.10452670558864377	0.35529142248006773	-0.03542005324049552	0.02802272053397032	walK	DAPTOMYCIN	Lipopeptides
ARO:3003797	552	True	0.14998455478606243	0.0001921998098585967	0.37116424230646516	2.1026884692390852e-20	0.017168722241399932	0.6065007616763588	-0.16599779631549882	0.005021286433034163	-0.24456868702010723	9.599851086653207e-06	-0.08914872776216594	0.11035742375149904	-0.063813510908099	0.44578024705402397	-0.00641234972824051	0.5887205328134955	yybT	DAPTOMYCIN	Lipopeptides
ARO:3003805	552	True	0.1515244717345694	0.0002537268326253207	0.36498071865390913	9.504297247877515e-19	0.00723397803480168	0.8329494964558775	-0.15212746380900022	0.010445883633348082	-0.23921334363308788	1.666783701718496e-05	-0.1048441713858873	0.06140492963049647	-0.07339686735509482	0.3816603438576488	-0.005979735631554602	0.6153999255694516	gshF	DAPTOMYCIN	Lipopeptides
ARO:3003890	552	True	0.027196687933211627	0.6373739147765041	0.40831438124825636	1.2438743332636612e-12	0.3161064474057095	4.7040779098672996e-11	-0.12542039392131835	0.21256699624191422	-0.31545199565948046	0.0007044334798664806	0.17146212471354494	0.07245238935044855	0.05032508627795517	0.7272342172747391	0.002868047563199039	0.8876101668688325	uhpT	FOSFOMYCIN	Fosfomycin
ARO:3003893	552	True	0.30417556457481565	3.836130566161172e-14	0.5406152766769006	1.8056668810469582e-41	0.3198659403337866	1.295886292264428e-21	0.034690758711989546	0.6251903441471943	0.02196033407889346	0.7379337255141609	0.09649138755862334	0.15204317466900485	-0.04051608779805201	0.690843989737125	0.028689377922301116	0.04518875793167159	uhpA	FOSFOMYCIN	Fosfomycin
ARO:3003896	552	True	0.3192303932700815	3.3402806664270396e-11	0.5805400084403916	1.0893841843911452e-33	0.38754719204874194	4.539538860506359e-22	0.009302589935378375	0.9144781556559279	0.01073876038642292	0.8932940838819583	0.056045544259103436	0.4961810655036525	-0.02431234443820684	0.8453608187414585	0.0209416712454896	0.231756320170175	phoQ	COLISTIN	Lipopeptides
ARO:3003899	552	True	0.44825558638405694	1.0150408207960236e-16	0.8434069850688902	2.2698613728661827e-55	0.41970036778976477	9.983123837421617e-21	-0.059487771524940274	0.5240097439012172	-0.044360368552523476	0.6079569665839226	0.1558761007662301	0.07833948188989424	0.04833025818151574	0.7178721642575161	0.031281404084379426	0.0965590492537449	ptsI	FOSFOMYCIN	Fosfomycin
ARO:3003900	552	True	0.5235382199102165	1.6941345247470296e-17	0.9084569428556863	1.0986438904728552e-49	0.49190429677645064	8.368273229179172e-22	-0.07626549241961186	0.490817855277241	-0.06643492153031576	0.5156973025644465	0.17268807106950243	0.10047682110945959	0.056352624909991024	0.7232254852619265	0.029209591972877293	0.191346677336793	cyaA	FOSMIDOMYCIN	
ARO:3003901	552	True	-0.17438792680286794	0.0001387721214537283	-0.09355093586110519	0.04044860752513559	-0.05591411686136003	0.14118581158269153	-0.1353213157180469	0.059778303571927156	-0.3206145949236349	1.6752980415080204e-06	0.03960749996996743	0.5601421615554432	-0.0011676011353895961	0.9908885942310564	-0.03428582976412609	0.01760739296547484	glpT	FOSFOMYCIN	Fosfomycin
ARO:3003922	552	True	0.5276958419992472	1.9887226832191663e-11	0.9524154788916873	6.290302251101017e-34	0.6537497059545792	2.17423510917618e-23	-0.06034286532034514	0.674195187291622	0.007382734043506318	0.9555152007832228	0.1519909706594409	0.2648794387472656	0.07171612800325967	0.7282912400768076	0.05418972289823448	0.06158665919596198	oqxA	PHENICOL/QUINOLONE	Drug and biocide resistance;Multi-drug resistance
ARO:3003923	552	True	0.783160472494192	7.534170138162478e-13	1.2547825196909215	9.843835317040246e-31	0.8556469552581578	5.16462935139118e-21	-0.059487895029219556	0.7562960537198191	0.03279136797702899	0.8531388097312738	0.13642105212026012	0.4528031425820376	-0.06215384512554809	0.8210098540844261	0.06891615056114272	0.07445440809772999	oqxB	PHENICOL/QUINOLONE	Drug and biocide resistance;Multi-drug resistance
ARO:3003930	552	True	0.007152756539367805	0.8597621830818927	0.36724155815066395	8.644051577350354e-20	0.15085789224115112	6.745175004248461e-06	-0.08773360402551836	0.13211897790695	-0.2126213692738373	9.666263252118269e-05	0.015588286616176814	0.7768086313881014	0.07220061987099004	0.3804738925621929	-0.003959161072498255	0.7348206198683152	rpsJ	TETRACYCLINE;TIGECYCLINE	Tetracyclines
ARO:3003937	552	True	-0.12888516840830974	0.00857325072947518	-0.02722539206258202	0.5779507112408215	-0.09322010538292909	0.02212495060483595	-0.00866960720139595	0.9125674655309097	-0.2671498065388056	0.00027466602510459973	0.024600653852019445	0.7419815551626925	0.14069177115122933	0.21119691389910478	-0.04422074724305991	0.005358531018908062	pbp2	CEPHALOSPORIN	betalactams
ARO:3003966	552	True	0.23936184622124607	1.0229648885481233e-08	0.4555390820918205	8.302652430348773e-28	0.29264539370487835	4.512312760373651e-17	-0.00527712192819998	0.944196271089287	-0.021521533766246298	0.7575031579746756	0.04977419844857645	0.4876888000653722	-0.04047996140159457	0.7092389920919981	0.016368824906377945	0.28312156573362457	ompK35	CARBAPENEM	betalactams
ARO:3003968	552	True	0.3439915810333386	1.112025213683163e-12	0.6834647242050487	1.1595303099129052e-45	0.3900088958034523	3.5664437251586666e-22	-0.041206814000686764	0.6314245668324615	-0.03163656431346524	0.6901389758516485	0.12678380967756317	0.11986511511728283	-0.013033785754574539	0.915816779359492	0.024341713793154838	0.1601806873131496	ompK36	CARBAPENEM	betalactams
ARO:3004045	552	True	0.3254502576294394	2.3181904793968427e-15	0.624489860323491	1.6099056007035883e-52	0.3237830815821056	2.9068443309478964e-21	-0.014051006190031615	0.8436754471564489	-0.021360126712935544	0.7458564175210356	0.11928317026252509	0.07732877109995143	0.06744531262598702	0.508608527493802	0.0277423106457336	0.05330645659646596	fabI	TRICLOSAN	Phenolic compound resistance
ARO:3004049	552	True	0.34176953265641374	6.11052990816144e-16	0.6233080636899084	1.5146218524340328e-49	0.30844748954158974	1.7432153344799975e-18	-0.012309322947107824	0.8628473570587833	-0.021605609967388813	0.7435342695065046	0.09522169737219563	0.1582037820124792	0.034628193178107274	0.7338144808748479	0.019887814096708686	0.16558387649737027	fabG	TRICLOSAN	Phenolic compound resistance
ARO:3004111	552	True	0.13830596047557453	3.0026803725020182e-06	0.29312593753291355	3.1717640631927077e-23	0.18148221702858888	1.9338352098768925e-13	-0.0003286806945979132	0.9950434707272428	0.00826511328914413	0.8658815935132151	0.026223030020014332	0.6022166561931345	0.004750380679679391	0.950237746898901	0.013669187115960709	0.2012796584538934	fosA5_fam	FOSFOMYCIN	Fosfomycin
ARO:3004114	552	True	0.26568855088043686	2.58153836570829e-09	0.6150578990434936	1.6023495463542351e-43	0.28240322872044665	2.852656262979596e-14	-0.04167230226431715	0.5886634274115714	-0.11590820350653251	0.10387309133895753	0.1704909423358656	0.019420028749573326	-0.0534131178368158	0.6278813015911455	0.015505900237940795	0.31726796347627106	ompC	CARBAPENEM	betalactams
ARO:3004126	552	True	0.21673322356032784	2.0879189013724735e-07	0.36844651327538125	8.636252401808639e-19	0.2910774403762471	6.330383641336443e-17	0.007849080336124331	0.9180361682552417	-0.005066047831189018	0.9426030041619794	0.0377473096505043	0.6024504761055087	-0.13201509954186474	0.22890875595855942	0.013204523960633164	0.39141535705361397	lamB	CEFTAZIDIME-AVIBACTAM	betalactams
ARO:3004290	552	True	0.10356754178885716	0.00013860825358012098	0.15090079675490473	2.594784353170185e-08	0.09277315232599455	4.450558936405973e-05	0.07331906216276043	0.17328504349259732	-0.031782526817979606	0.5209422999237466	0.03241808084139771	0.5292966564473123	-0.10728402446371096	0.17064945112162389	-0.0011470842283608641	0.9166663945823108	blaEC	BETA-LACTAM	betalactams
ARO:3004639	552	True	-0.16965636216299945	1.4854238841871902e-07	-0.23360704900465734	3.8350479188996254e-13	0.07117747263976756	0.007918754772127362	0.042370703252897	0.4057358798375986	0.14077008919468276	0.0031032118846142796	0.03663099869938654	0.4471314405452739	-0.07559013151761265	0.29707488239616786	-0.00629512779727909	0.5387278116613285	tetAB_A	TETRACYCLINE	Tetracyclines
ARO:3004956	552	True	-0.16006821139295183	2.294518555268861e-08	-0.08608231609262176	0.002564650745374344	0.03991227080801071	0.0931892519274617	-0.03172413951863042	0.46878953501249543	-0.0269914953591224	0.5091546846598567	-0.008163056604447976	0.8435936204863753	-0.01130817253100367	0.8556317165570357	0.02834975873352568	0.0012564518854992497	rplD	AZITHROMYCIN;AZITHROMYCIN/CHLORAMPHENICOL/CLARITHROMYCIN/ERYTHROMYCIN/LINEZOLID	MLS
ARO:3005099	552	True	-0.06391088623459425	0.024476931407529875	-0.16443457140582066	6.294074221674329e-09	-0.025415662648963163	0.2790760532051827	-0.03955859384319635	0.3100090541006951	-0.08801760644168631	0.01617935918988662	0.022364209479794395	0.5426162899440989	0.18346172297543215	0.0008241978223943175	-0.010056231009617812	0.1974971847420296	erm(A)	AZITHROMYCIN/CLARITHROMYCIN/CLINDAMYCIN/ERYTHROMYCIN/TELITHROMYCIN	MLS
ARO:3005227	552	True	0.12964612821627644	7.901573090626416e-05	0.2715383931107685	1.1151959478273924e-16	0.17451642296336833	1.8915152216909984e-10	-0.002689379505918536	0.9642868833653402	0.09677301236557886	0.08124698793625505	-0.006257094616247615	0.9128805716064811	-0.05153154677472045	0.5518461571226987	0.01636054491290772	0.17847133046064212	blaSHV	BETA-LACTAM	betalactams
ARO:3005230	552	True	0.134013624891622	4.8934656352660416e-05	0.27397773212279075	8.35259909076571e-17	0.17551898432644134	1.7900614922070417e-10	-0.005293950182393105	0.9290767611260154	0.09292444072760833	0.09113837590535809	-0.0027351203346392145	0.9614487349901808	-0.05331736626131134	0.5335460794293618	0.015816591942219196	0.1885886820803886	blaSHV	BETA-LACTAM	betalactams
ARO:3005319	552	True	-0.05352356995694206	0.017314429140014517	-0.09620711456696777	1.770486133348576e-05	0.027552492558268086	0.13940853176240028	0.02042775280708545	0.5439838982955979	0.07086465574817152	0.024205883039257272	-0.03263970698182765	0.30463204288473755	-0.03338373961311208	0.48393712826922264	-0.00018782622880881772	0.9778069553486053	blaOXA-2_fam	CEPHALOSPORIN	betalactams
ARO:3005320	552	True	-0.056662567503607604	0.013854132494512623	-0.10088606454120976	1.1021006002009242e-05	0.028620759690029057	0.13364780021867423	0.020150577139210268	0.5566762662854037	0.07388509988030162	0.02106047703565203	-0.03253098516468461	0.31498936764364105	-0.034897726950351336	0.4722391261972565	-0.0004635986093892978	0.9462343364160034	blaOXA-2_fam	BETA-LACTAM	betalactams
ARO:3005664	552	True	0.047980867245486065	0.047367405182699995	0.10141438070199771	2.6376958231229126e-05	0.05909211502637331	0.003582067744133103	0.07702753611511967	0.1471960827109659	0.07960371732978253	0.10213895477784783	-0.09255483259742402	0.07146291846971743	-0.04390601302956253	0.5750743150131594	0.018990636047768197	0.08221986781135439	blaCTX-M	CEPHALOSPORIN	betalactams
ARO:3006235	552	True	0.04387142006816452	0.07204392302913634	0.13055398011892244	8.010423394280777e-08	0.0660141679514222	0.0012320849777779411	0.012686449532391213	0.8038067160900838	0.011266757530862266	0.8103857126934095	0.009823681889706616	0.841373558897814	0.022875057781942713	0.7595624678107493	0.009819736952679297	0.3471351642513425	blaACT	CEPHALOSPORIN	betalactams
ARO:3006236	552	True	0.047842950912341566	0.051628181366767674	0.14238416902716408	6.327200818674564e-09	0.06682700749583885	0.0011557565862294038	0.01699290581963331	0.7303898041065673	0.0059811334256033265	0.8952283953801288	0.0030193982241127795	0.9490104258503048	0.03979657442729069	0.5792843326649916	0.008662529083032819	0.38851549321316536	blaACT	CEPHALOSPORIN	betalactams
ARO:3006237	552	True	0.03789360675431169	0.10599220021103235	0.11729266830607164	5.260540207122639e-07	0.06473861742887571	0.000977101261186341	0.017258558873482054	0.725673892893546	0.027679217086349683	0.5395941423004496	0.018066305913155948	0.7025739912049986	0.0033944398136058086	0.9624231581253607	0.010969386731222639	0.27583071981504204	blaACT	CEPHALOSPORIN	betalactams
ARO:3006238	552	True	0.03399812648777348	0.15737356942564262	0.12779980448279954	9.884092759509452e-08	0.05877667284623952	0.0035154783974597967	0.0025651083825176603	0.959125660389829	0.01175375694128657	0.7985568850135354	0.006953831556673826	0.8850207647612348	0.009264030726182556	0.8993003216160325	0.010418866761182945	0.30857427274757276	blaACT	CEPHALOSPORIN	betalactams
ARO:3006239	552	True	0.0474106891146771	0.053909915198135726	0.1333252293910584	5.4947543712395194e-08	0.06895015694146803	0.0008177083359468041	0.012043595219634037	0.8148029256716224	0.008149529294898098	0.8631626467269553	0.010787156848622942	0.8271844752369224	0.02281383797509754	0.7617080475627018	0.009768428871000882	0.3528531504779626	blaACT	CEPHALOSPORIN	betalactams
ARO:3006240	552	True	0.04401134994954287	0.06968012329738786	0.129200976477444	9.273156258819735e-08	0.06502260080069326	0.0013309128293205476	0.019910960514359963	0.663916220726603	0.015345254480471766	0.7172257090392113	0.006554063638165533	0.8807502985752914	0.039084591163738205	0.5552664485568077	0.0067298657700379854	0.46896984049267176	blaACT	CEPHALOSPORIN	betalactams
ARO:3006251	552	True	0.03444943327734188	0.15389594451190552	0.1289953554222534	8.652957364520404e-08	0.05907807345428503	0.0035138139957431405	-0.00012932521672301238	0.9979681835129393	0.010616590407672603	0.8201822431123533	0.007291013527518876	0.8813219784821099	0.010056676232039744	0.8924406328241299	0.010397902069815924	0.3170425075590465	blaACT	CEPHALOSPORIN	betalactams
ARO:3006260	552	True	0.03856735689509921	0.10392997418699593	0.12071549264916001	3.3471447765573156e-07	0.06171690302081234	0.001892089910251214	0.007067689514964483	0.8865484526736701	0.01266000954824571	0.7810748925099292	0.008849179930556667	0.8525593932314037	0.0004978334025190267	0.9945208180088192	0.009800531296093635	0.3333668716549335	blaACT	CEPHALOSPORIN	betalactams
ARO:3006265	552	True	0.039641164941453005	0.10197503614740473	0.12631220397482884	1.7476680786997963e-07	0.06467113695665122	0.0014409981315993245	0.010319581660083527	0.8365540944383308	0.012586061042011482	0.7845480954906673	0.008980332924910631	0.8516517864447858	0.0073561856800607485	0.91982198173632	0.009976381925567226	0.32887526243888643	blaACT	CEPHALOSPORIN	betalactams
ARO:3006266	552	True	0.041167197157659305	0.07016139594542375	0.12251078350704953	6.527746697777377e-08	0.051473812601935384	0.006775174592652111	0.0049640431370757965	0.9118328113412664	0.01271578256813476	0.7584150321914602	0.00380866752125012	0.9292207328095823	0.05234266519327214	0.42169024206289685	0.005968381408053993	0.5129254866274606	blaACT	CEPHALOSPORIN	betalactams
ARO:3006268	552	True	0.04770550935918293	0.0532036305792466	0.1352094635104215	3.9405167397598825e-08	0.06901068276279981	0.000841168750892189	0.011752597363577295	0.8197995019096275	0.009168710032044608	0.8467183772174437	0.012278751603321553	0.8044127282549027	0.024966937076456877	0.7408668148332014	0.010070754094206153	0.3398193745241138	blaACT	CEPHALOSPORIN	betalactams
ARO:3006874	552	True	0.10320475236130258	0.00013802218972131555	0.15017513840820712	2.6817885648600384e-08	0.0923340419539019	4.519206426336398e-05	0.07275467604058866	0.17362986085004994	-0.031226435175884838	0.5254762328148241	0.03208887007338531	0.5305503840113649	-0.10653680266652032	0.1705241212408397	-0.001076819264756956	0.9211928691884901	blaEC	CEPHALOSPORIN	betalactams
ARO:3006875	552	True	0.103212454097707	0.00013833434721969746	0.15022518493118656	2.672221670211289e-08	0.09236013772156561	4.514325302540138e-05	0.07276980656797297	0.173633853131976	-0.031233143781380854	0.5254773499645249	0.032108630323834327	0.5303864573546104	-0.1065615999608604	0.17051728946677247	-0.001083504945951133	0.920722320997903	blaEC	CEPHALOSPORIN	betalactams
ARO:3006876	552	True	0.1033186053600112	0.00013775241235945484	0.15032891653006303	2.6777247414832713e-08	0.09240622523453873	4.5349417679580656e-05	0.07281944342859586	0.17372375089893222	-0.031206729806129627	0.5261932362131057	0.032178775934170574	0.5298595590716245	-0.10663466127194028	0.17061191980860624	-0.0010922406731086129	0.9201570701254493	blaEC	CEPHALOSPORIN	betalactams
ARO:3006877	552	True	0.10320478671553086	0.00013801749132114739	0.15017440080308309	2.6820478835903783e-08	0.09233595059624149	4.5174184625784284e-05	0.07275833908653069	0.17360722879592982	-0.03122458483998497	0.5254998440879717	0.03209308472375632	0.530495442039838	-0.10653702980112396	0.17052221468436335	-0.0010768920764463211	0.9211873764235183	blaEC	CEPHALOSPORIN	betalactams
ARO:3006878	552	True	0.1032804334229441	0.00013635172800723387	0.15002218770172418	2.7652902193023676e-08	0.09243670086299362	4.427182601792528e-05	0.07293166883563379	0.17248593616620578	-0.03096610762784366	0.5288439279501955	0.032423974111170796	0.5261647219033838	-0.10647651416515604	0.17065830227393108	-0.0010720052242706732	0.9215248413992919	blaEC	CEPHALOSPORIN	betalactams
ARO:3006879	552	True	0.09876090624671334	0.0002289158475289712	0.1472757126006433	3.602202431069543e-08	0.09151537158265027	4.4497410181699835e-05	0.0738416340908074	0.1684823526864384	-0.027985631183913885	0.5701342749003411	0.03321388870690526	0.5178327739931279	-0.10541531071410873	0.1769305814608173	-0.0008573286384494158	0.9374595205390984	blaEC	CEPHALOSPORIN	betalactams
ARO:3007751	552	True	0.5143843323988473	1.9463043833595905e-17	0.9058787497832571	5.993238465242429e-51	0.47777890968755926	2.6597795940628062e-21	-0.09615045335402055	0.365123942569877	-0.07518029622249299	0.44377252126026145	0.17207171644402053	0.08750341059865309	0.06996391237020337	0.6458281208944243	0.02979051890275394	0.1641012111859801	gyrA	QUINOLONE	Fluoroquinolones
ARO:3007752	552	True	0.5262367529225401	7.571489474898304e-18	0.9243214344565471	5.9095532632881735e-52	0.5023401104557585	6.094658222453175e-23	-0.08692047694379514	0.4179224433998002	-0.02916581305701711	0.7689974687574923	0.20014664476607863	0.049419822776660016	0.050515048527261804	0.7428690836412577	0.036046217152130584	0.09604559478958735	gyrB	QUINOLONE	Fluoroquinolones
