aro_id	effect	effect_label	coef	se	pvalue	fdr	gene_family	subclass	megares_class
ARO:3000172	GestationTime	Gestational age (per week)	-0.01517633560959714	0.01095663929846583	0.16601367388950028	0.3884719969014307	fosB-Saur;fosB-Sepi;fosB_gen;fosBx1-fam	FOSFOMYCIN	Fosfomycin
ARO:3005227	GestationTime	Gestational age (per week)	0.01636054491290772	0.012159663950640708	0.17847133046064212	0.409434228703826	blaSHV	BETA-LACTAM	betalactams
ARO:3005230	GestationTime	Gestational age (per week)	0.015816591942219196	0.012029970657353322	0.1885886820803886	0.4224068160076374	blaSHV	BETA-LACTAM	betalactams
ARO:3003900	GestationTime	Gestational age (per week)	0.029209591972877293	0.02235532351354376	0.191346677336793	0.4224068160076374	cyaA	FOSMIDOMYCIN	
ARO:3005099	GestationTime	Gestational age (per week)	-0.010056231009617812	0.007803300952630697	0.1974971847420296	0.4279105669410641	erm(A)	AZITHROMYCIN/CLARITHROMYCIN/CLINDAMYCIN/ERYTHROMYCIN/TELITHROMYCIN	MLS
ARO:3004111	GestationTime	Gestational age (per week)	0.013669187115960709	0.010696482160693592	0.2012796584538934	0.42817672798373685	fosA5_fam	FOSFOMYCIN	Fosfomycin
ARO:3003756	GestationTime	Gestational age (per week)	0.014406383251813574	0.011395752667802806	0.20616225844294245	0.43073186138971903	nfsB	NITROFURANTOIN	
ARO:3003896	GestationTime	Gestational age (per week)	0.0209416712454896	0.01751200066257099	0.231756320170175	0.4698042208963617	phoQ	COLISTIN	Lipopeptides
ARO:3003395	GestationTime	Gestational age (per week)	0.01666963289808506	0.01407807532027029	0.2363795554998911	0.4698042208963617	rpsL	STREPTOMYCIN	Aminoglycosides
ARO:3003378	GestationTime	Gestational age (per week)	0.012036754306140433	0.010176956110894048	0.23690982079389178	0.4698042208963617	marR	AMPICILLIN/CHLORAMPHENICOL/QUINOLONE/RIFAMPIN/TETRACYCLINE	Drug and biocide resistance
ARO:3003380	GestationTime	Gestational age (per week)	0.014209156788497582	0.012375460164420558	0.25089756776519656	0.4892502571421333	ramR	AMPICILLIN/CHLORAMPHENICOL/QUINOLONE/RIFAMPIN/TETRACYCLINE;TIGECYCLINE	Multi-drug resistance
ARO:3000194	GestationTime	Gestational age (per week)	-0.027861772007755106	0.02540361421637763	0.2727445286709538	0.5096188183205242	tet(W)	TETRACYCLINE	Tetracyclines
ARO:3006237	GestationTime	Gestational age (per week)	0.010969386731222639	0.010066122131304025	0.27583071981504204	0.5096188183205242	blaACT	CEPHALOSPORIN	betalactams
ARO:3003373	GestationTime	Gestational age (per week)	0.015243405236073293	0.0140798878266843	0.27896964947478475	0.5096188183205242	acrR	AMPICILLIN/CHLORAMPHENICOL/QUINOLONE/RIFAMPIN/TETRACYCLINE;TIGECYCLINE	Drug and biocide resistance
ARO:3003285	GestationTime	Gestational age (per week)	-0.02388196697406174	0.022063667158780328	0.2790697223943369	0.5096188183205242	rpoB	BETA-LACTAM;DAPTOMYCIN/RIFAXIMIN;FIDAXOMICIN;RIFAMPIN;RIFAMYCIN	Multi-drug resistance
ARO:3003966	GestationTime	Gestational age (per week)	0.016368824906377945	0.015250457394434563	0.28312156573362457	0.5096188183205242	ompK35	CARBAPENEM	betalactams
ARO:3006238	GestationTime	Gestational age (per week)	0.010418866761182945	0.010232449955489659	0.30857427274757276	0.5372819840448827	blaACT	CEPHALOSPORIN	betalactams
ARO:3003079	GestationTime	Gestational age (per week)	-0.010012746009123125	0.009939169284104536	0.31374129259807937	0.5372819840448827	liaS	DAPTOMYCIN	Lipopeptides
ARO:3006251	GestationTime	Gestational age (per week)	0.010397902069815924	0.010392145444205953	0.3170425075590465	0.5372819840448827	blaACT	CEPHALOSPORIN	betalactams
ARO:3004114	GestationTime	Gestational age (per week)	0.015505900237940795	0.015504537139116637	0.31726796347627106	0.5372819840448827	ompC	CARBAPENEM	betalactams
ARO:3006265	GestationTime	Gestational age (per week)	0.009976381925567226	0.01021770501018042	0.32887526243888643	0.5372819840448827	blaACT	CEPHALOSPORIN	betalactams
ARO:3006260	GestationTime	Gestational age (per week)	0.009800531296093635	0.010131272233960063	0.3333668716549335	0.5372819840448827	blaACT	CEPHALOSPORIN	betalactams
ARO:3003077	GestationTime	Gestational age (per week)	-0.007796774489338737	0.008102277302056725	0.3359018394751262	0.5372819840448827	liaF	DAPTOMYCIN	Lipopeptides
ARO:3000179	GestationTime	Gestational age (per week)	0.010259090149904284	0.010739416088275269	0.339438908088027	0.5372819840448827	tet(L)	TETRACYCLINE	Tetracyclines
ARO:3006268	GestationTime	Gestational age (per week)	0.010070754094206153	0.01055057078137212	0.3398193745241138	0.5372819840448827	blaACT	CEPHALOSPORIN	betalactams
ARO:3006235	GestationTime	Gestational age (per week)	0.009819736952679297	0.01044474365613574	0.3471351642513425	0.5415308562320943	blaACT	CEPHALOSPORIN	betalactams
ARO:3006239	GestationTime	Gestational age (per week)	0.009768428871000882	0.010514208583175689	0.3528531504779626	0.5432081395516003	blaACT	CEPHALOSPORIN	betalactams
ARO:3000412	GestationTime	Gestational age (per week)	0.017891647512064117	0.019900372792263275	0.3686202114398637	0.560111230369663	sul2	SULFONAMIDE	Sulfonamides
ARO:3006236	GestationTime	Gestational age (per week)	0.008662529083032819	0.010045694074813798	0.38851549321316536	0.5724449596909104	blaACT	CEPHALOSPORIN	betalactams
ARO:3003078	GestationTime	Gestational age (per week)	-0.008469202508335633	0.009853470767223482	0.39005663925931133	0.5724449596909104	liaR	DAPTOMYCIN	Lipopeptides
ARO:3004126	GestationTime	Gestational age (per week)	0.013204523960633164	0.015406885389017692	0.39141535705361397	0.5724449596909104	lamB	CEFTAZIDIME-AVIBACTAM	betalactams
ARO:3003386	GestationTime	Gestational age (per week)	0.01465247252701887	0.018027735895573476	0.4163477241105016	0.6013911570485023	folP	SULFONAMIDE	Sulfonamides
ARO:3000186	GestationTime	Gestational age (per week)	0.020288048790202066	0.027579327695203586	0.4619588147185	0.6483162626263147	tet(M)	TETRACYCLINE	Tetracyclines
ARO:3003775	GestationTime	Gestational age (per week)	-0.013015252811334923	0.017775257615992378	0.4640393224959397	0.6483162626263147	murA	FOSFOMYCIN	Fosfomycin
ARO:3006240	GestationTime	Gestational age (per week)	0.0067298657700379854	0.009293389603202402	0.46896984049267176	0.6483162626263147	blaACT	CEPHALOSPORIN	betalactams
ARO:3002703	GestationTime	Gestational age (per week)	-0.01027596537394683	0.014255254454041326	0.4709989942156987	0.6483162626263147	cmx	CHLORAMPHENICOL	Phenicol
ARO:3006266	GestationTime	Gestational age (per week)	0.005968381408053993	0.009121931375485861	0.5129254866274606	0.6966489051971135	blaACT	CEPHALOSPORIN	betalactams
ARO:3003297	GestationTime	Gestational age (per week)	-0.014656819165475912	0.022674569294776424	0.5180209807875973	0.6966489051971135	gyrA	QUINOLONE	Fluoroquinolones
ARO:3004639	GestationTime	Gestational age (per week)	-0.00629512779727909	0.010240344009721052	0.5387278116613285	0.7162631132315391	tetAB_A	TETRACYCLINE	Tetracyclines
ARO:3000216	GestationTime	Gestational age (per week)	0.018233459965150477	0.03250429721184068	0.5748279644338672	0.755672717289466	acrB	AZITHROMYCIN;AZITHROMYCIN/CLARITHROMYCIN/ERYTHROMYCIN;CEFTIBUTEN-AVIBACTAM;CEPHALOSPORIN	Drug and biocide resistance
ARO:3003303	GestationTime	Gestational age (per week)	-0.011159822873350253	0.020339673484883553	0.5832301078869022	0.756926399331637	gyrB	NALIDIXIC ACID;QUINOLONE;ZOLIFLODACIN	Aminocoumarins
ARO:3003797	GestationTime	Gestational age (per week)	-0.00641234972824051	0.011859544299416888	0.5887205328134955	0.756926399331637	yybT	DAPTOMYCIN	Lipopeptides
ARO:3003805	GestationTime	Gestational age (per week)	-0.005979735631554602	0.01190280311464936	0.6153999255694516	0.7826281662133243	gshF	DAPTOMYCIN	Lipopeptides
ARO:3003312	GestationTime	Gestational age (per week)	0.01277214103987857	0.026126225835791727	0.6249388032919856	0.7862133331737884	parC	QUINOLONE	Fluoroquinolones
ARO:3001214	GestationTime	Gestational age (per week)	-0.004504940502158444	0.010154050713247494	0.6572888206410971	0.8111409492676174	mdtM	EFFLUX	Drug and biocide resistance
ARO:3002872	GestationTime	Gestational age (per week)	0.0014361884021547333	0.003250611232489509	0.6586187194908004	0.8111409492676174	fos_A3_A4	FOSFOMYCIN	Fosfomycin
ARO:3003582	GestationTime	Gestational age (per week)	-0.004129805415121822	0.010216332207675963	0.6860394604041986	0.823412124517679	basR	COLISTIN	Cationic antimicrobial peptides
ARO:3003499	GestationTime	Gestational age (per week)	-0.007430910647068578	0.018432576351747866	0.6868451633873878	0.823412124517679	tet(O/M/O);tet(O/W);tet(O/W/32/O);tet(O/W/O);tet(W/32/O);tet(W/N/W)	TETRACYCLINE	Tetracyclines
ARO:3003315	GestationTime	Gestational age (per week)	-0.008814927680224455	0.022077712612759995	0.6896956256643807	0.823412124517679	parE	QUINOLONE	Fluoroquinolones
ARO:3003930	GestationTime	Gestational age (per week)	-0.003959161072498255	0.011688593099554357	0.7348206198683152	0.8625177709201087	rpsJ	TETRACYCLINE;TIGECYCLINE	Tetracyclines
ARO:3002619	GestationTime	Gestational age (per week)	0.0026135271649039204	0.007788307270092644	0.7371946760000929	0.8625177709201087	aadA22	STREPTOMYCIN	Aminoglycosides
ARO:3003390	GestationTime	Gestational age (per week)	-0.003074909120667812	0.010609260902730197	0.7719443463118936	0.8942325595890251	ompF	CEPHALOSPORIN	betalactams
ARO:3003197	GestationTime	Gestational age (per week)	0.0022388656279832718	0.008241121635663474	0.7858757599559969	0.9014457246554082	aadA25	STREPTOMYCIN	Aminoglycosides
ARO:3002869	GestationTime	Gestational age (per week)	0.0021265887788615954	0.008185760968738062	0.7950248286104074	0.9030864558001714	dfrK	TRIMETHOPRIM	Trimethoprim
ARO:3003210	GestationTime	Gestational age (per week)	-0.000731564628809795	0.0031494982790840967	0.8163207503894905	0.9183608441881769	fos_A3_A4	FOSFOMYCIN	Fosfomycin
ARO:3000410	GestationTime	Gestational age (per week)	0.004378785551331049	0.02542577802520072	0.8632658718148936	0.9541451897674085	sul1	SULFONAMIDE	Sulfonamides
ARO:3003890	GestationTime	Gestational age (per week)	0.002868047563199039	0.02029343447232299	0.8876101668688325	0.9541451897674085	uhpT	FOSFOMYCIN	Fosfomycin
ARO:3000178	GestationTime	Gestational age (per week)	-0.0008032340277159798	0.0060969813281617465	0.895187648522457	0.9541451897674085	tet(K)	TETRACYCLINE	Tetracyclines
ARO:3004290	GestationTime	Gestational age (per week)	-0.0011470842283608641	0.010962846086839067	0.9166663945823108	0.9541451897674085	blaEC	BETA-LACTAM	betalactams
ARO:3006876	GestationTime	Gestational age (per week)	-0.0010922406731086129	0.01089670479209788	0.9201570701254493	0.9541451897674085	blaEC	CEPHALOSPORIN	betalactams
ARO:3006875	GestationTime	Gestational age (per week)	-0.001083504945951133	0.01088688305508341	0.920722320997903	0.9541451897674085	blaEC	CEPHALOSPORIN	betalactams
ARO:3006877	GestationTime	Gestational age (per week)	-0.0010768920764463211	0.010884497562192027	0.9211873764235183	0.9541451897674085	blaEC	CEPHALOSPORIN	betalactams
ARO:3006874	GestationTime	Gestational age (per week)	-0.001076819264756956	0.010884522696269707	0.9211928691884901	0.9541451897674085	blaEC	CEPHALOSPORIN	betalactams
ARO:3006878	GestationTime	Gestational age (per week)	-0.0010720052242706732	0.01088185052256481	0.9215248413992919	0.9541451897674085	blaEC	CEPHALOSPORIN	betalactams
ARO:3006879	GestationTime	Gestational age (per week)	-0.0008573286384494158	0.010926491887080917	0.9374595205390984	0.9543915289713137	blaEC	CEPHALOSPORIN	betalactams
ARO:3002868	GestationTime	Gestational age (per week)	0.0004097686886288286	0.005826340375427066	0.9439307086337289	0.9543915289713137	dfrG	TRIMETHOPRIM	Trimethoprim
ARO:3005320	GestationTime	Gestational age (per week)	-0.0004635986093892978	0.0068746106243371225	0.9462343364160034	0.9543915289713137	blaOXA-2_fam	BETA-LACTAM	betalactams
ARO:3005319	GestationTime	Gestational age (per week)	-0.00018782622880881772	0.006751859585653815	0.9778069553486053	0.9778069553486053	blaOXA-2_fam	CEPHALOSPORIN	betalactams
ARO:3000502	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.33108797474697554	0.10563978216192683	0.0017236912237335513	0.20167187317682547	acrF	EFFLUX	Drug and biocide resistance
ARO:3003077	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	-0.09713136111323693	0.03818284254034984	0.010963867224952559	0.3786905606166799	liaF	DAPTOMYCIN	Lipopeptides
ARO:3003499	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.21641502840617502	0.08679232401374513	0.012649728221564063	0.3786905606166799	tet(O/M/O);tet(O/W);tet(O/W/32/O);tet(O/W/O);tet(W/32/O);tet(W/N/W)	TETRACYCLINE	Tetracyclines
ARO:3000194	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.2921139841725835	0.11959527942005531	0.01458508013291832	0.3786905606166799	tet(W)	TETRACYCLINE	Tetracyclines
ARO:3003078	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	-0.11067303749502092	0.046418076400412234	0.017113231457742187	0.3786905606166799	liaR	DAPTOMYCIN	Lipopeptides
ARO:3004114	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.1704909423358656	0.07294140328628296	0.019420028749573326	0.3786905606166799	ompC	CARBAPENEM	betalactams
ARO:3003079	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	-0.101781405483575	0.04681652949440039	0.029701493406524615	0.46535904727465505	liaS	DAPTOMYCIN	Lipopeptides
ARO:3003210	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.030515434405585833	0.014847323383817685	0.03985178848145985	0.46535904727465505	fos_A3_A4	FOSFOMYCIN	Fosfomycin
ARO:3007752	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.20014664476607863	0.10185830018031496	0.049419822776660016	0.46535904727465505	gyrB	QUINOLONE	Fluoroquinolones
ARO:3000829	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.19552454003212452	0.1008176270227877	0.05245405751602784	0.46535904727465505	baeS	AZTREONAM/AZTREONAM-AVIBACTAM;AZTREONAM/TEMOCILLIN/TICARCILLIN;CEFIDEROCOL;TEMOCILLIN	Drug and biocide and metal resistance
ARO:3003805	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	-0.1048441713858873	0.05604936555183214	0.06140492963049647	0.46535904727465505	gshF	DAPTOMYCIN	Lipopeptides
ARO:3003735	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	-0.15485143915885793	0.08473254929275964	0.06761983021901537	0.46535904727465505	fusA	FUSIDIC ACID	Fusidic acid
ARO:3005664	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	-0.09255483259742402	0.05134733587132881	0.07146291846971743	0.46535904727465505	blaCTX-M	CEPHALOSPORIN	betalactams
ARO:3003291	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	-0.1848810021716866	0.10287257127684934	0.07230631650508461	0.46535904727465505	rpoC	BETA-LACTAM;DAPTOMYCIN;FIDAXOMICIN	Lipopeptides
ARO:3003890	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.17146212471354494	0.09545480731244113	0.07245238935044855	0.46535904727465505	uhpT	FOSFOMYCIN	Fosfomycin
ARO:3000516	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.10847202321838911	0.061010653628245134	0.07541709745827817	0.46535904727465505	emrR	NITROXOLINE	Drug and biocide resistance
ARO:3001998	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	-0.09432909347984154	0.05330615041029065	0.07679839700582014	0.46535904727465505	blaCTX-M	CEPHALOSPORIN	betalactams
ARO:3004045	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.11928317026252509	0.06752897003863005	0.07732877109995143	0.46535904727465505	fabI	TRICLOSAN	Phenolic compound resistance
ARO:3003899	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.1558761007662301	0.08854568570368156	0.07833948188989424	0.46535904727465505	ptsI	FOSFOMYCIN	Fosfomycin
ARO:3002872	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.026596748040845854	0.015336980241757973	0.08289004054940023	0.46535904727465505	fos_A3_A4	FOSFOMYCIN	Fosfomycin
ARO:3003381	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.12431714809737401	0.07238445663594707	0.08589581474597661	0.46535904727465505	soxR	AMPICILLIN/CHLORAMPHENICOL/QUINOLONE/RIFAMPIN/TETRACYCLINE	Drug and biocide resistance
ARO:3007751	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.17207171644402053	0.10070229952288803	0.08750341059865309	0.46535904727465505	gyrA	QUINOLONE	Fluoroquinolones
ARO:3003511	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.11615961022253811	0.0700516435201128	0.09727717698600938	0.4782155029231625	soxS	AMPICILLIN/CHLORAMPHENICOL/QUINOLONE/RIFAMPIN/TETRACYCLINE	Drug and biocide and metal resistance
ARO:3003900	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.17268807106950243	0.10513436480440407	0.10047682110945959	0.4782155029231625	cyaA	FOSMIDOMYCIN	
ARO:3000830	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.14307140848103764	0.0877721366354775	0.10309469289776843	0.4782155029231625	cpxA	CEFTIBUTEN-AVIBACTAM	Drug and biocide resistance
ARO:3000828	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.1045669007304393	0.0649133923134778	0.10720851519679674	0.4782155029231625	baeR	AZTREONAM-AVIBACTAM;CEFIDEROCOL	Drug and biocide and metal resistance
ARO:3003797	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	-0.08914872776216594	0.05583700350938567	0.11035742375149904	0.4782155029231625	yybT	DAPTOMYCIN	Lipopeptides
ARO:3000599	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.09814441157072877	0.062387683658293495	0.11568695792498417	0.4834062170436838	erm(33)	CLINDAMYCIN/ERYTHROMYCIN/LINCOMYCIN	MLS
ARO:3003968	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.12678380967756317	0.08151517321199522	0.11986511511728283	0.48359374030076174	ompK36	CARBAPENEM	betalactams
ARO:3003378	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.07351341455085542	0.047874066738837304	0.12464677880298626	0.48612243733164645	marR	AMPICILLIN/CHLORAMPHENICOL/QUINOLONE/RIFAMPIN/TETRACYCLINE	Drug and biocide resistance
ARO:3003395	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.09977879430014307	0.06624043268300882	0.13198696090211393	0.4981443363079784	rpsL	STREPTOMYCIN	Aminoglycosides
ARO:3003585	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.09567522472450252	0.06627969644399395	0.14887762155147571	0.5288526427274305	phoP	COLISTIN	Drug and biocide resistance
ARO:3003893	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.09649138755862334	0.06736570564090376	0.15204317466900485	0.5288526427274305	uhpA	FOSFOMYCIN	Fosfomycin
ARO:3003092	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	-0.09945901200008976	0.07047793839057796	0.1581833692641591	0.5288526427274305	cls	DAPTOMYCIN	Lipopeptides
ARO:3004049	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.09522169737219563	0.06747863365742786	0.1582037820124792	0.5288526427274305	fabG	TRICLOSAN	Phenolic compound resistance
ARO:3003794	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	-0.09899812161192326	0.07596347155361499	0.19249514310592508	0.6126456659798917	walK	DAPTOMYCIN	Lipopeptides
ARO:3000822	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.09521937370217663	0.0732689636719765	0.19374264650646145	0.6126456659798917	pmrA	COLISTIN;QUINOLONE	Drug and biocide resistance
ARO:3003373	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.08370044603527207	0.06621870119055853	0.20622998505036827	0.6275372195841106	acrR	AMPICILLIN/CHLORAMPHENICOL/QUINOLONE/RIFAMPIN/TETRACYCLINE;TIGECYCLINE	Drug and biocide resistance
ARO:3000216	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.19191952589369646	0.1528233451741288	0.20917907319470352	0.6275372195841106	acrB	AZITHROMYCIN;AZITHROMYCIN/CLARITHROMYCIN/ERYTHROMYCIN;CEFTIBUTEN-AVIBACTAM;CEPHALOSPORIN	Drug and biocide resistance
ARO:3003386	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.10183831255274262	0.08478685102541896	0.22970863548560683	0.6718977587953999	folP	SULFONAMIDE	Sulfonamides
ARO:3003756	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.06027841459416925	0.05358833326279849	0.2606559408063316	0.7378784365102399	nfsB	NITROFURANTOIN	
ARO:3003922	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.1519909706594409	0.13632305043046206	0.2648794387472656	0.7378784365102399	oqxA	PHENICOL/QUINOLONE	Drug and biocide resistance;Multi-drug resistance
ARO:3000178	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	-0.03154306002703582	0.02872765582678584	0.2722030615413593	0.7406455395427683	tet(K)	TETRACYCLINE	Tetracyclines
ARO:3000172	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.054375570647523686	0.05164725502624614	0.2924207665821955	0.7625812274562552	fosB-Saur;fosB-Sepi;fosB_gen;fosBx1-fam	FOSFOMYCIN	Fosfomycin
ARO:3005319	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	-0.03263970698182765	0.031795511493625146	0.30463204288473755	0.7625812274562552	blaOXA-2_fam	CEPHALOSPORIN	betalactams
ARO:3005320	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	-0.03253098516468461	0.03237532839625439	0.31498936764364105	0.7625812274562552	blaOXA-2_fam	BETA-LACTAM	betalactams
ARO:3003582	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.04744664149698891	0.04804558568770608	0.32338100428485983	0.7625812274562552	basR	COLISTIN	Cationic antimicrobial peptides
ARO:3002619	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	-0.035966017553858996	0.03667537284393159	0.32676115615377144	0.7625812274562552	aadA22	STREPTOMYCIN	Aminoglycosides
ARO:3002804	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.03647128864384487	0.037246354002602115	0.3274856940032006	0.7625812274562552	fos_A_A2	FOSFOMYCIN	Fosfomycin
ARO:3000186	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	-0.12590750113924606	0.12980298130687862	0.33205183267900207	0.7625812274562552	tet(M)	TETRACYCLINE	Tetracyclines
ARO:3003390	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.04835576662021813	0.049888511361063405	0.332407201711701	0.7625812274562552	ompF	CEPHALOSPORIN	betalactams
ARO:3003197	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	-0.033724521165312646	0.03881451779797883	0.38492174817296365	0.8660739333891683	aadA25	STREPTOMYCIN	Aminoglycosides
ARO:3000149	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.06954791573554406	0.08440679275606863	0.40996164836534066	0.9016832945721746	fosA5_fam;fosA_PA1129;fosA_gen;fos_A_A2	FOSFOMYCIN	Fosfomycin
ARO:3003285	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	-0.08448532864173268	0.10390538994887588	0.4161615205717729	0.9016832945721746	rpoB	BETA-LACTAM;DAPTOMYCIN/RIFAXIMIN;FIDAXOMICIN;RIFAMPIN;RIFAMYCIN	Multi-drug resistance
ARO:3003315	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.0801510489526843	0.1038080951114803	0.4400505314297347	0.9055504897136175	parE	QUINOLONE	Fluoroquinolones
ARO:3004639	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.03663099869938654	0.04818561969354112	0.4471314405452739	0.9055504897136175	tetAB_A	TETRACYCLINE	Tetracyclines
ARO:3003923	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.13642105212026012	0.18171302993909824	0.4528031425820376	0.9055504897136175	oqxB	PHENICOL/QUINOLONE	Drug and biocide resistance;Multi-drug resistance
ARO:3000617	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	-0.09736025705865646	0.1310229903172018	0.4574346640366521	0.9055504897136175	mecA;mecA-ceftar	CEFTAROLINE/METHICILLIN;METHICILLIN	betalactams
ARO:3003966	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.04977419844857645	0.07172183321218449	0.4876888000653722	0.9055504897136175	ompK35	CARBAPENEM	betalactams
ARO:3000215	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.04806545988214099	0.0704182982588474	0.49487821889695127	0.9055504897136175	mecR1	METHICILLIN	betalactams
ARO:3003896	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.056045544259103436	0.0823580487216489	0.4961810655036525	0.9055504897136175	phoQ	COLISTIN	Lipopeptides
ARO:3006879	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.03321388870690526	0.05135985216496889	0.5178327739931279	0.9055504897136175	blaEC	CEPHALOSPORIN	betalactams
ARO:3006878	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.032423974111170796	0.05115228700286339	0.5261647219033838	0.9055504897136175	blaEC	CEPHALOSPORIN	betalactams
ARO:3004290	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.03241808084139771	0.05153252166329771	0.5292966564473123	0.9055504897136175	blaEC	BETA-LACTAM	betalactams
ARO:3006876	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.032178775934170574	0.051222111247433685	0.5298595590716245	0.9055504897136175	blaEC	CEPHALOSPORIN	betalactams
ARO:3006875	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.032108630323834327	0.051175967073308765	0.5303864573546104	0.9055504897136175	blaEC	CEPHALOSPORIN	betalactams
ARO:3006877	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.03209308472375632	0.05116475110021232	0.530495442039838	0.9055504897136175	blaEC	CEPHALOSPORIN	betalactams
ARO:3006874	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.03208887007338531	0.051164869688419955	0.5305503840113649	0.9055504897136175	blaEC	CEPHALOSPORIN	betalactams
ARO:3003751	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.036671058326560035	0.0589712082672981	0.5340425964977744	0.9055504897136175	nfsA	NITROFURANTOIN	Chromium resistance
ARO:3005099	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.022364209479794395	0.0367311974244265	0.5426162899440989	0.9069443703351369	erm(A)	AZITHROMYCIN/CLARITHROMYCIN/CLINDAMYCIN/ERYTHROMYCIN/TELITHROMYCIN	MLS
ARO:3003901	MaternalAntibiotics[T.Mat.Abx]	Maternal abx (vs None)	0.03960749996996743	0.06798049423546536	0.5601421615554432	0.9230511676336177	glpT	FOSFOMYCIN	Fosfomycin
